1972-12-31	15.57557	15.57557
1973-12-31	14.0956	14.0956
1974-12-31	13.68165	13.68165
1975-12-31	13.141020000000001	13.141020000000001
1976-12-31	11.742360000000001	11.742360000000001
1977-12-31	13.331620000000001	13.331620000000001
1978-12-31	12.41012	12.41012
1979-12-31	12.277280000000001	12.277280000000001
1980-12-31	11.30739	11.30739
1981-12-31	10.32217	10.32217
1982-12-31	10.68722	10.68722
1983-12-31	10.51345	10.51345
1984-12-31	10.59998	10.59998
1985-12-31	8.373769	8.373769
1986-12-31	8.20452	8.20452
1987-12-31	7.176614	7.176614
1988-12-31	7.344952	7.344952
1989-12-31	4.217132	4.217132
1990-12-31	3.065125	3.065125
1991-12-31	1.8225650000000002	1.8225650000000002
1992-12-31	2.306074	2.306074
1993-12-31	2.401777	2.401777
1994-12-31	2.598047	2.598047
1995-12-31	1.730361	1.730361
1996-12-31	2.6477619999999997	2.6477619999999997
1997-12-31	2.1807689999999997	2.1807689999999997
1998-12-31	2.235281	2.235281
1999-12-31	1.551081	1.551081
2000-12-31	2.062051	2.062051
2001-12-31	2.101366	2.101366
2002-12-31	0.018508700000000003	0.018508700000000003
2003-12-31	-1.395717	-1.395717
2004-12-31	-0.8701448	-0.8701448
2005-12-31	-2.2324919999999997	-2.2324919999999997
2006-12-31	-2.309479	-2.309479
2007-12-31	-1.135899	-1.135899
2008-12-31	-1.297839	-1.297839
2009-12-31	-1.9640349999999998	-1.9640349999999998
2010-12-31	-1.7276099999999999	-1.7276099999999999
2011-12-31	-1.8047549999999999	-1.8047549999999999
