1972-12-31	24.26674	24.26674
1973-12-31	23.99491	23.99491
1974-12-31	23.635189999999998	23.635189999999998
1975-12-31	23.30921	23.30921
1976-12-31	22.61266	22.61266
1977-12-31	22.6473	22.6473
1978-12-31	21.74896	21.74896
1979-12-31	21.26749	21.26749
1980-12-31	20.9579	20.9579
1981-12-31	20.4554	20.4554
1982-12-31	19.15718	19.15718
1983-12-31	18.51304	18.51304
1984-12-31	17.93375	17.93375
1985-12-31	16.344839999999998	16.344839999999998
1986-12-31	14.61447	14.61447
1987-12-31	13.812420000000001	13.812420000000001
1988-12-31	12.50646	12.50646
1989-12-31	10.57283	10.57283
1990-12-31	9.946256	9.946256
1991-12-31	9.129234	9.129234
1992-12-31	8.538271	8.538271
1993-12-31	8.191329	8.191329
1994-12-31	7.051913000000001	7.051913000000001
1995-12-31	6.019399	6.019399
1996-12-31	5.347534	5.347534
1997-12-31	4.6119069999999995	4.6119069999999995
1998-12-31	4.033926	4.033926
1999-12-31	3.741768	3.741768
2000-12-31	2.730355	2.730355
2001-12-31	1.63491	1.63491
2002-12-31	0.7436329	0.7436329
2003-12-31	-0.40698320000000004	-0.40698320000000004
2004-12-31	-0.6808448	-0.6808448
2005-12-31	-1.387373	-1.387373
2006-12-31	-1.826556	-1.826556
2007-12-31	-1.223068	-1.223068
2008-12-31	-1.407774	-1.407774
2009-12-31	-2.276609	-2.276609
2010-12-31	-2.672757	-2.672757
2011-12-31	-2.7267799999999998	-2.7267799999999998
