1972-12-31	2.649171
1973-12-31	-0.5229297
1974-12-31	-0.6028939999999999
1975-12-31	1.13429
1976-12-31	-2.453467
1977-12-31	3.550465
1978-12-31	-2.0652939999999997
1979-12-31	-2.867778
1980-12-31	-4.00444
1981-12-31	-6.6557
1982-12-31	-5.818722
1983-12-31	-4.514288
1984-12-31	-4.104689
1985-12-31	-9.983203999999999
1986-12-31	-11.67954
1987-12-31	-13.820210000000001
1988-12-31	-13.76484
1989-12-31	-18.53921
1990-12-31	-20.836570000000002
1991-12-31	-21.63249
1992-12-31	-17.339170000000003
1993-12-31	-18.017870000000002
1994-12-31	-16.05363
1995-12-31	-18.568920000000002
1996-12-31	-15.43193
1997-12-31	-14.09346
1998-12-31	-15.403820000000001
1999-12-31	-16.20309
2000-12-31	-15.5632
2001-12-31	-15.55531
2002-12-31	-18.86456
2003-12-31	-21.92879
2004-12-31	-18.30209
2005-12-31	-20.81696
2006-12-31	-19.0075
2007-12-31	-16.55715
2008-12-31	-15.618360000000001
2009-12-31	-20.5032
2010-12-31	-17.16851
2011-12-31	-16.65178
