1972-12-31	92.60519000000001
1973-12-31	92.28831
1974-12-31	92.84392
1975-12-31	92.81178
1976-12-31	93.07704
1977-12-31	93.56546
1978-12-31	93.48578
1979-12-31	93.38338
1980-12-31	93.63802
1981-12-31	94.1757
1982-12-31	95.32593
1983-12-31	95.00613
1984-12-31	95.57361999999999
1985-12-31	95.43531999999999
1986-12-31	96.08143000000001
1987-12-31	95.57366999999999
1988-12-31	96.66972
1989-12-31	95.41538
1990-12-31	94.55128
1991-12-31	92.95801999999999
1992-12-31	92.6067
1993-12-31	93.13635
1994-12-31	93.83736999999999
1995-12-31	94.37731
1996-12-31	94.32314000000001
1997-12-31	93.41161
1998-12-31	92.68293
1999-12-31	92.50779
2000-12-31	92.65127
2001-12-31	92.71491
2002-12-31	91.12839
2003-12-31	90.62579000000001
2004-12-31	90.37158000000001
2005-12-31	89.01286999999999
2006-12-31	88.60016
2007-12-31	88.42472
2008-12-31	88.10636
2009-12-31	87.79925
2010-12-31	87.31987
2011-12-31	86.29235
