1972-12-31	-12.63572
1973-12-31	-15.10215
1974-12-31	-12.33563
1975-12-31	-11.05317
1976-12-31	-14.32296
1977-12-31	-8.044763
1978-12-31	-13.74835
1979-12-31	-10.25046
1980-12-31	-10.931510000000001
1981-12-31	-14.849429999999998
1982-12-31	-12.770769999999999
1983-12-31	-8.910938999999999
1984-12-31	-10.1143
1985-12-31	-17.99426
1986-12-31	-17.341739999999998
1987-12-31	-17.21505
1988-12-31	-15.959029999999998
1989-12-31	-24.78845
1990-12-31	-25.6301
1991-12-31	-24.669970000000003
1992-12-31	-22.48659
1993-12-31	-23.0377
1994-12-31	-20.50487
1995-12-31	-22.49461
1996-12-31	-17.70486
1997-12-31	-16.6078
1998-12-31	-15.23255
1999-12-31	-17.09204
2000-12-31	-15.60215
2001-12-31	-16.49687
2002-12-31	-20.6513
2003-12-31	-24.995179999999998
2004-12-31	-19.42616
2005-12-31	-24.24776
2006-12-31	-20.53905
2007-12-31	-16.77431
2008-12-31	-16.13027
2009-12-31	-20.85985
2010-12-31	-17.30728
2011-12-31	-18.07684
