1972-12-31	34.6534	34.656729999999996
1973-12-31	34.3074	34.31066
1974-12-31	34.42726	34.43073
1975-12-31	34.11919	34.12263
1976-12-31	34.35102	34.35463
1977-12-31	34.1459	34.149429999999995
1978-12-31	34.303090000000005	34.30673
1979-12-31	35.196090000000005	35.1995
1980-12-31	34.967079999999996	34.97036
1981-12-31	35.32763	35.33054
1982-12-31	35.75893	35.76092
1983-12-31	35.30389	35.30638
1984-12-31	35.7994	35.80113
1985-12-31	35.45533	35.45756
1986-12-31	35.72041	35.722190000000005
1987-12-31	35.22351	35.22572
1988-12-31	35.36054	35.36294
1989-12-31	34.70192	34.70384
1990-12-31	34.812979999999996	34.815529999999995
1991-12-31	34.87145	34.87427
1992-12-31	35.13377	35.13677
1993-12-31	35.26615	35.26899
1994-12-31	35.40829	35.41082
1995-12-31	35.679140000000004	35.681129999999996
1996-12-31	35.63326	35.63523
1997-12-31	35.72334	35.72511
1998-12-31	35.77584	35.77742
1999-12-31	35.6296	35.631409999999995
2000-12-31	36.07575	36.07676
2001-12-31	35.84762	35.84879
2002-12-31	35.71362	35.71505
2003-12-31	35.27124	35.27332
2004-12-31	35.1162	35.11887
2005-12-31	34.9019	34.904790000000006
2006-12-31	34.38839	34.39143
2007-12-31	34.29153	34.29489
2008-12-31	33.90827	33.9118
2009-12-31	33.61489	33.61869
2010-12-31	33.42714	33.43118
2011-12-31	32.87995	32.88355
