<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8a]
Date (Flux)	Date (Flux)	Température	Flux_Pluie	Flux_Neige	Flux_ETP	Flux_ETR	Fl_ETR_Sol	Transpiration	Stock_Neige	Fl_Fonte_Neige	Ruissellement	Infiltration	Défic_Évapotra	Déficit_Sol	Défic_Sol_Prog	Réser_Interm.	Cum_Pluie	Cum_Neige	Cum_ETP	Cum_ETR	Cum_ETRSol	Cum_Transpir	Cum_Font_Neig	Cum_Ruissel.	Cum_Infiltr	Cum_Défic_Evap	LAI_ou_CC	Profon_Racines	
27/11/2008	   2158.000    	   0.000000    	      0.0856058	   0.000000    	  0.7169883    	  0.6396734    	  0.6396734    	   0.000000    	   0.000000    	   0.000000    	  0.2778800    	  0.2337870    	   0.000000    	   0.000000    	   71.49785    	   23.88432    	   4698.440    	   0.000000    	   4992.675    	   3453.743    	   3453.743    	   0.000000    	   0.000000    	   798.4632    	   493.8475    	   0.000000    	   0.000000    	   0.000000    	
04/12/2008	   2165.000    	   0.000000    	   19.36204    	   0.000000    	  0.3813350    	  0.3813350    	  0.3813350    	   0.000000    	   0.000000    	   0.000000    	   1.092225    	  0.4986253    	   0.000000    	   0.000000    	   42.24665    	   50.65681    	   4764.068    	   0.000000    	   4996.066    	   3457.057    	   3457.057    	   0.000000    	   0.000000    	   802.3963    	   496.2046    	   0.000000    	   0.000000    	   0.000000    	
11/12/2008	   2172.000    	   0.000000    	  0.1982917    	   0.000000    	  0.3757988    	  0.3666818    	  0.3666818    	   0.000000    	   0.000000    	   0.000000    	  0.9511969    	  0.4671683    	   0.000000    	   0.000000    	   42.13340    	   44.49285    	   4775.291    	   0.000000    	   5001.143    	   3461.992    	   3461.992    	   0.000000    	   0.000000    	   810.9896    	   499.9499    	   0.000000    	   0.000000    	   0.000000    	
18/12/2008	   2179.000    	   0.000000    	   1.553084    	   0.000000    	  0.3186017    	  0.3186017    	  0.3186017    	   0.000000    	   0.000000    	   0.000000    	  0.8409251    	  0.4381118    	   0.000000    	   0.000000    	   38.94423    	   43.44426    	   4790.038    	   0.000000    	   5003.894    	   3464.676    	   3464.676    	   0.000000    	   0.000000    	   817.6356    	   503.2255    	   0.000000    	   0.000000    	   0.000000    	
25/12/2008	   2186.000    	   0.000000    	      0.0167668	   0.000000    	  0.9143625    	  0.8711586    	  0.8711586    	   0.000000    	   0.000000    	   0.000000    	  0.5558099    	  0.3504757    	   0.000000    	   0.000000    	   44.44483    	   36.29005    	   4791.089    	   0.000000    	   5010.435    	   3470.963    	   3470.963    	   0.000000    	   0.000000    	   822.3413    	   505.9399    	   0.000000    	   0.000000    	   0.000000    	
01/01/2009	   2193.000    	   0.000000    	   0.000000    	   0.000000    	  0.9192661    	  0.8671285    	  0.8671285    	   0.000000    	   0.000000    	   0.000000    	  0.4045451    	  0.2908667    	   0.000000    	   0.000000    	   48.25499    	   31.44560    	   4793.025    	   0.000000    	   5015.831    	   3476.114    	   3476.114    	   0.000000    	   0.000000    	   825.5787    	   508.1416    	   0.000000    	   0.000000    	   0.000000    	
08/01/2009	   2200.000    	   0.000000    	   0.000000    	   0.000000    	  0.6811768    	  0.6373120    	  0.6373120    	   0.000000    	   0.000000    	   0.000000    	  0.3223278    	  0.2576945    	   0.000000    	   0.000000    	   50.66448    	   28.32985    	   4796.047    	   0.000000    	   5020.253    	   3480.309    	   3480.309    	   0.000000    	   0.000000    	   828.0421    	   510.0299    	   0.000000    	   0.000000    	   0.000000    	
15/01/2009	   2207.000    	   0.000000    	      0.0167668	   0.000000    	  0.8927555    	  0.8329882    	  0.8329882    	   0.000000    	   0.000000    	   0.000000    	  0.3013979    	  0.2512870    	   0.000000    	   0.000000    	   52.33724    	   27.29059    	   4802.090    	   0.000000    	   5025.524    	   3485.280    	   3485.280    	   0.000000    	   0.000000    	   830.1047    	   511.7518    	   0.000000    	   0.000000    	   0.000000    	
22/01/2009	   2214.000    	   0.000000    	   32.83334    	   0.000000    	  0.9272066    	  0.9272066    	  0.9272066    	   0.000000    	   0.000000    	   0.000000    	   1.154888    	  0.5086089    	   0.000000    	   0.000000    	   31.30078    	   58.77101    	   4866.087    	   0.000000    	   5030.876    	   3490.572    	   3490.572    	   0.000000    	   0.000000    	   833.9515    	   514.0934    	   0.000000    	   0.000000    	   0.000000    	
29/01/2009	   2221.000    	   0.000000    	  0.2229358    	   0.000000    	  0.7905726    	  0.7827243    	  0.7827243    	   0.000000    	   0.000000    	   0.000000    	   2.076110    	  0.7019950    	   0.000000    	   0.000000    	   22.98847    	   66.47011    	   4909.673    	   0.000000    	   5035.380    	   3495.060    	   3495.060    	   0.000000    	   0.000000    	   851.6131    	   519.5185    	   0.000000    	   0.000000    	   0.000000    	
05/02/2009	   2228.000    	   0.000000    	  0.5709902    	   0.000000    	   2.182252    	   2.150620    	   2.150620    	   0.000000    	   0.000000    	   0.000000    	   1.225063    	  0.5415322    	   0.000000    	   0.000000    	   28.49876    	   54.03847    	   4915.905    	   0.000000    	   5044.757    	   3504.329    	   3504.329    	   0.000000    	   0.000000    	   862.3021    	   523.7343    	   0.000000    	   0.000000    	   0.000000    	
12/02/2009	   2235.000    	   0.000000    	      0.0502056	   0.000000    	   1.127523    	   1.103360    	   1.103360    	   0.000000    	   0.000000    	   0.000000    	  0.9138716    	  0.4655328    	   0.000000    	   0.000000    	   29.87272    	   47.73083    	   4925.086    	   0.000000    	   5051.047    	   3510.555    	   3510.555    	   0.000000    	   0.000000    	   869.4792    	   527.1937    	   0.000000    	   0.000000    	   0.000000    	
19/02/2009	   2242.000    	   0.000000    	   0.000000    	   0.000000    	   1.997248    	   1.926712    	   1.926712    	   0.000000    	   0.000000    	   0.000000    	  0.6079991    	  0.3766896    	   0.000000    	   0.000000    	   37.98029    	   39.97021    	   4925.993    	   0.000000    	   5060.093    	   3519.350    	   3519.350    	   0.000000    	   0.000000    	   874.5690    	   530.0845    	   0.000000    	   0.000000    	   0.000000    	
26/02/2009	   2249.000    	   0.000000    	   0.000000    	   0.000000    	   2.146536    	   2.015432    	   2.015432    	   0.000000    	   0.000000    	   0.000000    	  0.4285277    	  0.3125851    	   0.000000    	   0.000000    	   48.99518    	   34.11573    	   4926.061    	   0.000000    	   5071.754    	   3530.432    	   3530.432    	   0.000000    	   0.000000    	   878.0550    	   532.4530    	   0.000000    	   0.000000    	   0.000000    	
05/03/2009	   2256.000    	   0.000000    	   2.482664    	   0.000000    	  0.7408415    	  0.7408415    	  0.7408415    	   0.000000    	   0.000000    	   0.000000    	  0.4549156    	  0.3146974    	   0.000000    	   0.000000    	   51.68005    	   34.61459    	   4939.328    	   0.000000    	   5082.987    	   3541.063    	   3541.063    	   0.000000    	   0.000000    	   880.8050    	   534.5253    	   0.000000    	   0.000000    	   0.000000    	
12/03/2009	   2263.000    	   0.000000    	      0.0558368	   0.000000    	   2.365549    	   2.157856    	   2.157856    	   0.000000    	   0.000000    	   0.000000    	  0.3602963    	  0.2774469    	   0.000000    	   0.000000    	   58.61826    	   30.60489    	   4944.950    	   0.000000    	   5095.339    	   3552.732    	   3552.732    	   0.000000    	   0.000000    	   883.6427    	   536.5889    	   0.000000    	   0.000000    	   0.000000    	
19/03/2009	   2270.000    	   0.000000    	   0.000000    	   0.000000    	   5.236507    	   4.381591    	   4.381591    	   0.000000    	   0.000000    	   0.000000    	  0.2684576    	  0.2363839    	   0.000000    	   0.000000    	   79.50573    	   26.70057    	   4945.111    	   0.000000    	   5119.548    	   3573.780    	   3573.780    	   0.000000    	   0.000000    	   885.7755    	   538.3604    	   0.000000    	   0.000000    	   0.000000    	
26/03/2009	   2277.000    	   0.000000    	  0.4235685    	   0.000000    	   1.979057    	   1.596883    	   1.596883    	   0.000000    	   0.000000    	   0.000000    	  0.2063701    	  0.2045426    	   0.000000    	   0.000000    	   96.10470    	   23.55962    	   4946.042    	   0.000000    	   5141.562    	   3591.310    	   3591.310    	   0.000000    	   0.000000    	   887.3935    	   539.8834    	   0.000000    	   0.000000    	   0.000000    	
02/04/2009	   2284.000    	   0.000000    	   0.000000    	   0.000000    	   2.352895    	   1.691050    	   1.691050    	   0.000000    	   0.000000    	   0.000000    	  0.1987009    	  0.1968794    	   0.000000    	   0.000000    	   102.1009    	   22.75937    	   4956.296    	   0.000000    	   5159.687    	   3605.372    	   3605.372    	   0.000000    	   0.000000    	   888.9268    	   541.3385    	   0.000000    	   0.000000    	   0.000000    	
09/04/2009	   2291.000    	   0.000000    	      0.0167668	   0.000000    	   3.864378    	   2.804273    	   2.804273    	   0.000000    	   0.000000    	   0.000000    	  0.2170805    	  0.2010990    	   0.000000    	   0.000000    	   101.4945    	   23.09306    	   4973.878    	   0.000000    	   5177.389    	   3619.192    	   3619.192    	   0.000000    	   0.000000    	   890.3663    	   542.7210    	   0.000000    	   0.000000    	   0.000000    	
16/04/2009	   2298.000    	   0.000000    	   2.496615    	   0.000000    	   2.137298    	   2.070865    	   2.070865    	   0.000000    	   0.000000    	   0.000000    	  0.3952891    	  0.2624209    	   0.000000    	   0.000000    	   78.95105    	   29.20473    	   5016.687    	   0.000000    	   5187.755    	   3629.054    	   3629.054    	   0.000000    	   0.000000    	   892.8828    	   544.4959    	   0.000000    	   0.000000    	   0.000000    	
23/04/2009	   2305.000    	   0.000000    	   0.000000    	   0.000000    	   4.611737    	   3.527672    	   3.527672    	   0.000000    	   0.000000    	   0.000000    	  0.2893193    	  0.2235466    	   0.000000    	   0.000000    	   94.69137    	   25.35838    	   5019.718    	   0.000000    	   5210.498    	   3647.654    	   3647.654    	   0.000000    	   0.000000    	   895.2165    	   546.1805    	   0.000000    	   0.000000    	   0.000000    	
30/04/2009	   2312.000    	   0.000000    	   3.704777    	   0.000000    	   1.374027    	   1.374027    	   1.374027    	   0.000000    	   0.000000    	   0.000000    	  0.5642885    	  0.3214546    	   0.000000    	   0.000000    	   70.56010    	   34.19420    	   5072.403    	   0.000000    	   5225.666    	   3662.355    	   3662.355    	   0.000000    	   0.000000    	   898.2833    	   548.1313    	   0.000000    	   0.000000    	   0.000000    	
07/05/2009	   2319.000    	   0.000000    	      0.0547928	   0.000000    	   4.418570    	   3.424464    	   3.424464    	   0.000000    	   0.000000    	   0.000000    	  0.3891997    	  0.2644348    	   0.000000    	   0.000000    	   93.14452    	   28.93596    	   5072.536    	   0.000000    	   5253.430    	   3685.071    	   3685.071    	   0.000000    	   0.000000    	   901.5188    	   550.1541    	   0.000000    	   0.000000    	   0.000000    	
14/05/2009	   2326.000    	   0.000000    	   10.22281    	   0.000000    	   1.100886    	   1.100886    	   1.100886    	   0.000000    	   0.000000    	   0.000000    	  0.7832543    	  0.3724963    	   0.000000    	   0.000000    	   63.61523    	   40.86944    	   5136.315    	   0.000000    	   5270.448    	   3701.756    	   3701.756    	   0.000000    	   0.000000    	   905.0665    	   552.2383    	   0.000000    	   0.000000    	   0.000000    	
21/05/2009	   2333.000    	   0.000000    	  0.1608352    	   0.000000    	   3.611674    	   3.090721    	   3.090721    	   0.000000    	   0.000000    	   0.000000    	  0.5704117    	  0.3203298    	   0.000000    	   0.000000    	   76.92583    	   34.32317    	   5144.193    	   0.000000    	   5292.971    	   3722.168    	   3722.168    	   0.000000    	   0.000000    	   909.9253    	   554.7028    	   0.000000    	   0.000000    	   0.000000    	
28/05/2009	   2340.000    	   0.000000    	   0.000000    	   0.000000    	   3.978203    	   2.967015    	   2.967015    	   0.000000    	   0.000000    	   0.000000    	  0.3877679    	  0.2621775    	   0.000000    	   0.000000    	   98.67462    	   29.12533    	   5145.166    	   0.000000    	   5321.476    	   3744.887    	   3744.887    	   0.000000    	   0.000000    	   913.1277    	   556.7002    	   0.000000    	   0.000000    	   0.000000    	
04/06/2009	   2347.000    	   0.000000    	   0.000000    	   0.000000    	   6.444954    	   3.634563    	   3.634563    	   0.000000    	   0.000000    	   0.000000    	  0.2797428    	  0.2205261    	   0.000000    	   0.000000    	   128.3989    	   25.21091    	   5145.166    	   0.000000    	   5367.677    	   3774.611    	   3774.611    	   0.000000    	   0.000000    	   915.3807    	   558.3617    	   0.000000    	   0.000000    	   0.000000    	
11/06/2009	   2354.000    	   0.000000    	   0.000000    	   0.000000    	   4.537963    	   3.226722    	   3.226722    	   0.000000    	   0.000000    	   0.000000    	  0.3341811    	  0.2418375    	   0.000000    	   0.000000    	   105.6831    	   26.87641    	   5193.447    	   0.000000    	   5389.576    	   3794.543    	   3794.543    	   0.000000    	   0.000000    	   917.6786    	   560.0315    	   0.000000    	   0.000000    	   0.000000    	
18/06/2009	   2361.000    	   0.000000    	      0.0273964	   0.000000    	   5.660487    	   3.949834    	   3.949834    	   0.000000    	   0.000000    	   0.000000    	  0.3417695    	  0.2467609    	   0.000000    	   0.000000    	   108.7929    	   27.11313    	   5217.770    	   0.000000    	   5420.803    	   3817.669    	   3817.669    	   0.000000    	   0.000000    	   920.0409    	   561.7398    	   0.000000    	   0.000000    	   0.000000    	
25/06/2009	   2368.000    	   0.000000    	   0.000000    	   0.000000    	   5.009997    	   2.829627    	   2.829627    	   0.000000    	   0.000000    	   0.000000    	  0.2488029    	  0.2074009    	   0.000000    	   0.000000    	   128.7445    	   23.55422    	   5218.821    	   0.000000    	   5454.028    	   3838.672    	   3838.672    	   0.000000    	   0.000000    	   922.0369    	   563.3028    	   0.000000    	   0.000000    	   0.000000    	
02/07/2009	   2375.000    	   0.000000    	   3.460487    	   0.000000    	   4.516735    	   3.386132    	   3.386132    	   0.000000    	   0.000000    	   0.000000    	  0.1893765    	  0.1779755    	   0.000000    	   0.000000    	   143.7364    	   20.80931    	   5223.199    	   0.000000    	   5489.534    	   3857.970    	   3857.970    	   0.000000    	   0.000000    	   923.5241    	   564.6319    	   0.000000    	   0.000000    	   0.000000    	
09/07/2009	   2382.000    	   0.000000    	   0.000000    	   0.000000    	   4.672762    	   1.717456    	   1.717456    	   0.000000    	   0.000000    	   0.000000    	  0.1483382    	  0.1550135    	   0.000000    	   0.000000    	   154.1443    	   18.50864    	   5227.652    	   0.000000    	   5520.244    	   3872.824    	   3872.824    	   0.000000    	   0.000000    	   924.6800    	   565.7833    	   0.000000    	   0.000000    	   0.000000    	
16/07/2009	   2389.000    	   0.000000    	   2.055552    	   0.000000    	   6.301360    	   3.393563    	   3.393563    	   0.000000    	   0.000000    	   0.000000    	  0.1200010    	  0.1373020    	   0.000000    	   0.000000    	   160.4644    	   16.68823    	   5237.259    	   0.000000    	   5553.780    	   3888.641    	   3888.641    	   0.000000    	   0.000000    	   925.5991    	   566.7950    	   0.000000    	   0.000000    	   0.000000    	
23/07/2009	   2396.000    	   0.000000    	   4.894053    	   0.000000    	   3.872224    	   3.219168    	   3.219168    	   0.000000    	   0.000000    	   0.000000    	  0.1033297    	  0.1257023    	   0.000000    	   0.000000    	   153.7215    	   15.47323    	   5264.930    	   0.000000    	   5584.183    	   3909.101    	   3909.101    	   0.000000    	   0.000000    	   926.3704    	   567.7070    	   0.000000    	   0.000000    	   0.000000    	
30/07/2009	   2403.000    	   0.000000    	   0.000000    	   0.000000    	   4.217779    	   1.188343    	   1.188343    	   0.000000    	   0.000000    	   0.000000    	      0.0847991	  0.1124898    	   0.000000    	   0.000000    	   164.9221    	   13.99753    	   5265.319    	   0.000000    	   5619.529    	   3920.691    	   3920.691    	   0.000000    	   0.000000    	   927.0188    	   568.5343    	   0.000000    	   0.000000    	   0.000000    	
31/07/2009	   2404.000    	   0.000000    	   0.000000    	   0.000000    	   5.878140    	   1.561684    	   1.561684    	   0.000000    	   0.000000    	   0.000000    	      0.0824427	  0.1107196    	   0.000000    	   0.000000    	   166.4838    	   13.80437    	   5265.319    	   0.000000    	   5625.407    	   3922.253    	   3922.253    	   0.000000    	   0.000000    	   927.1013    	   568.6450    	   0.000000    	   0.000000    	   0.000000    	

Légende :
 Tous les termes sont des flux, en : 'unité de hauteur hydroclimatique' par 'unité de durée hydroclimatique'.
 Sauf :
   * Les états de réservoirs, les stocks, les cumuls et la neige,     qui sont en : 'unité de hauteur hydroclimatique'.
   * La température est en : degrés C.

 Les flux d'entrée (Flux_Pluie, Flux_Neige, Flux_ETP etc.) sont les valeurs brutes,
    avant application d'éventuels facteurs de correction.

 Flux_ETP      = Évapotranspiration Potentielle
 Fl_ETR_Sol    = Évapotranspiration (Réelle) directe de la pluie et dans les éventuels 'réservoirs sol'.
                 (donc avant action dans les mailles du modèle)
                Si l'ETP n'est pas satisfaite : un terme complémentaire 'Défic_Évapotra'
                sera prélevé dans les mailles affleurantes sous forme d'Evaporation_Maillage
 Infiltration   = Infiltration à la nappe (toujours > 0) quand la pluie est excédentaire par rapport à l'ETR_Sol.
                 S'il n'y a pas de réservoir sol, alors : Infiltration   = Max(Pluie - ETR_Sol , 0.).
 Défic_Évapotra. = Évapotranspiration restante (toujours > 0) appliquée aux mailles du modèle.
                   après prélèvement dans la pluie et dans l'éventuel 'réservoir sol'
                 (C'est une Évapotranspiration complémentaire en plus de l'ETR_Sol).
           * Quand il n'y a pas de Cultures on a : soit Infiltration  ;  soit Défic_Évapotra.
           * Quand il n'y a pas de 'Réservoirs sol' :
              c'est l'ETR_Maillage = Évaporat_Maillage + Transpiration - Désaturation_éventuelle.
 Transpiration  = Transpiration par les racines des cultures.
     Cette transpiration affichée pourra être réduite en cas de 'désaturation',
     ou en cas de stress de la plante : par exemple si la succion au niveau des racines est trop forte.
 Flux_ETR        = Évapotranspiration (Réelle) totale.
                 = ETR_Sol + Évaporation_Maillage + Transpiration - Désaturation_éventuelle.
 Déficit_Sol     = Déficit dans le réservoir sol de type 'réserve utile' = Capacité maxi - Niveau.
 Défic_Sol_Prog  = Déficit dans le réservoir sol de type 'progressif' = Capacité maxi - Niveau.
 Réser_Interm.   = Stock dans le 'Réservoir Hypodermique H'.
 Cum_variable    = Cumul de la 'variable' depuis de début de la simulation.
 LAI_ou_CC       = Index LAI (Leaf Area Index) ou CC (Crop Cover) des cultures
 Profon_Racines  = Profondeur maximale moyenne des racines des cultures (unité de coordonnée verticale)

 Remarque :
 Les valeurs de 'Évaporat_Maillage' et de 'Désaturation' sont dans le fichier 'histobil_nap_pastp.prn',
         en unité utilisateur de 'Volume d'eau' pendant le pas de temps.
