emmca_l11_z01_000 3.1750000000E+02      3.7900000000E+02      1           6.0628641147E-06     
emmca_l11_z01_001 3.4950000000E+02      3.7900000000E+02      1           6.0628641147E-06     
emmca_l11_z01_002 3.8150000000E+02      3.7900000000E+02      1           6.0628641147E-06     
emmca_l11_z01_003 3.1750000000E+02      3.4700000000E+02      1           6.0628641147E-06     
emmca_l11_z01_004 3.4950000000E+02      3.4700000000E+02      1           6.0628641147E-06     
emmca_l11_z01_005 3.8150000000E+02      3.4700000000E+02      1           6.0628641147E-06     
emmca_l11_z01_006 4.1350000000E+02      3.4700000000E+02      1           6.0628641147E-06     
emmca_l11_z01_007 4.4550000000E+02      3.4700000000E+02      1           6.0628641147E-06     
emmca_l11_z01_008 3.1750000000E+02      3.1500000000E+02      1           6.0628641147E-06     
emmca_l11_z01_009 3.4950000000E+02      3.1500000000E+02      1           6.0628641147E-06     
emmca_l11_z01_010 3.8150000000E+02      3.1500000000E+02      1           6.0628641147E-06     
emmca_l11_z01_011 4.1350000000E+02      3.1500000000E+02      1           6.0628641147E-06     
emmca_l11_z01_012 4.4550000000E+02      3.1500000000E+02      1           6.0628641147E-06     
emmca_l11_z01_013 3.4950000000E+02      2.8300000000E+02      1           6.0628641147E-06     
emmca_l11_z01_014 3.8150000000E+02      2.8300000000E+02      1           6.0628641147E-06     
emmca_l11_z01_015 4.1350000000E+02      2.8300000000E+02      1           6.0628641147E-06     
emmca_l11_z01_016 4.4550000000E+02      2.8300000000E+02      1           6.0628641147E-06     
emmca_l11_z01_017 3.4950000000E+02      2.5100000000E+02      1           6.0628641147E-06     
emmca_l11_z01_018 3.8150000000E+02      2.5100000000E+02      1           6.0628641147E-06     
emmca_l11_z01_019 4.1350000000E+02      2.5100000000E+02      1           6.0628641147E-06     
emmca_l11_z01_020 3.4950000000E+02      2.1900000000E+02      1           6.0628641147E-06     
emmca_l11_z01_021 3.8150000000E+02      2.1900000000E+02      1           6.0628641147E-06     
emmca_l11_z01_022 4.1350000000E+02      2.1900000000E+02      1           6.0628641147E-06     
emmca_l11_z01_023 4.1350000000E+02      1.8700000000E+02      1           6.0628641147E-06     
