emmca_l09_z01_000 3.1750000000E+02      3.7900000000E+02      1           1.2807887989E-05     
emmca_l09_z01_001 3.8150000000E+02      3.7900000000E+02      1           1.2807887989E-05     
emmca_l09_z01_002 3.1750000000E+02      3.4700000000E+02      1           1.2807887989E-05     
emmca_l09_z01_003 3.4950000000E+02      3.4700000000E+02      1           1.2807887989E-05     
emmca_l09_z01_004 3.8150000000E+02      3.4700000000E+02      1           1.2807887989E-05     
emmca_l09_z01_005 4.1350000000E+02      3.4700000000E+02      1           1.2807887989E-05     
emmca_l09_z01_006 4.4550000000E+02      3.4700000000E+02      1           1.2807887989E-05     
emmca_l09_z01_007 3.1750000000E+02      3.1500000000E+02      1           1.2807887989E-05     
emmca_l09_z01_008 3.4950000000E+02      3.1500000000E+02      1           1.2807887989E-05     
emmca_l09_z01_009 3.8150000000E+02      3.1500000000E+02      1           1.2807887989E-05     
emmca_l09_z01_010 4.1350000000E+02      3.1500000000E+02      1           1.2807887989E-05     
emmca_l09_z01_011 4.4550000000E+02      3.1500000000E+02      1           1.2807887989E-05     
emmca_l09_z01_012 4.7750000000E+02      3.1500000000E+02      1           1.2807887989E-05     
emmca_l09_z01_013 3.4950000000E+02      2.8300000000E+02      1           1.2807887989E-05     
emmca_l09_z01_014 3.8150000000E+02      2.8300000000E+02      1           1.2807887989E-05     
emmca_l09_z01_015 4.1350000000E+02      2.8300000000E+02      1           1.2807887989E-05     
emmca_l09_z01_016 4.4550000000E+02      2.8300000000E+02      1           1.2807887989E-05     
emmca_l09_z01_017 4.7750000000E+02      2.8300000000E+02      1           1.2807887989E-05     
emmca_l09_z01_018 3.8150000000E+02      2.5100000000E+02      1           1.2807887989E-05     
emmca_l09_z01_019 4.1350000000E+02      2.5100000000E+02      1           1.2807887989E-05     
emmca_l09_z01_020 4.4550000000E+02      2.5100000000E+02      1           1.2807887989E-05     
emmca_l09_z01_021 4.7750000000E+02      2.5100000000E+02      1           1.2807887989E-05     
emmca_l09_z01_022 3.8150000000E+02      2.1900000000E+02      1           1.2807887989E-05     
