permh_l14_z01_000 2.8550000000E+02      4.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_001 3.3550000000E+02      4.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_002 3.8550000000E+02      4.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_003 4.3550000000E+02      4.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_004 4.8550000000E+02      4.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_005 5.3550000000E+02      4.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_006 2.8550000000E+02      3.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_007 3.3550000000E+02      3.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_008 3.8550000000E+02      3.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_009 4.3550000000E+02      3.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_010 4.8550000000E+02      3.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_011 5.3550000000E+02      3.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_012 2.8550000000E+02      3.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_013 3.3550000000E+02      3.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_014 3.8550000000E+02      3.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_015 4.3550000000E+02      3.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_016 4.8550000000E+02      3.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_017 5.3550000000E+02      3.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_018 2.8550000000E+02      2.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_019 3.3550000000E+02      2.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_020 3.8550000000E+02      2.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_021 4.3550000000E+02      2.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_022 4.8550000000E+02      2.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_023 5.3550000000E+02      2.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_024 2.8550000000E+02      2.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_025 3.3550000000E+02      2.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_026 3.8550000000E+02      2.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_027 4.3550000000E+02      2.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_028 4.8550000000E+02      2.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_029 5.3550000000E+02      2.1100000000E+02      1           3.7944644278E-05     
permh_l14_z01_030 2.8550000000E+02      1.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_031 3.3550000000E+02      1.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_032 3.8550000000E+02      1.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_033 4.3550000000E+02      1.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_034 4.8550000000E+02      1.6100000000E+02      1           3.7944644278E-05     
permh_l14_z01_035 5.3550000000E+02      1.6100000000E+02      1           3.7944644278E-05     
