emmca_l12_z01_000 3.4950000000E+02      3.7900000000E+02      1           1.0000000000E-05     
emmca_l12_z01_001 3.8150000000E+02      3.4700000000E+02      1           1.0000000000E-05     
emmca_l12_z01_002 4.1350000000E+02      3.4700000000E+02      1           1.0000000000E-05     
emmca_l12_z01_003 4.4550000000E+02      3.4700000000E+02      1           1.0000000000E-05     
emmca_l12_z01_004 3.1750000000E+02      2.8300000000E+02      1           1.0000000000E-05     
emmca_l12_z01_005 3.4950000000E+02      2.8300000000E+02      1           1.0000000000E-05     
emmca_l12_z01_006 3.4950000000E+02      2.5100000000E+02      1           1.0000000000E-05     
emmca_l12_z01_007 3.8150000000E+02      2.5100000000E+02      1           1.0000000000E-05     
emmca_l12_z01_008 3.4950000000E+02      2.1900000000E+02      1           1.0000000000E-05     
emmca_l12_z01_009 3.8150000000E+02      2.1900000000E+02      1           1.0000000000E-05     
