emmca_l15_z01_000 3.8550000000E+02      3.6100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_001 4.3550000000E+02      3.6100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_002 4.3550000000E+02      3.1100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_003 4.8550000000E+02      3.1100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_004 4.3550000000E+02      2.6100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_005 4.8550000000E+02      2.6100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_006 5.3550000000E+02      2.6100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_007 4.3550000000E+02      2.1100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_008 4.8550000000E+02      2.1100000000E+02      1           1.7320508076E-05     
emmca_l15_z01_009 5.3550000000E+02      2.1100000000E+02      1           1.7320508076E-05     
