emmca_l14_z01_000 3.3550000000E+02      3.6100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_001 3.8550000000E+02      3.6100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_002 4.3550000000E+02      3.6100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_003 3.3550000000E+02      3.1100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_004 3.8550000000E+02      3.1100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_005 4.3550000000E+02      3.1100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_006 4.8550000000E+02      3.1100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_007 4.3550000000E+02      2.6100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_008 4.8550000000E+02      2.6100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_009 5.3550000000E+02      2.6100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_010 4.3550000000E+02      2.1100000000E+02      1           3.1622776602E-06     
emmca_l14_z01_011 5.3550000000E+02      2.1100000000E+02      1           3.1622776602E-06     
