emmca_l03_z01_000 3.4950000000E+02      3.1500000000E+02      1           4.0502098063E-06     
emmca_l03_z01_001 3.1750000000E+02      2.8300000000E+02      1           4.0502098063E-06     
emmca_l03_z01_002 3.4950000000E+02      2.8300000000E+02      1           4.0502098063E-06     
emmca_l03_z01_003 3.1750000000E+02      2.5100000000E+02      1           4.0502098063E-06     
emmca_l03_z01_004 3.4950000000E+02      2.5100000000E+02      1           4.0502098063E-06     
emmca_l03_z01_005 3.1750000000E+02      2.1900000000E+02      1           4.0502098063E-06     
emmca_l03_z01_006 3.4950000000E+02      2.1900000000E+02      1           4.0502098063E-06     
emmca_l03_z01_007 3.8150000000E+02      2.1900000000E+02      1           4.0502098063E-06     
emmca_l03_z01_008 4.1350000000E+02      2.1900000000E+02      1           4.0502098063E-06     
emmca_l03_z01_009 3.1750000000E+02      1.8700000000E+02      1           4.0502098063E-06     
emmca_l03_z01_010 3.4950000000E+02      1.8700000000E+02      1           4.0502098063E-06     
emmca_l03_z01_011 3.8150000000E+02      1.8700000000E+02      1           4.0502098063E-06     
