Year	Mean	Weight
1972-12-31	-4.907857142857142	0.11296866766309518
1973-12-31	-7.758333333333333	0.006163345805634123
1974-12-31	-7.7225	0.006163345805634123
1975-12-31	-9.3	0.006163345805634123
1976-12-31	-13.0925	0.006163345805634123
1977-12-31	-6.948571428571428	0.07010383056078685
1978-12-31	-7.994	0.055222887099725636
1979-12-31	-9.235833333333334	0.04908879223309827
1980-12-31	-8.872727272727273	0.06968678941794179
1981-12-31	-12.274615384615384	0.04239211974284828
1982-12-31	-10.487272727272728	0.03608472732440913
1983-12-31	-8.316923076923077	0.05864876770978246
1984-12-31	-7.962499999999999	0.06756191296914055
1985-12-31	-11.066666666666668	0.0965546809303964
1986-12-31	-11.444545454545455	0.05552232348530881
1987-12-31	-12.558	0.04141285761244964
1988-12-31	-10.425714285714287	0.08795165824230675
1989-12-31	-14.492307692307694	0.02815844519415602
1990-12-31	-16.264166666666668	0.053935687869357984
1991-12-31	-16.86636363636364	0.026636712008454383
1992-12-31	-16.269166666666667	0.07064329585679849
1993-12-31	-14.887500000000003	0.06340804758642671
1994-12-31	-13.201666666666666	0.10926383218811195
1995-12-31	-14.584545454545456	0.05228042403476183
1996-12-31	-12.176923076923076	0.054982030102584414
1997-12-31	-11.119166666666667	0.0735012586613645
1998-12-31	-8.721666666666668	0.04579705812515196
1999-12-31	-10.875	0.03958492702941968
2000-12-31	-10.959090909090909	0.03729867200078739
2001-12-31	-9.223333333333334	0.08141294526776582
2002-12-31	-11.733333333333334	0.06101375091820066
2003-12-31	-13.77818181818182	0.045030684910666266
2004-12-31	-12.304166666666667	0.08721000579916827
2005-12-31	-14.121666666666664	0.04545410909112159
2006-12-31	-13.145000000000001	0.06646111173895479
2007-12-31	-10.8675	0.05895780095025287
2008-12-31	-10.8925	0.12829813992197472
2009-12-31	-10.953333333333333	0.0637346457832621
2010-12-31	-10.783636363636363	0.06019093679273803
2011-12-31	-10.0875	0.046910271968826675
