Date	value
2016-06-22	91.28
2016-07-29	89.93
2016-08-31	88.56
2016-09-01	88.56
2016-09-02	88.55
2016-09-03	88.53
2016-09-04	88.5
2016-09-05	88.46
2016-09-06	88.45
2016-09-07	88.48
2016-09-08	88.43
2016-09-09	88.41
2016-09-10	88.38
2016-09-11	88.37
2016-09-12	88.39
2016-09-13	88.43
2016-09-14	88.36
2016-09-15	88.35
2016-09-16	88.32
2016-09-17	88.26
2016-09-18	88.24
2016-09-19	88.24
2016-09-20	88.28
2016-09-21	88.26
2016-09-22	88.23
2016-09-23	88.18
2016-09-24	88.22
2016-09-25	88.22
2016-09-26	88.17
2016-09-27	88.14
2016-09-28	88.1
2016-09-29	88.17
2016-09-30	88.2
2016-10-01	88.21
2016-10-02	88.15
2016-10-03	88.11
2016-10-04	88.13
2016-10-05	88.13
2016-10-06	88.18
2016-10-07	88.16
2016-10-08	88.1
2016-10-09	88.08
2016-10-10	88.08
2016-10-11	88.09
2016-10-12	88.15
2016-10-13	88.19
2016-10-14	88.2
2016-10-15	88.12
2016-10-16	88.07
2016-10-17	88.0
2016-10-18	87.96
2016-10-19	88.0
2016-10-20	88.0
2016-10-21	88.01
2016-10-22	88.06
2016-10-23	88.1
2016-10-24	88.04
2016-10-25	87.97
2016-10-26	87.94
2016-10-27	87.87
2016-10-28	87.88
2016-10-29	87.89
2016-10-30	87.93
2016-10-31	87.94
2016-11-01	87.92
2016-11-02	87.93
2016-11-03	87.92
2016-11-04	87.97
2016-11-05	88.04
2016-11-06	88.01
2016-11-07	87.97
2016-11-08	87.94
2016-11-09	88.0
2016-11-10	87.92
2016-11-11	87.9
2016-11-12	87.88
2016-11-13	87.89
2016-11-14	87.82
2016-11-15	87.78
2016-11-16	87.83
2016-11-17	87.91
2016-11-18	87.96
2016-11-19	87.94
2016-11-20	88.03
2016-11-21	88.04
2016-11-22	87.97
2016-11-23	87.98
2016-11-24	87.99
2016-11-25	87.96
2016-11-26	87.96
2016-11-27	87.97
2016-11-28	87.99
2016-11-29	87.94
2016-11-30	87.86
2016-12-01	87.93
2016-12-02	87.99
2016-12-03	88.02
2016-12-04	88.01
2016-12-05	87.94
2016-12-06	87.89
2016-12-07	87.88
2016-12-08	87.86
2016-12-09	87.87
2016-12-10	87.89
2016-12-11	87.89
2016-12-12	87.9
2016-12-13	87.91
2016-12-14	87.92
2016-12-15	87.9
2016-12-16	87.88
2016-12-17	87.76
2016-12-18	87.79
2016-12-19	87.87
2016-12-20	87.84
2016-12-21	87.76
2016-12-22	87.74
2016-12-23	87.71
2016-12-24	87.7
2016-12-25	87.71
2016-12-26	87.71
2016-12-27	87.7
2016-12-28	87.69
2016-12-29	87.71
2016-12-30	87.69
2016-12-31	87.72
2017-01-01	87.78
2017-01-02	87.76
2017-01-03	87.73
2017-01-04	87.71
2017-01-05	87.67
2017-01-06	87.64
2017-01-07	87.64
2017-01-08	87.65
2017-01-09	87.67
2017-01-10	87.77
2017-01-11	87.72
2017-01-12	87.79
2017-01-13	87.71
2017-01-14	87.65
2017-01-15	87.65
2017-01-16	87.67
2017-01-17	87.64
2017-01-18	87.66
2017-01-19	87.65
2017-01-20	87.67
2017-01-21	87.69
2017-01-22	87.69
2017-01-23	87.68
2017-01-24	87.67
2017-01-25	87.67
2017-01-26	87.75
2017-01-27	87.78
2017-01-28	87.76
2017-01-29	87.66
2017-01-30	87.67
2017-01-31	87.68
2017-02-01	87.67
2017-02-02	87.72
2017-02-03	87.73
2017-02-04	87.78
2017-02-05	87.8
2017-02-06	87.7
2017-02-07	87.78
2017-02-08	87.83
2017-02-09	87.99
2017-02-10	88.12
2017-02-11	88.2
2017-02-12	88.31
2017-02-13	88.37
2017-02-14	88.33
2017-02-15	88.28
2017-02-16	88.3
2017-02-17	88.32
2017-02-18	88.38
2017-02-19	88.39
2017-02-20	88.38
2017-02-21	88.4
2017-02-22	88.42
2017-02-23	88.49
2017-02-24	88.46
2017-02-25	88.41
2017-02-26	88.42
2017-02-27	88.53
2017-02-28	88.55
2017-03-01	88.47
2017-03-02	88.49
2017-03-03	88.68
2017-03-04	88.75
2017-03-05	88.76
2017-03-06	88.9
2017-03-07	88.95
2017-03-08	89.02
2017-03-09	89.16
2017-03-10	89.33
2017-03-11	89.48
2017-03-12	89.54
2017-03-13	89.54
2017-03-14	89.52
2017-03-15	89.62
2017-03-16	89.69
2017-03-17	89.71
2017-03-18	89.71
2017-03-19	89.74
2017-03-20	89.78
2017-03-21	89.8
2017-03-22	89.82
2017-03-23	89.86
2017-03-24	89.78
2017-03-25	89.8
2017-03-26	89.77
2017-03-27	89.77
2017-03-28	89.71
2017-03-29	89.77
2017-03-30	89.8
2017-03-31	89.83
2017-04-01	89.82
2017-04-02	89.81
2017-04-03	89.74
2017-04-04	89.73
2017-04-05	89.71
2017-04-06	89.69
2017-04-07	89.69
2017-04-08	89.71
2017-04-09	89.68
2017-04-10	89.63
2017-04-11	89.6
2017-04-12	89.61
2017-04-13	89.57
2017-04-14	89.56
2017-04-15	89.5
2017-04-16	89.45
2017-04-17	89.44
2017-04-18	89.43
2017-04-19	89.35
2017-04-20	89.31
2017-04-21	89.3
2017-04-22	89.32
2017-04-23	89.32
2017-04-24	89.33
2017-04-25	89.32
2017-04-26	89.27
2017-04-27	89.19
2017-04-28	89.14
2017-04-29	89.21
2017-04-30	89.21
2017-05-01	89.15
2017-05-02	89.08
2017-05-03	89.03
2017-05-04	89.04
2017-05-05	89.06
2017-05-06	89.04
2017-05-07	88.91
2017-05-08	88.91
2017-05-09	88.98
2017-05-10	89.02
2017-05-11	89.04
2017-05-12	88.97
2017-05-13	88.87
2017-05-14	88.75
2017-05-15	88.69
2017-05-16	88.69
2017-05-17	88.73
2017-05-18	88.74
2017-05-19	88.71
2017-05-20	88.67
2017-05-21	88.72
2017-05-22	88.74
2017-05-23	88.67
2017-05-24	88.68
2017-05-25	88.74
2017-05-26	88.72
2017-05-27	88.67
2017-05-28	88.64
2017-05-29	88.62
2017-05-30	88.58
2017-05-31	88.55
2017-06-01	88.53
2017-06-02	88.53
2017-06-03	88.5
2017-06-04	88.5
2017-06-05	88.55
2017-06-06	88.55
2017-06-07	88.47
2017-06-08	88.53
2017-06-09	88.47
2017-06-10	88.45
2017-06-11	88.43
2017-06-12	88.42
2017-06-13	88.42
2017-06-14	88.41
2017-06-15	88.39
2017-06-16	88.29
2017-06-17	88.27
2017-06-18	88.3
2017-06-19	88.29
2017-06-20	88.26
2017-06-21	88.23
2017-06-22	88.19
2017-06-23	88.1
2017-06-24	88.06
2017-06-25	88.05
2017-06-26	88.06
2017-06-27	88.04
2017-06-28	88.05
2017-06-29	88.04
2017-06-30	88.0
2017-07-01	87.92
2017-07-02	87.86
2017-07-03	87.89
2017-07-04	87.97
2017-07-05	87.98
2017-07-06	87.94
2017-07-07	87.94
2017-07-08	87.95
2017-07-09	87.94
2017-07-10	87.9
2017-07-11	87.88
2017-07-12	87.86
2017-07-13	87.81
2017-07-14	87.79
2017-07-15	87.76
2017-07-16	87.78
2017-07-17	87.8
2017-07-18	87.83
2017-07-19	87.79
2017-07-20	87.74
2017-07-21	87.74
2017-07-22	87.71
2017-07-23	87.65
2017-07-24	87.65
2017-07-25	87.61
2017-07-26	87.6
2017-07-27	87.59
2017-07-28	87.57
2017-07-29	87.56
2017-07-30	87.54
2017-07-31	87.55
2017-08-01	87.52
2017-08-02	87.47
2017-08-03	87.44
2017-08-04	87.43
2017-08-05	87.4
2017-08-06	87.35
2017-08-07	87.4
2017-08-08	87.35
2017-08-09	87.3
2017-08-10	87.25
2017-08-11	87.21
2017-08-12	87.21
2017-08-13	87.22
2017-08-14	87.24
2017-08-15	87.21
2017-08-16	87.16
2017-08-17	87.16
2017-08-18	87.14
2017-08-19	87.1
2017-08-20	87.08
2017-08-21	87.12
2017-08-22	87.12
2017-08-23	87.07
2017-08-24	87.06
2017-08-25	87.04
2017-08-26	87.02
2017-08-27	87.0
2017-08-28	86.99
2017-08-29	86.97
2017-08-30	86.95
2017-08-31	86.89
2017-09-01	86.86
2017-09-02	86.84
2017-09-03	86.9
2017-09-04	86.89
2017-09-05	86.81
2017-09-06	86.78
2017-09-07	86.8
2017-09-08	86.87
2017-09-09	86.9
2017-09-10	86.85
2017-09-11	86.84
2017-09-12	86.79
2017-09-13	86.77
2017-09-14	86.78
2017-09-15	86.8
2017-09-16	86.78
2017-09-17	86.79
2017-09-18	86.77
2017-09-19	86.74
2017-09-20	86.77
2017-09-21	86.77
2017-09-22	86.74
2017-09-23	86.73
2017-09-24	86.74
2017-09-25	86.73
2017-09-26	86.7
2017-09-27	86.72
2017-09-28	86.72
2017-09-29	86.71
2017-09-30	86.71
2017-10-01	86.7
2017-10-02	86.7
2017-10-03	86.7
2017-10-04	86.69
2017-10-05	86.7
2017-10-06	86.68
2017-10-07	86.68
2017-10-08	86.66
2017-10-09	86.68
2017-10-10	86.64
2017-10-11	86.65
2017-10-12	86.62
2017-10-13	86.61
2017-10-14	86.63
2017-10-15	86.61
2017-10-16	86.62
2017-10-17	86.64
2017-10-18	86.69
2017-10-19	86.7
2017-10-20	86.67
2017-10-21	86.64
2017-10-22	86.58
2017-10-23	86.56
2017-10-24	86.6
2017-10-25	86.62
2017-10-26	86.58
2017-10-27	86.55
2017-10-28	86.56
2017-10-29	86.6
2017-10-30	86.6
2017-10-31	86.59
2017-11-01	86.61
2017-11-02	86.63
2017-11-03	86.66
2017-11-04	86.67
2017-11-05	86.6
2017-11-06	86.54
2017-11-07	86.54
2017-11-08	86.55
2017-11-09	86.49
2017-11-10	86.48
2017-11-11	86.51
2017-11-12	86.58
2017-11-13	86.53
2017-11-14	86.48
2017-11-15	86.51
2017-11-16	86.53
2017-11-17	86.51
2017-11-18	86.49
2017-11-19	86.47
2017-11-20	86.49
2017-11-21	86.51
2017-11-22	86.58
2017-11-23	86.54
2017-11-24	86.49
2017-11-25	86.49
2017-11-26	86.39
2017-11-27	86.43
2017-11-28	86.61
2017-11-29	86.62
2017-11-30	86.58
2017-12-01	86.59
2017-12-02	86.53
2017-12-03	86.48
2017-12-04	86.45
2017-12-05	86.42
2017-12-06	86.46
2017-12-07	86.57
2017-12-08	86.53
2017-12-09	86.55
2017-12-10	86.83
2017-12-11	86.96
2017-12-12	86.91
2017-12-13	87.14
2017-12-14	87.35
2017-12-15	87.5
2017-12-16	87.52
2017-12-17	87.62
2017-12-18	87.79
2017-12-19	87.82
2017-12-20	87.91
2017-12-21	87.98
2017-12-22	88.07
2017-12-23	88.14
2017-12-24	88.23
2017-12-25	88.4
2017-12-26	88.5
2017-12-27	88.63
2017-12-28	88.49
2017-12-29	88.51
2017-12-30	88.55
2017-12-31	88.7
2018-01-01	88.82
2018-01-02	88.94
2018-01-03	89.12
2018-01-04	89.33
2018-01-05	89.56
2018-01-06	89.72
2018-01-07	89.85
2018-01-08	89.95
2018-01-09	90.07
2018-01-10	90.18
2018-01-11	90.22
2018-01-12	90.24
2018-01-13	90.4
2018-01-14	90.44
2018-01-15	90.51
2018-01-16	90.56
2018-01-17	90.54
2018-01-18	90.62
2018-01-19	90.65
2018-01-20	90.75
2018-01-21	90.83
2018-01-22	90.96
2018-01-23	91.07
2018-01-24	91.19
2018-01-25	91.35
2018-01-26	91.4
2018-01-27	91.41
2018-01-28	91.42
2018-01-29	91.55
2018-01-30	91.66
2018-01-31	91.81
2018-02-01	91.91
2018-02-02	91.92
2018-02-03	91.98
2018-02-04	91.97
2018-02-05	91.98
2018-02-06	92.0
2018-02-07	92.0
2018-02-08	91.98
2018-02-09	92.04
2018-02-10	92.0
2018-02-11	92.08
2018-02-12	92.02
2018-02-13	92.09
2018-02-14	92.06
2018-02-15	92.05
2018-02-16	92.06
2018-02-17	92.09
2018-02-18	92.18
2018-02-19	92.28
2018-02-20	92.34
2018-02-21	92.4
2018-02-22	92.45
2018-02-23	92.49
2018-02-24	92.54
2018-02-25	92.55
2018-02-26	92.54
2018-02-27	92.57
2018-02-28	92.72
2018-03-01	92.82
2018-03-02	92.76
2018-03-03	92.74
2018-03-04	92.71
2018-03-05	92.72
2018-03-06	92.69
2018-03-07	92.65
2018-03-08	92.59
2018-03-09	92.59
2018-03-10	92.66
2018-03-11	92.72
2018-03-12	92.67
2018-03-13	92.58
2018-03-14	92.7
2018-03-15	92.73
2018-03-16	92.66
2018-03-17	92.71
2018-03-18	92.7
2018-03-19	92.68
2018-03-20	92.61
2018-03-21	92.48
2018-03-22	92.52
2018-03-23	92.67
2018-03-24	92.77
2018-03-25	92.72
2018-03-26	92.59
2018-03-27	92.57
2018-03-28	92.6
2018-03-29	92.65
2018-03-30	92.78
2018-03-31	92.77
2018-04-01	92.75
2018-04-02	92.82
2018-04-03	92.85
2018-04-04	92.86
2018-04-05	92.82
2018-04-06	92.93
2018-04-07	92.95
2018-04-08	92.99
2018-04-09	93.01
2018-04-10	93.08
2018-04-11	93.08
2018-04-12	93.08
2018-04-13	93.06
2018-04-14	92.98
2018-04-15	93.01
2018-04-16	92.98
2018-04-17	92.94
2018-04-18	92.96
2018-04-19	92.94
2018-04-20	92.94
2018-04-21	92.95
2018-04-22	92.96
2018-04-23	92.93
2018-04-24	92.9
2018-04-25	92.9
2018-04-26	92.86
2018-04-27	92.92
2018-04-28	92.88
2018-04-29	92.91
2018-04-30	92.85
2018-05-01	92.79
2018-05-02	92.79
2018-05-03	92.8
2018-05-04	92.72
2018-05-05	92.71
2018-05-06	92.7
2018-05-07	92.7
2018-05-08	92.72
2018-05-09	92.69
2018-05-10	92.64
2018-05-11	92.6
2018-05-12	92.59
2018-05-13	92.55
2018-05-14	92.52
2018-05-15	92.49
2018-05-16	92.46
2018-05-17	92.44
2018-05-18	92.42
2018-05-19	92.38
2018-05-20	92.36
2018-05-21	92.38
2018-05-22	92.34
2018-05-23	92.28
2018-05-24	92.24
2018-05-25	92.21
2018-05-26	92.19
2018-05-27	92.13
2018-05-28	92.11
2018-05-29	92.08
2018-05-30	92.06
2018-05-31	92.01
2018-06-01	91.97
2018-06-02	91.99
2018-06-03	92.01
2018-06-04	92.04
2018-06-05	92.02
2018-06-06	92.02
2018-06-07	92.0
2018-06-08	92.04
2018-06-09	92.05
2018-06-10	92.07
2018-06-11	92.09
2018-06-12	92.13
2018-06-13	92.14
2018-06-14	92.19
2018-06-15	92.23
2018-06-16	92.25
2018-06-17	92.23
2018-06-18	92.21
2018-06-19	92.24
2018-06-20	92.27
2018-06-21	92.28
2018-06-22	92.23
2018-06-23	92.22
2018-06-24	92.21
2018-06-25	92.19
2018-06-26	92.17
2018-06-27	92.15
2018-06-28	92.16
2018-06-29	92.12
2018-06-30	92.1
2018-07-01	92.06
2018-07-02	92.02
2018-07-03	91.94
2018-07-04	91.89
2018-07-05	91.86
2018-07-06	91.77
2018-07-07	91.74
2018-07-08	91.71
2018-07-09	91.68
2018-07-10	91.67
2018-07-11	91.64
2018-07-12	91.62
2018-07-13	91.55
2018-07-14	91.51
2018-07-15	91.48
2018-07-16	91.43
2018-07-17	91.34
2018-07-18	91.33
2018-07-19	91.3
2018-07-20	91.27
2018-07-21	91.21
2018-07-22	91.17
2018-07-23	91.13
2018-07-24	91.1
2018-07-25	91.03
2018-07-26	91.0
2018-07-27	90.93
2018-07-28	90.89
2018-07-29	90.84
2018-07-30	90.76
2018-07-31	90.72
2018-08-01	90.64
2018-08-02	90.58
2018-08-03	90.55
2018-08-04	90.5
2018-08-05	90.46
2018-08-06	90.44
2018-08-07	90.4
2018-08-08	90.34
2018-08-09	90.32
2018-08-10	90.17
2018-08-11	90.17
2018-08-12	90.19
2018-08-13	90.15
2018-08-14	90.09
2018-08-15	90.01
2018-08-16	89.99
2018-08-17	89.91
2018-08-18	89.87
2018-08-19	89.84
2018-08-20	89.81
2018-08-21	89.81
2018-08-22	89.77
2018-08-23	89.75
2018-08-24	89.68
2018-08-25	89.65
2018-08-26	89.64
2018-08-27	89.59
2018-08-28	89.61
2018-08-29	89.53
2018-08-30	89.46
2018-08-31	89.44
2018-09-01	89.4
2018-09-02	89.42
2018-09-03	89.42
2018-09-04	89.41
2018-09-05	89.37
2018-09-06	89.35
2018-09-07	89.31
2018-09-08	89.3
2018-09-09	89.26
2018-09-10	89.21
2018-09-11	89.21
2018-09-12	89.2
2018-09-13	89.17
2018-09-14	89.15
2018-09-15	89.13
2018-09-16	89.13
2018-09-17	89.16
2018-09-18	89.12
2018-09-19	89.07
2018-09-20	89.09
2018-09-21	89.06
2018-09-22	89.0
2018-09-23	88.99
2018-09-24	88.93
2018-09-25	88.92
2018-09-26	88.9
2018-09-27	88.91
2018-09-28	88.92
2018-09-29	88.93
2018-09-30	88.9
2018-10-01	88.85
2018-10-02	88.81
2018-10-03	88.8
2018-10-04	88.85
2018-10-05	88.87
2018-10-06	88.88
2018-10-07	88.86
2018-10-08	88.79
2018-10-09	88.81
2018-10-10	88.85
2018-10-11	88.82
2018-10-12	88.73
2018-10-13	88.74
2018-10-14	88.81
2018-10-15	88.75
2018-10-16	88.68
2018-10-17	88.69
2018-10-18	88.65
2018-10-19	88.61
2018-10-20	88.56
2018-10-21	88.56
2018-10-22	88.53
2018-10-23	88.47
2018-10-24	88.49
2018-10-25	88.54
2018-10-26	88.56
2018-10-27	88.6
2018-10-28	88.63
2018-10-29	88.64
2018-10-30	88.6
2018-10-31	88.58
2018-11-01	88.52
2018-11-02	88.43
2018-11-03	88.39
2018-11-04	88.5
2018-11-05	88.55
2018-11-06	88.52
2018-11-07	88.48
2018-11-08	88.41
2018-11-09	88.4
2018-11-10	88.44
2018-11-11	88.41
2018-11-12	88.37
2018-11-13	88.26
2018-11-14	88.32
2018-11-15	88.34
2018-11-16	88.3
2018-11-17	88.34
2018-11-18	88.36
2018-11-19	88.42
2018-11-20	88.43
2018-11-21	88.36
2018-11-22	88.31
2018-11-23	88.32
2018-11-24	88.3
2018-11-25	88.35
2018-11-26	88.3
2018-11-27	88.19
2018-11-28	88.2
2018-11-29	88.23
2018-11-30	88.2
2018-12-01	88.2
2018-12-02	88.22
2018-12-03	88.26
2018-12-04	88.28
2018-12-05	88.39
2018-12-06	88.4
2018-12-07	88.52
2018-12-08	88.54
2018-12-09	88.57
2018-12-10	88.59
2018-12-11	88.72
2018-12-12	88.8
2018-12-13	88.91
2018-12-14	88.84
2018-12-15	88.87
2018-12-16	88.92
2018-12-17	88.84
2018-12-18	88.98
2018-12-19	89.01
2018-12-20	89.03
2018-12-21	89.05
2018-12-22	89.07
2018-12-23	89.18
2018-12-24	89.26
2018-12-25	89.37
2018-12-26	89.42
2018-12-27	89.52
2018-12-28	89.52
2018-12-29	89.53
2018-12-30	89.56
2018-12-31	89.57
2019-01-01	89.58
2019-01-02	89.59
2019-01-03	89.61
2019-01-04	89.6
2019-01-05	89.58
2019-01-06	89.57
2019-01-07	89.55
2019-01-08	89.6
2019-01-09	89.66
2019-01-10	89.62
2019-01-11	89.55
2019-01-12	89.54
2019-01-13	89.54
2019-01-14	89.58
2019-01-15	89.53
2019-01-16	89.58
2019-01-17	89.58
2019-01-18	89.54
2019-01-19	89.57
2019-01-20	89.56
2019-01-21	89.45
2019-01-22	89.56
2019-01-23	89.59
2019-01-24	89.46
2019-01-25	89.41
2019-01-26	89.46
2019-01-27	89.52
2019-01-28	89.51
2019-01-29	89.61
2019-01-30	89.65
2019-01-31	89.81
2019-02-01	89.95
2019-02-02	89.95
2019-02-03	89.87
2019-02-04	90.0
2019-02-05	90.1
2019-02-06	90.2
2019-02-07	90.28
2019-02-08	90.39
2019-02-09	90.44
2019-02-10	90.55
2019-02-11	90.46
2019-02-12	90.42
2019-02-13	90.5
2019-02-14	90.52
2019-02-15	90.56
2019-02-16	90.62
2019-02-17	90.67
2019-02-18	90.68
2019-02-19	90.66
2019-02-20	90.63
2019-02-21	90.59
2019-02-22	90.57
2019-02-23	90.56
2019-02-24	90.52
2019-02-25	90.49
2019-02-26	90.48
2019-02-27	90.49
2019-02-28	90.47
2019-03-01	90.46
2019-03-02	90.47
2019-03-03	90.53
2019-03-04	90.51
2019-03-05	90.48
2019-03-06	90.57
2019-03-07	90.46
2019-03-08	90.34
2019-03-09	90.26
2019-03-10	90.24
2019-03-11	90.19
2019-03-12	90.24
2019-03-13	90.22
2019-03-14	90.19
2019-03-15	90.19
2019-03-16	90.24
2019-03-17	90.26
2019-03-18	90.17
2019-03-19	90.15
2019-03-20	90.12
2019-03-21	90.14
2019-03-22	90.1
2019-03-23	90.1
2019-03-24	90.1
2019-03-25	90.08
2019-03-26	90.04
2019-03-27	90.04
2019-03-28	90.02
2019-03-29	90.04
2019-03-30	90.06
2019-03-31	90.08
2019-04-01	90.07
2019-04-02	90.07
2019-04-03	90.12
2019-04-04	90.11
2019-04-05	90.12
2019-04-06	90.12
2019-04-07	90.02
2019-04-08	89.95
2019-04-09	89.93
2019-04-10	89.92
2019-04-11	89.85
2019-04-12	89.8
2019-04-13	89.78
2019-04-14	89.77
2019-04-15	89.81
2019-04-16	89.75
2019-04-17	89.74
2019-04-18	89.72
2019-04-19	89.65
2019-04-20	89.61
2019-04-21	89.65
2019-04-22	89.74
2019-04-23	89.75
2019-04-24	89.73
2019-04-25	89.67
2019-04-26	89.57
2019-04-27	89.5
2019-04-28	89.51
2019-04-29	89.56
2019-04-30	89.59
2019-05-01	89.65
2019-05-02	89.63
2019-05-03	89.64
2019-05-04	89.63
2019-05-05	89.58
2019-05-06	89.57
2019-05-07	89.63
2019-05-08	89.66
2019-05-09	89.65
2019-05-10	89.6
2019-05-11	89.54
2019-05-12	89.43
2019-05-13	89.43
2019-05-14	89.48
2019-05-15	89.49
2019-05-16	89.54
2019-05-17	89.56
2019-05-18	89.51
2019-05-19	89.47
2019-05-20	89.43
2019-05-21	89.39
2019-05-22	89.37
2019-05-23	89.37
2019-05-24	89.38
2019-05-25	89.36
2019-05-26	89.32
2019-05-27	89.37
2019-05-28	89.35
2019-05-29	89.29
2019-05-30	89.24
2019-05-31	89.25
2019-06-01	89.28
2019-06-02	89.28
2019-06-03	89.26
2019-06-04	89.29
2019-06-05	89.27
2019-06-06	89.32
2019-06-07	89.32
2019-06-08	89.19
2019-06-09	89.24
2019-06-10	89.25
2019-06-11	89.29
2019-06-12	89.31
2019-06-13	89.32
2019-06-14	89.33
2019-06-15	89.28
2019-06-16	89.3
2019-06-17	89.34
2019-06-18	89.38
2019-06-19	89.34
2019-06-20	89.28
2019-06-21	89.27
2019-06-22	89.28
2019-06-23	89.28
2019-06-24	89.26
2019-06-25	89.24
2019-06-26	89.2
2019-06-27	89.17
2019-06-28	89.14
2019-06-29	89.13
2019-06-30	89.1
2019-07-01	89.06
2019-07-02	89.05
2019-07-03	89.02
2019-07-04	88.99
2019-07-05	88.96
2019-07-06	88.95
2019-07-07	88.9
2019-07-08	88.86
2019-07-09	88.82
2019-07-10	88.75
2019-07-11	88.73
2019-07-12	88.67
2019-07-13	88.63
2019-07-14	88.61
2019-07-15	88.54
2019-07-16	88.51
2019-07-17	88.47
2019-07-18	88.42
2019-07-19	88.39
2019-07-20	88.38
2019-07-21	88.26
2019-07-22	88.23
2019-07-23	88.24
2019-07-24	88.2
2019-07-25	88.19
2019-07-26	88.15
2019-07-27	88.16
2019-07-28	88.11
2019-07-29	88.08
2019-07-30	88.02
2019-07-31	87.99
