Date	value
2006-03-09	123.28
2006-03-10	123.54
2006-03-11	123.71
2006-03-12	123.79
2006-03-13	123.8
2006-03-14	123.76
2006-03-15	123.7
2006-03-16	123.65
2006-03-17	123.55
2006-03-18	123.47
2006-03-19	123.38
2006-03-20	123.3
2006-03-21	123.21
2006-03-22	123.12
2006-03-23	123.05
2006-03-24	122.97
2006-03-25	122.89
2006-03-26	122.85
2006-03-27	122.8
2006-03-28	122.75
2006-03-29	122.92
2006-03-30	123.13
2006-03-31	123.35
2006-04-01	123.5
2006-04-02	123.53
2006-04-03	123.51
2006-04-04	123.54
2006-04-05	123.49
2006-04-06	123.44
2006-04-07	123.38
2006-04-08	123.32
2006-04-09	123.27
2006-04-10	123.18
2006-04-11	123.11
2006-04-12	123.06
2006-04-13	122.99
2006-04-14	122.96
2006-04-15	122.9
2006-04-16	122.83
2006-04-17	122.77
2006-04-18	122.71
2006-04-19	122.67
2006-04-20	122.61
2006-04-21	122.56
2006-04-22	122.5
2006-04-23	122.46
2006-04-24	122.4
2006-04-25	122.35
2006-04-26	122.3
2006-04-27	122.26
2006-04-28	122.21
2006-04-29	122.17
2006-04-30	122.14
2006-05-01	122.1
2006-05-02	122.07
2006-05-03	122.02
2006-05-04	121.97
2006-05-05	121.93
2006-05-06	121.89
2006-05-07	121.87
2006-05-08	121.83
2006-05-09	121.8
2006-05-10	121.78
2006-05-11	121.75
2006-05-12	121.72
2006-05-13	121.67
2006-05-14	121.66
2006-05-15	121.63
2006-05-16	121.6
2006-05-17	121.58
2006-05-18	121.54
2006-05-19	121.52
2006-05-20	121.51
2006-05-21	121.51
2006-05-22	121.46
2006-05-23	121.42
2006-05-24	121.39
2006-05-25	121.36
2006-05-26	121.34
2006-05-27	121.33
2006-05-28	121.31
2006-05-29	121.3
2006-05-30	121.28
2006-05-31	121.25
2006-06-01	121.22
2006-06-02	121.2
2006-06-03	121.18
2006-06-04	121.17
2006-06-05	121.16
2006-06-06	121.14
2006-06-07	121.12
2006-06-08	121.1
2006-06-09	121.09
2006-06-10	121.06
2006-06-11	121.04
2006-06-12	121.01
2006-06-13	120.99
2006-06-14	120.97
2006-06-15	120.95
2006-06-16	120.92
2006-06-17	120.9
2006-06-18	120.89
2006-06-19	120.86
2006-06-20	120.84
2006-06-21	120.82
2006-06-22	120.8
2006-06-23	120.79
2006-06-24	120.77
2006-06-25	120.75
2006-06-26	120.72
2006-06-27	120.71
2006-06-28	120.7
2006-06-29	120.67
2006-06-30	120.65
2006-07-01	120.63
2006-07-02	120.62
2006-07-03	120.59
2006-07-04	120.57
2006-07-05	120.55
2006-07-06	120.53
2006-07-07	120.51
2006-07-08	120.5
2006-07-09	120.48
2006-07-10	120.46
2006-07-11	120.44
2006-07-12	120.43
2006-07-13	120.41
2006-07-14	120.39
2006-07-15	120.37
2006-07-16	120.35
2006-07-17	120.33
2006-07-18	120.32
2006-07-19	120.3
2006-07-20	120.28
2006-07-21	120.27
2006-07-22	120.24
2006-07-23	120.22
2006-07-24	120.21
2006-07-25	120.19
2006-07-26	120.17
2006-07-27	120.18
2006-07-28	120.23
2006-07-29	120.26
2006-07-30	120.23
2006-07-31	120.21
2006-08-01	120.19
2006-08-02	120.18
2006-08-03	120.16
2006-08-04	120.14
2006-08-05	120.12
2006-08-06	120.11
2006-08-07	120.09
2006-08-08	120.08
2006-08-09	120.06
2006-08-10	120.04
2006-08-11	120.03
2006-08-12	120.02
2006-08-13	120.0
2006-08-14	119.97
2006-08-15	119.96
2006-08-16	119.96
2006-08-17	119.94
2006-08-18	119.92
2006-08-19	119.9
2006-08-20	119.88
2006-08-21	119.87
2006-08-22	119.87
2006-08-23	119.87
2006-08-24	119.85
2006-08-25	119.85
2006-08-26	119.83
2006-08-27	119.82
2006-08-28	119.81
2006-08-29	119.8
2006-08-30	119.78
2006-08-31	119.78
2006-09-01	119.77
2006-09-02	119.76
2006-09-03	119.74
2006-09-04	119.72
2006-09-05	119.72
2006-09-06	119.71
2006-09-07	119.7
2006-09-08	119.68
2006-09-09	119.66
2006-09-10	119.65
2006-09-11	119.64
2006-09-12	119.62
2006-09-13	119.62
2006-09-14	119.61
2006-09-15	119.6
2006-09-16	119.67
2006-09-17	119.89
2006-09-18	119.96
2006-09-19	120.01
2006-09-20	120.02
2006-09-21	120.03
2006-09-22	120.02
2006-09-23	120.03
2006-09-24	120.03
2006-09-25	120.02
2006-09-26	120.03
2006-09-27	120.05
2006-09-28	120.05
2006-09-29	120.05
2006-09-30	120.04
2006-10-01	120.02
2006-10-02	120.02
2006-10-03	119.99
2006-10-04	119.97
2006-10-05	119.94
2006-10-06	119.94
2006-10-07	119.91
2006-10-08	119.91
2006-10-09	119.89
2006-10-10	119.89
2006-10-11	119.88
2006-10-12	119.84
2006-10-13	119.83
2006-10-14	119.82
2006-10-15	119.81
2006-10-16	119.8
2006-10-17	119.79
2006-10-18	119.79
2006-10-19	119.78
2006-10-20	119.76
2006-10-21	119.73
2006-10-22	119.74
2006-10-23	119.72
2006-10-24	119.69
2006-10-25	119.69
2006-10-26	119.66
2006-10-27	119.63
2006-10-28	119.61
2006-10-29	119.6
2006-10-30	119.6
2006-10-31	119.59
2006-11-01	119.57
2006-11-02	119.55
2006-11-03	119.54
2006-11-04	119.52
2006-11-05	119.51
2006-11-06	119.5
2006-11-07	119.49
2006-11-08	119.47
2006-11-09	119.45
2006-11-10	119.44
2006-11-11	119.43
2006-11-12	119.42
2006-11-13	119.42
2006-11-14	119.41
2006-11-15	119.41
2006-11-16	119.4
2006-11-17	119.38
2006-11-18	119.36
2006-11-19	119.35
2006-11-20	119.35
2006-11-21	119.36
2006-11-22	119.36
2006-11-23	119.45
2006-11-24	119.62
2006-11-25	119.68
2006-11-26	119.73
2006-11-27	119.77
2006-11-28	119.79
2006-11-29	119.8
2006-11-30	119.82
2006-12-01	119.85
2006-12-02	119.87
2006-12-03	119.88
2006-12-04	119.89
2006-12-05	120.11
2006-12-06	120.32
2006-12-07	120.55
2006-12-08	120.85
2006-12-09	121.17
2006-12-10	121.29
2006-12-11	121.29
2006-12-12	121.27
2006-12-13	121.24
2006-12-14	121.2
2006-12-15	121.17
2006-12-16	121.13
2006-12-17	121.09
2006-12-18	121.06
2006-12-19	121.03
2006-12-20	120.98
2006-12-21	120.94
2006-12-22	120.9
2006-12-23	120.87
2006-12-24	120.84
2006-12-25	120.81
2006-12-26	120.78
2006-12-27	120.76
2006-12-28	120.73
2006-12-29	120.71
2006-12-30	120.67
2006-12-31	120.64
2007-01-01	120.63
2007-01-02	120.59
2007-01-03	120.58
2007-01-04	120.57
2007-01-05	120.55
2007-01-06	120.55
2007-01-07	120.57
2007-01-08	120.71
2007-01-09	121.02
2007-01-10	121.2
2007-01-11	121.25
2007-01-12	121.26
2007-01-13	121.27
2007-01-14	121.25
2007-01-15	121.25
2007-01-16	121.23
2007-01-17	121.21
2007-01-18	121.19
2007-01-19	121.15
2007-01-20	121.14
2007-01-21	121.14
2007-01-22	121.17
2007-01-23	121.5
2007-01-24	121.79
2007-01-25	121.87
2007-01-26	121.89
2007-01-27	121.88
2007-01-28	121.88
2007-01-29	121.88
2007-01-30	121.85
2007-01-31	121.81
2007-02-01	121.76
2007-02-02	121.72
2007-02-03	121.69
2007-02-04	121.65
2007-02-05	121.63
2007-02-06	121.62
2007-02-07	121.6
2007-02-08	121.57
2007-02-09	121.59
2007-02-10	121.62
2007-02-11	121.73
2007-02-12	122.06
2007-02-13	122.36
2007-02-14	122.56
2007-02-15	122.55
2007-02-16	122.58
2007-02-17	122.55
2007-02-18	122.5
2007-02-19	122.46
2007-02-20	122.43
2007-02-21	122.36
2007-02-22	122.32
2007-02-23	122.27
2007-02-24	122.44
2007-02-25	122.77
2007-02-26	123.04
2007-02-27	123.2
2007-02-28	123.26
2007-03-01	123.28
2007-03-02	123.66
2007-03-03	124.2
2007-03-04	124.52
2007-03-05	124.51
2007-03-06	124.51
2007-03-07	124.47
2007-03-08	124.32
2007-03-09	124.25
2007-03-10	124.17
2007-03-11	124.12
2007-03-12	124.06
2007-03-13	123.97
2007-03-14	123.88
2007-03-15	123.81
2007-03-16	123.72
2007-03-17	123.62
2007-03-18	123.57
2007-03-19	123.54
2007-03-20	123.45
2007-03-21	123.35
2007-03-22	123.26
2007-03-23	123.2
2007-03-24	123.13
2007-03-25	123.09
2007-03-26	123.0
2007-03-27	122.94
2007-03-28	122.87
2007-03-29	122.81
2007-03-30	122.77
2007-03-31	122.73
2007-04-01	122.69
2007-04-02	122.64
2007-04-03	122.61
2007-04-04	122.57
2007-04-05	122.53
2007-04-06	122.48
2007-04-07	122.44
2007-04-08	122.4
2007-04-09	122.36
2007-04-10	122.32
2007-04-11	122.29
2007-04-12	122.25
2007-04-13	122.22
2007-04-14	122.18
2007-04-15	122.14
2007-04-16	122.1
2007-04-17	122.07
2007-04-18	122.04
2007-04-19	122.01
2007-04-20	121.98
2007-04-21	121.94
2007-04-22	121.91
2007-04-23	121.87
2007-04-24	121.89
2007-04-25	121.81
2007-04-26	121.78
2007-04-27	121.74
2007-04-28	121.72
2007-04-29	121.7
2007-04-30	121.68
2007-05-01	121.66
2007-05-02	121.64
2007-05-03	121.62
2007-05-04	121.6
2007-05-05	121.57
2007-05-06	121.53
2007-05-07	121.51
2007-05-08	121.49
2007-05-09	121.47
2007-05-10	121.47
2007-05-11	121.45
2007-05-12	121.43
2007-05-13	121.43
2007-05-14	121.4
2007-05-15	121.36
2007-05-16	121.36
2007-05-17	121.35
2007-05-18	121.34
2007-05-19	121.34
2007-05-20	121.33
2007-05-21	121.31
2007-05-22	121.29
2007-05-23	121.28
2007-05-24	121.27
2007-05-25	121.26
2007-05-26	121.26
2007-05-27	121.27
2007-05-28	121.27
2007-05-29	121.26
2007-05-30	121.27
2007-05-31	121.26
2007-06-01	121.24
2007-06-02	121.23
2007-06-03	121.23
2007-06-04	121.23
2007-06-05	121.24
2007-06-06	121.24
2007-06-07	121.22
2007-06-08	121.2
2007-06-09	121.18
2007-06-10	121.17
2007-06-11	121.15
2007-06-12	121.14
2007-06-13	121.13
2007-06-14	121.13
2007-06-15	121.16
2007-06-16	121.18
2007-06-17	121.19
2007-06-18	121.18
2007-06-19	121.17
2007-06-20	121.15
2007-06-21	121.14
2007-06-22	121.13
2007-06-23	121.12
2007-06-24	121.12
2007-06-25	121.1
2007-06-26	121.09
2007-06-27	121.07
2007-06-28	121.05
2007-06-29	121.04
2007-06-30	121.03
2007-07-01	121.02
2007-07-02	121.01
2007-07-03	121.0
2007-07-04	120.98
2007-07-05	120.96
2007-07-06	120.95
2007-07-07	120.94
2007-07-08	120.92
2007-07-09	120.91
2007-07-10	120.9
2007-07-11	120.88
2007-07-12	120.87
2007-07-13	120.87
2007-07-14	120.85
2007-07-15	120.83
2007-07-16	120.81
2007-07-17	120.78
2007-07-18	120.77
2007-07-19	120.76
2007-07-20	120.73
2007-07-21	120.71
2007-07-22	120.7
2007-07-23	120.7
2007-07-24	120.68
2007-07-25	120.68
2007-07-26	120.69
2007-07-27	120.67
2007-07-28	120.66
2007-07-29	120.65
2007-07-30	120.65
2007-07-31	120.64
2007-08-01	120.63
2007-08-02	120.59
2007-08-03	120.57
2007-08-04	120.55
2007-08-05	120.55
2007-08-06	120.52
2007-08-07	120.5
2007-08-08	120.48
2007-08-09	120.45
2007-08-10	120.44
2007-08-11	120.43
2007-08-12	120.41
2007-08-13	120.38
2007-08-14	120.37
2007-08-15	120.36
2007-08-16	120.32
2007-08-17	120.3
2007-08-18	120.29
2007-08-19	120.28
2007-08-20	120.27
2007-08-21	120.27
2007-08-22	120.26
2007-08-23	120.27
2007-08-24	120.29
2007-08-25	120.33
2007-08-26	120.36
2007-08-27	120.39
2007-08-28	120.41
2007-08-29	120.41
2007-08-30	120.51
2007-08-31	120.6
2007-09-01	120.63
2007-09-02	120.65
2007-09-03	120.64
2007-09-04	120.62
2007-09-05	120.6
2007-09-06	120.58
2007-09-07	120.56
2007-09-08	120.55
2007-09-09	120.53
2007-09-10	120.51
2007-09-11	120.49
2007-09-12	120.39
2007-09-13	120.45
2007-09-14	120.43
2007-09-15	120.4
2007-09-16	120.39
2007-09-17	120.38
2007-09-18	120.35
2007-09-19	120.33
2007-09-20	120.32
2007-09-21	120.31
2007-09-22	120.29
2007-09-23	120.28
2007-09-24	120.28
2007-09-25	120.27
2007-09-26	120.26
2007-09-27	120.26
2007-09-28	120.25
2007-09-29	120.24
2007-09-30	120.23
2007-10-01	120.21
2007-10-02	120.21
2007-10-03	120.2
2007-10-04	120.19
2007-10-05	120.18
2007-10-06	120.17
2007-10-07	120.16
2007-10-08	120.14
2007-10-09	120.13
2007-10-10	120.13
2007-10-11	120.13
2007-10-12	120.14
2007-10-13	120.15
2007-10-14	120.15
2007-10-15	120.14
2007-10-16	120.13
2007-10-17	120.12
2007-10-18	120.11
2007-10-19	120.1
2007-10-20	120.09
2007-10-21	120.08
2007-10-22	120.09
2007-10-23	120.08
2007-10-24	120.07
2007-10-25	120.06
2007-10-26	120.04
2007-10-27	120.02
2007-10-28	120.02
2007-10-29	120.02
2007-10-30	120.0
2007-10-31	119.98
2007-11-01	119.97
2007-11-02	119.96
2007-11-03	119.95
2007-11-04	119.94
2007-11-05	119.93
2007-11-06	119.91
2007-11-07	119.9
2007-11-08	119.9
2007-11-09	119.88
2007-11-10	119.87
2007-11-11	119.87
2007-11-12	119.86
2007-11-13	119.85
2007-11-14	119.84
2007-11-15	119.83
2007-11-16	119.81
2007-11-17	119.8
2007-11-18	119.81
2007-11-19	119.89
2007-11-20	119.81
2007-11-21	119.81
2007-11-22	119.83
2007-11-23	119.82
2007-11-24	119.81
2007-11-25	119.8
2007-11-26	119.79
2007-11-27	119.8
2007-11-28	119.8
2007-11-29	119.79
2007-11-30	119.79
2007-12-01	119.78
2007-12-02	119.77
2007-12-03	119.8
2007-12-04	119.93
2007-12-05	120.02
2007-12-06	120.07
2007-12-07	120.12
2007-12-08	120.21
2007-12-09	120.53
2007-12-10	120.9
2007-12-11	121.01
2007-12-12	121.04
2007-12-13	121.04
2007-12-14	121.03
2007-12-15	121.01
2007-12-16	120.97
2007-12-17	120.95
2007-12-18	120.91
2007-12-19	120.87
2007-12-20	120.84
2007-12-21	120.82
2007-12-22	120.78
2007-12-23	120.74
2007-12-24	120.71
2007-12-25	120.7
2007-12-26	120.65
2007-12-27	120.61
2007-12-28	120.59
2007-12-29	120.57
2007-12-30	120.54
2007-12-31	120.52
2008-01-01	120.51
2008-01-02	120.51
2008-01-03	120.52
2008-01-04	120.46
2008-01-05	120.43
2008-01-06	120.45
2008-01-07	120.51
2008-01-08	120.63
2008-01-09	120.71
2008-01-10	120.76
2008-01-11	120.83
2008-01-12	120.84
2008-01-13	120.89
2008-01-14	120.93
2008-01-15	120.97
2008-01-16	121.05
2008-01-17	121.51
2008-01-18	121.85
2008-01-19	122.05
2008-01-20	122.12
2008-01-21	122.13
2008-01-22	122.11
2008-01-23	122.07
2008-01-24	122.03
2008-01-25	121.96
2008-01-26	121.92
2008-01-27	121.87
2008-01-28	121.83
2008-01-29	121.8
2008-01-30	121.74
2008-01-31	121.71
2008-02-01	121.7
2008-02-02	121.64
2008-02-03	121.65
2008-02-04	121.62
2008-02-05	121.65
2008-02-06	121.67
2008-02-07	121.69
2008-02-08	121.71
2008-02-09	121.7
2008-02-10	121.68
2008-02-11	121.67
2008-02-12	121.64
2008-02-13	121.61
2008-02-14	121.58
2008-02-15	121.55
2008-02-16	121.51
2008-02-17	121.48
2008-02-18	121.46
2008-02-19	121.45
2008-02-20	121.41
2008-02-21	121.37
2008-02-22	121.33
2008-02-23	121.31
2008-02-24	121.29
2008-02-25	121.26
2008-02-26	121.24
2008-02-27	121.21
2008-02-28	121.18
2008-02-29	121.15
2008-03-01	121.13
2008-03-02	121.11
2008-03-03	121.08
2008-03-04	121.06
2008-03-05	121.02
2008-03-06	121.0
2008-03-07	121.0
2008-03-08	120.98
2008-03-09	120.97
2008-03-10	120.98
2008-03-11	120.93
2008-03-12	120.95
2008-03-13	120.99
2008-03-14	121.03
2008-03-15	121.07
2008-03-16	121.06
2008-03-17	121.07
2008-03-18	121.13
2008-03-19	121.16
2008-03-20	121.17
2008-03-21	121.23
2008-03-22	121.27
2008-03-23	121.31
2008-03-24	121.35
2008-03-25	121.41
2008-03-26	121.42
2008-03-27	121.43
2008-03-28	121.41
2008-03-29	121.66
2008-04-01	121.4
2008-04-28	121.42
2008-05-28	121.67
2008-05-29	121.8
2008-05-30	121.83
2008-05-31	121.83
2008-06-01	121.82
2008-06-02	121.8
2008-06-03	121.87
2008-06-04	122.05
2008-06-05	122.19
2008-06-06	122.23
2008-06-07	122.23
2008-06-08	122.21
2008-06-09	122.19
2008-06-10	122.15
2008-06-11	122.12
2008-06-12	122.08
2008-06-13	122.05
2008-06-14	122.0
2008-06-15	121.98
2008-06-16	121.95
2008-06-17	121.9
2008-06-18	121.85
2008-06-19	121.81
2008-06-20	121.77
2008-06-21	121.74
2008-06-22	121.71
2008-06-23	121.67
2008-06-24	121.65
2008-06-25	121.6
2008-06-26	121.57
2008-06-27	121.53
2008-06-28	121.51
2008-06-29	121.48
2008-06-30	121.45
2008-07-01	121.44
2008-07-02	121.41
2008-07-03	121.37
2008-07-04	121.35
2008-07-05	121.32
2008-07-06	121.3
2008-07-07	121.27
2008-07-08	121.24
2008-07-09	121.21
2008-07-10	121.19
2008-07-11	121.17
2008-07-12	121.15
2008-07-13	121.12
2008-07-14	121.09
2008-07-15	121.06
2008-07-16	121.05
2008-07-17	121.04
2008-07-18	121.02
2008-07-19	121.0
2008-07-20	120.97
2008-07-21	120.93
2008-07-22	120.91
2008-07-23	120.9
2008-07-24	120.88
2008-07-25	120.95
2008-07-26	120.89
2008-07-27	120.85
2008-07-28	120.83
2008-08-25	120.36
2008-08-26	120.35
2008-08-27	120.34
2008-08-28	120.33
2008-08-29	120.32
2008-08-30	120.31
2008-08-31	120.29
2008-09-01	120.28
2008-09-02	120.28
2008-09-03	120.34
2008-09-04	120.71
2008-09-05	120.83
2008-09-06	120.84
2008-09-07	120.82
2008-09-08	120.81
2008-09-09	120.78
2008-09-10	120.75
2008-09-11	120.74
2008-09-12	120.7
2008-09-13	120.68
2008-09-14	120.65
2008-09-15	120.63
2008-09-16	120.61
2008-09-17	120.59
2008-09-18	120.57
2008-09-19	120.55
2008-09-20	120.53
2008-09-21	120.52
2008-09-22	120.51
2008-09-23	120.49
2008-09-24	120.47
2008-09-25	120.44
2008-09-26	120.43
2008-09-27	120.41
2008-09-28	120.4
2008-09-29	120.39
2008-09-30	120.37
2008-10-01	120.36
2008-10-02	120.36
2008-10-03	120.34
2008-10-04	120.31
2008-10-05	120.31
2008-10-06	120.3
2008-10-07	120.29
2008-10-08	120.28
2008-10-09	120.26
2008-10-10	120.25
2008-10-11	120.25
2008-10-12	120.24
2008-10-13	120.24
2008-10-14	120.23
2008-10-15	120.22
2008-10-16	120.22
2008-10-17	120.21
2008-10-18	120.2
2008-10-19	120.18
2008-10-20	120.18
2008-10-21	120.18
2008-10-22	120.15
2008-10-23	120.14
2008-10-24	120.13
2008-10-25	120.12
2008-10-26	120.11
2008-10-27	120.12
2008-10-28	120.11
2008-10-29	120.11
2008-10-30	120.13
2008-10-31	120.33
2008-11-01	120.53
2008-11-02	120.67
2008-11-03	120.81
2008-11-04	120.94
2008-11-05	121.0
2008-11-06	121.02
2008-11-07	121.04
2008-11-08	121.04
2008-11-09	121.06
2008-11-10	121.07
2008-11-11	121.07
2008-11-12	121.06
2008-11-13	121.03
2008-11-14	121.01
2008-11-15	120.99
2008-11-16	120.96
2008-11-17	120.91
2008-11-18	120.95
2008-11-19	120.91
2008-11-20	120.89
2008-11-21	120.89
2008-11-22	120.88
2008-11-23	120.88
2008-11-24	120.91
2008-11-25	120.87
2008-11-26	120.86
2008-11-27	120.88
2008-11-28	120.92
2008-11-29	120.95
2008-11-30	120.95
2008-12-01	120.96
2008-12-02	121.0
2008-12-03	121.12
2008-12-04	121.68
2008-12-05	122.07
2008-12-06	122.72
2008-12-07	122.9
2008-12-08	122.91
2008-12-09	122.87
2008-12-10	122.81
2008-12-11	122.75
2008-12-12	122.67
2008-12-13	122.64
2008-12-14	122.6
2008-12-15	122.53
2008-12-16	122.49
2008-12-17	122.44
2008-12-18	122.38
2008-12-19	122.31
2008-12-20	122.25
2008-12-21	122.2
2008-12-22	122.17
2008-12-23	122.13
2008-12-24	122.09
2008-12-25	122.06
2008-12-26	122.01
2008-12-27	121.97
2008-12-28	121.94
2008-12-29	121.89
2008-12-30	121.84
2008-12-31	121.8
2009-01-01	121.77
2009-01-02	121.73
2009-01-03	121.69
2009-01-04	121.65
2009-01-05	121.63
2009-01-06	121.59
2009-01-07	121.55
2009-01-08	121.52
2009-01-09	121.49
2009-01-10	121.45
2009-01-11	121.41
2009-01-12	121.4
2009-01-13	121.38
2009-01-14	121.35
2009-01-15	121.33
2009-01-16	121.29
2009-01-17	121.27
2009-01-18	121.26
2009-01-19	121.27
2009-01-20	121.26
2009-01-21	121.27
2009-01-22	121.37
2009-01-23	122.22
2009-01-24	123.44
2009-01-25	124.32
2009-01-26	124.37
2009-01-27	124.29
2009-01-28	124.22
2009-01-29	124.06
2009-01-30	123.96
2009-01-31	123.86
2009-02-01	123.78
2009-02-02	123.67
2009-02-03	123.55
2009-02-04	123.48
2009-02-05	123.38
2009-02-06	123.3
2009-02-07	123.18
2009-02-08	123.08
2009-02-09	123.03
2009-02-10	122.92
2009-02-11	122.84
2009-02-12	122.76
2009-02-13	122.71
2009-02-14	122.64
2009-02-15	122.58
2009-02-16	122.51
2009-02-17	122.47
2009-02-18	122.43
2009-02-19	122.37
2009-02-20	122.32
2009-02-21	122.26
2009-02-22	122.22
2009-02-23	122.19
2009-02-24	122.15
2009-02-25	122.11
2009-02-26	122.07
2009-02-27	122.05
2009-02-28	122.03
2009-03-01	121.98
2009-03-02	121.93
2009-03-03	121.92
2009-03-04	121.92
2009-03-05	121.88
2009-03-06	121.82
2009-03-07	121.77
2009-03-08	121.74
2009-03-09	121.7
2009-03-10	121.68
2009-03-11	121.64
2009-03-12	121.62
2009-03-13	121.6
2009-03-14	121.57
