Date	value
2011-02-08	165.74
2011-02-09	165.7
2011-02-10	165.67
2011-02-11	165.64
2011-02-12	165.6
2011-02-13	165.62
2011-02-14	165.6
2011-02-15	165.64
2011-02-16	165.7
2011-02-17	165.7
2011-02-18	165.67
2011-02-19	165.71
2011-02-20	165.7
2011-02-21	165.75
2011-02-22	166.13
2011-02-23	166.35
2011-02-24	166.52
2011-02-25	166.64
2011-02-26	166.72
2011-02-27	166.75
2011-02-28	166.76
2011-03-01	166.76
2011-03-02	166.78
2011-03-03	166.77
2011-03-04	166.72
2011-03-05	166.67
2011-03-06	166.6
2011-03-07	166.49
2011-03-08	166.39
2011-03-09	166.31
2011-03-10	166.24
2011-03-11	166.22
2011-03-12	166.22
2011-03-13	166.14
2011-03-14	166.08
2011-03-15	166.06
2011-03-16	166.02
2011-03-17	165.89
2011-03-18	165.83
2011-03-19	165.8
2011-03-20	165.77
2011-03-21	165.74
2011-03-22	165.7
2011-03-23	165.68
2011-03-24	165.68
2011-03-25	165.67
2011-03-26	165.66
2011-03-27	165.64
2011-03-28	165.61
2011-03-29	165.59
2011-03-30	165.55
2011-03-31	165.52
2011-04-01	165.54
2011-04-02	165.53
2011-04-03	165.49
2011-04-04	165.45
2011-04-05	165.44
2011-04-06	165.43
2011-04-07	165.42
2011-04-08	165.43
2011-04-09	165.42
2011-04-10	165.4
2011-04-11	165.38
2011-04-12	165.37
2011-04-13	165.39
2011-04-14	165.37
2011-04-15	165.35
2011-04-16	165.34
2011-04-17	165.34
2011-04-18	165.34
2011-04-19	165.33
2011-04-20	165.32
2011-04-21	165.32
2011-04-22	165.31
2011-04-23	165.29
2011-04-24	165.27
2011-04-25	165.26
2011-04-26	165.29
2011-04-27	165.39
2011-04-28	165.46
2011-04-29	165.39
2011-04-30	165.3
2011-05-01	165.29
2011-05-02	165.37
2011-05-03	165.43
2011-05-04	165.49
2011-05-05	165.48
2011-05-06	165.36
2011-05-07	165.24
2011-05-08	165.15
2011-05-09	165.12
2011-05-10	164.89
2011-05-11	164.94
2011-05-12	164.88
2011-05-13	165.02
2011-05-14	165.03
2011-05-15	165.0
2011-05-16	165.01
2011-05-17	165.03
2011-05-18	165.02
2011-05-19	164.98
2011-05-20	164.94
2011-05-21	164.92
2011-05-22	164.86
2011-05-23	164.86
2011-05-24	164.84
2011-05-25	164.9
2011-05-26	164.81
2011-05-27	164.77
2011-05-28	164.75
2011-05-29	164.74
2011-05-30	164.71
2011-05-31	164.63
2011-06-01	164.64
2011-06-02	164.65
2011-06-03	164.66
2011-06-04	164.67
2011-06-05	164.68
2011-06-06	164.66
2011-06-07	164.63
2011-06-08	164.58
2011-06-09	164.57
2011-06-10	164.55
2011-06-11	164.52
2011-06-12	164.52
2011-06-13	164.49
2011-06-14	164.56
2011-06-15	164.71
2011-06-16	164.79
2011-06-17	164.75
2011-06-18	164.62
2011-06-19	164.53
2011-06-20	164.52
2011-06-21	164.51
2011-06-22	164.45
2011-06-23	164.41
2011-06-24	164.38
2011-06-25	164.38
2011-06-26	164.39
2011-06-27	164.37
2011-06-28	164.32
2011-06-29	164.28
2011-06-30	164.27
2011-07-01	164.27
2011-07-02	164.05
2011-07-03	162.47
2011-07-04	160.75
2011-07-05	158.7
2011-07-06	156.94
2011-07-07	155.15
2011-07-08	152.65
2011-07-09	149.97
2011-07-10	148.11
2011-07-11	146.78
2011-07-12	146.43
2011-07-13	148.89
2011-07-14	153.47
2011-07-15	155.04
2011-07-16	155.78
2011-07-17	156.0
2011-07-18	155.84
2011-07-19	155.64
2011-07-20	155.53
2011-07-21	155.53
2011-07-22	155.45
2011-07-23	155.42
2011-07-24	155.41
2011-07-25	155.43
2011-07-26	155.4
2011-07-27	155.35
2011-07-28	155.29
2011-07-29	155.23
2011-07-30	154.96
2011-07-31	154.65
2011-08-01	154.42
2011-08-02	154.08
2011-08-03	153.7
2011-08-04	153.26
2011-08-05	153.06
2011-08-06	153.03
2011-08-07	153.09
2011-08-08	153.13
2011-08-09	153.21
2011-08-10	153.26
2011-08-11	152.96
2011-08-12	152.58
2011-08-13	152.33
2011-08-14	152.32
2011-08-15	152.37
2011-08-16	152.37
2011-08-17	152.18
2011-08-18	152.05
2011-08-19	151.95
2011-08-20	151.87
2011-08-21	151.81
2011-08-22	151.96
2011-08-23	151.79
2011-08-24	151.56
2011-08-25	151.35
2011-08-26	151.9
2011-08-27	154.18
2011-08-28	155.21
2011-08-29	155.88
2011-08-30	156.4
2011-08-31	156.83
2011-09-01	157.16
2011-09-02	157.45
2011-09-03	157.71
2011-09-04	157.92
2011-09-05	158.11
2011-09-06	158.31
2011-09-07	158.5
2011-09-08	158.67
2011-09-09	158.84
2011-09-10	158.96
2011-09-11	159.04
2011-09-12	159.13
2011-09-13	159.23
2011-09-14	159.33
2011-09-15	159.44
2011-09-16	159.51
2011-09-17	159.6
2011-09-18	159.68
2011-09-19	159.71
2011-09-20	159.77
2011-09-21	159.85
2011-09-22	159.9
2011-09-23	160.0
2011-09-24	160.04
2011-09-25	160.06
2011-09-26	160.08
2011-09-27	160.12
2011-09-28	160.18
2011-09-29	160.22
2011-09-30	160.26
2011-10-01	160.29
2011-10-02	160.31
2011-10-03	160.33
2011-10-04	160.34
2011-10-05	160.37
2011-10-06	160.42
2011-10-07	160.42
2011-10-08	160.42
2011-10-09	160.44
2011-10-10	160.46
2011-10-11	160.49
2011-10-12	160.51
2011-10-13	160.52
2011-10-14	160.56
2011-10-15	160.57
2011-10-16	160.57
2011-10-17	160.59
2011-10-18	160.63
2011-10-19	160.6
2011-10-20	160.58
2011-10-21	160.63
2011-10-22	160.67
2011-10-23	160.73
2011-10-24	160.79
2011-10-25	160.74
2011-10-26	160.71
2011-10-27	160.71
2011-10-28	160.63
2011-10-29	160.63
2011-10-30	160.65
2011-10-31	160.7
2011-11-01	160.7
2011-11-02	160.79
2011-11-03	160.83
2011-11-04	160.83
2011-11-05	160.79
2011-11-06	160.76
2011-11-07	160.77
2011-11-08	160.78
2011-11-09	160.77
2011-11-10	160.78
2011-11-11	160.77
2011-11-12	160.73
2011-11-13	160.74
2011-11-14	160.78
2011-11-15	160.8
2011-11-16	160.75
2011-11-17	160.72
2011-11-18	160.76
2011-11-19	160.78
2011-11-20	160.77
2011-11-21	160.78
2011-11-22	160.74
2011-11-23	160.68
2011-11-24	160.66
2011-11-25	160.64
2011-11-26	160.64
2011-11-27	160.66
2011-11-28	160.69
2011-11-29	160.7
2011-11-30	160.68
2011-12-01	160.72
2011-12-02	160.69
2011-12-03	160.7
2011-12-04	160.74
2011-12-05	160.74
2011-12-06	160.73
2011-12-07	160.71
2011-12-08	160.72
2011-12-09	160.76
2011-12-10	160.78
2011-12-11	160.8
2011-12-12	160.8
2011-12-13	160.88
2011-12-14	160.91
2011-12-15	161.23
2011-12-16	162.51
2011-12-17	163.94
2011-12-18	164.38
2011-12-19	164.74
2011-12-20	165.03
2011-12-21	165.26
2011-12-22	165.51
2011-12-23	165.66
2011-12-24	165.71
2011-12-25	165.76
2011-12-26	165.8
2011-12-27	165.78
2011-12-28	165.67
2011-12-29	165.52
2011-12-30	165.41
2011-12-31	165.53
2012-01-01	165.99
2012-01-02	166.26
2012-01-03	166.39
2012-01-04	166.56
2012-01-05	166.77
2012-01-06	166.9
2012-01-07	166.98
2012-01-08	167.06
2012-01-09	167.1
2012-01-10	167.11
2012-01-11	167.1
2012-01-12	167.07
2012-01-13	167.06
2012-01-14	167.05
2012-01-15	166.98
2012-01-16	166.86
2012-01-17	166.66
2012-01-18	166.49
2012-01-19	166.37
2012-01-20	166.29
2012-01-21	166.21
2012-01-22	166.14
2012-01-23	166.07
2012-01-24	165.97
2012-01-25	165.92
2012-01-26	165.88
2012-01-27	165.77
2012-01-28	165.71
2012-01-29	165.66
2012-01-30	165.61
2012-01-31	165.62
2012-02-01	165.61
2012-02-02	165.58
2012-02-03	165.54
2012-02-04	165.51
2012-02-05	165.53
2012-02-06	165.5
2012-02-07	165.49
2012-02-08	165.47
2012-02-09	165.44
2012-02-10	165.43
2012-02-11	165.42
2012-02-12	165.38
2012-02-13	165.36
2012-02-14	165.37
2012-02-15	165.32
2012-02-16	165.32
2012-02-17	165.32
2012-02-18	165.35
2012-02-19	165.34
2012-02-20	165.3
2012-02-21	165.32
2012-02-22	165.32
2012-02-23	165.31
2012-02-24	165.31
2012-02-25	165.33
2012-02-26	165.31
2012-02-27	165.29
2012-02-28	165.29
2012-02-29	165.28
2012-03-01	165.27
2012-03-02	165.26
2012-03-03	165.24
2012-03-04	165.26
2012-03-05	165.21
2012-03-06	165.23
2012-03-07	165.22
2012-03-08	165.19
2012-03-09	165.16
2012-03-10	165.17
2012-03-11	165.17
2012-03-12	165.19
2012-03-13	165.18
2012-03-14	165.16
2012-03-15	165.14
2012-03-16	165.14
2012-03-17	165.13
2012-03-18	165.1
2012-03-19	165.02
2012-03-20	164.97
2012-03-21	165.01
2012-03-22	165.0
2012-03-23	164.97
2012-03-24	164.96
2012-03-25	164.93
2012-03-26	164.89
2012-03-27	164.87
2012-03-28	164.86
2012-03-29	164.86
2012-03-30	164.85
2012-03-31	164.87
2012-04-01	164.86
2012-04-02	164.84
2012-04-03	164.84
2012-04-04	164.91
2012-04-05	165.04
2012-04-06	165.16
2012-04-07	165.31
2012-04-08	165.29
2012-04-09	165.29
2012-04-10	165.3
2012-04-11	165.25
2012-04-12	165.3
2012-04-13	165.34
2012-04-14	165.35
2012-04-15	165.32
2012-04-16	165.26
2012-04-17	165.29
2012-04-18	165.32
2012-04-19	165.32
2012-04-20	165.31
2012-04-21	165.32
2012-04-22	165.33
2012-04-23	165.47
2012-04-24	165.83
2012-04-25	166.16
2012-04-26	166.49
2012-04-27	166.94
2012-04-28	167.27
2012-04-29	167.74
2012-04-30	167.95
2012-05-01	168.18
2012-05-02	168.26
2012-05-03	168.28
2012-05-04	168.27
2012-05-05	168.25
2012-05-06	168.2
2012-05-07	168.14
2012-05-08	168.13
2012-05-09	168.08
2012-05-10	168.02
2012-05-11	167.93
2012-05-12	167.84
2012-05-13	167.77
2012-05-14	167.71
2012-05-15	167.59
2012-05-16	167.46
2012-05-17	167.43
2012-05-18	167.32
2012-05-19	167.21
2012-05-20	167.11
2012-05-21	167.01
2012-05-22	166.88
2012-05-23	166.78
2012-05-24	166.72
2012-05-25	166.69
2012-05-26	166.61
2012-05-27	166.54
2012-05-28	166.49
2012-05-29	166.46
2012-05-30	166.39
2012-05-31	166.34
2012-06-01	166.3
2012-06-02	166.28
2012-06-03	166.24
2012-06-04	166.21
2012-06-05	166.19
2012-06-06	166.19
2012-06-07	166.18
2012-06-08	166.1
2012-06-09	166.03
2012-06-10	166.05
2012-06-11	166.12
2012-06-12	166.34
2012-06-13	166.55
2012-06-14	166.69
2012-06-15	166.74
2012-06-16	166.73
2012-06-17	166.63
2012-06-18	166.53
2012-06-19	166.44
2012-06-20	166.38
2012-06-21	166.3
2012-06-22	166.21
2012-06-23	166.15
2012-06-24	166.11
2012-06-25	166.05
2012-06-26	165.99
2012-06-27	165.97
2012-06-28	165.95
2012-06-29	165.89
2012-06-30	165.84
2012-07-01	165.77
2012-07-02	165.74
2012-07-03	165.72
2012-07-04	165.7
2012-07-05	165.67
2012-07-06	165.66
2012-07-07	165.74
2012-07-08	165.74
2012-07-09	165.69
2012-07-10	165.65
2012-07-11	165.71
2012-07-12	165.8
2012-07-13	165.92
2012-07-14	165.97
2012-07-15	166.01
2012-07-16	166.01
2012-07-17	166.0
2012-07-18	166.0
2012-07-19	165.95
2012-07-20	165.88
2012-07-21	165.79
2012-07-22	165.7
2012-07-23	165.65
2012-07-24	165.56
2012-07-25	165.44
2012-07-26	165.39
2012-07-27	165.37
2012-07-28	165.35
2012-07-29	165.37
2012-07-30	165.43
2012-07-31	165.47
2012-08-01	165.49
2012-08-02	165.41
2012-08-03	165.26
2012-08-04	165.21
2012-08-05	165.23
2012-08-06	164.99
2012-08-07	164.78
2012-08-08	164.72
2012-08-09	164.52
2012-08-10	163.99
2012-08-11	163.53
2012-08-12	163.7
2012-08-13	164.81
2012-08-14	165.16
2012-08-15	165.11
2012-08-16	165.07
2012-08-17	164.4
2012-08-18	163.79
2012-08-19	163.3
2012-08-20	162.83
2012-08-21	162.36
2012-08-22	161.98
2012-08-23	161.39
2012-08-24	160.6
2012-08-25	159.42
2012-08-26	158.43
2012-08-27	157.86
2012-08-28	157.35
2012-08-29	156.9
2012-08-30	156.54
2012-08-31	156.01
2012-09-01	155.35
2012-09-02	154.47
2012-09-03	153.42
2012-09-04	152.66
2012-09-05	152.04
2012-09-06	151.66
2012-09-07	151.27
2012-09-08	150.73
2012-09-09	149.82
2012-09-10	149.32
2012-09-11	149.0
2012-09-12	148.54
2012-09-13	148.14
2012-09-14	147.92
2012-09-15	147.86
2012-09-16	147.88
2012-09-17	147.83
2012-09-18	147.9
2012-09-19	153.03
2012-09-20	155.45
2012-09-21	156.69
2012-09-22	157.55
2012-09-23	158.22
2012-09-24	158.75
2012-09-25	159.17
2012-09-26	159.71
2012-09-27	160.11
2012-09-28	160.4
2012-09-29	160.66
2012-09-30	160.88
2012-10-01	161.1
2012-10-02	161.3
2012-10-03	161.48
2012-10-04	161.62
2012-10-05	161.74
2012-10-06	161.85
2012-10-07	161.91
2012-10-08	162.02
2012-10-09	162.1
2012-10-10	162.19
2012-10-11	162.28
2012-10-12	162.27
2012-10-13	162.35
2012-10-14	162.46
2012-10-15	162.43
2012-10-16	162.48
2012-10-17	162.53
2012-10-18	162.56
2012-10-19	162.61
2012-10-20	163.36
2012-10-21	164.43
2012-10-22	164.82
2012-10-23	165.14
2012-10-24	165.37
2012-10-25	165.43
2012-10-26	165.41
2012-10-27	165.19
2012-10-28	165.03
2012-10-29	165.01
2012-10-30	165.01
2012-10-31	165.01
2012-11-01	164.95
2012-11-02	164.88
2012-11-03	164.88
2012-11-04	164.9
2012-11-05	164.9
2012-11-06	164.88
2012-11-07	164.93
2012-11-08	165.06
2012-11-09	165.13
2012-11-10	165.18
2012-11-11	165.16
2012-11-12	165.19
2012-11-13	165.29
2012-11-14	165.3
2012-11-15	165.28
2012-11-16	165.27
2012-11-17	165.28
2012-11-18	165.24
2012-11-19	165.2
2012-11-20	165.19
2012-11-21	165.13
2012-11-22	165.12
2012-11-23	165.13
2012-11-24	165.13
2012-11-25	165.11
2012-11-26	165.13
2012-11-27	165.13
2012-11-28	165.11
2012-11-29	165.07
2012-11-30	165.06
2012-12-01	165.0
2012-12-02	164.98
2012-12-03	164.99
2012-12-04	165.08
2012-12-05	165.19
2012-12-06	165.25
2012-12-07	165.41
2012-12-08	165.4
2012-12-09	165.39
2012-12-10	165.36
2012-12-11	165.32
2012-12-12	165.35
2012-12-13	165.36
2012-12-14	165.76
2012-12-15	166.5
2012-12-16	166.97
2012-12-17	167.33
2012-12-18	167.58
2012-12-19	167.69
2012-12-20	167.77
2012-12-21	167.86
2012-12-22	167.95
2012-12-23	168.06
2012-12-24	168.14
2012-12-25	168.12
2012-12-26	168.11
2012-12-27	168.18
2012-12-28	168.26
2012-12-29	168.32
2012-12-30	168.29
2012-12-31	168.35
2013-01-01	168.4
2013-01-02	168.36
2013-01-03	168.34
2013-01-04	168.36
2013-01-05	168.38
2013-01-06	168.38
2013-01-07	168.37
2013-01-08	168.34
2013-01-09	168.34
2013-01-10	168.32
2013-01-11	168.29
2013-01-12	168.3
2013-01-13	168.25
2013-01-14	168.22
2013-01-15	168.21
2013-01-16	168.23
2013-01-17	168.19
2013-01-18	168.26
2013-01-19	168.66
2013-01-20	168.95
2013-01-21	168.96
2013-01-22	169.06
2013-01-23	169.07
2013-01-24	169.04
2013-01-25	169.03
2013-01-26	169.01
2013-01-27	169.16
2013-01-28	169.18
2013-01-29	169.17
2013-01-30	169.15
2013-01-31	169.13
2013-02-01	169.34
2013-02-02	169.36
2013-02-03	169.28
2013-02-04	169.3
2013-02-05	169.4
2013-02-06	169.49
2013-02-07	169.45
2013-02-08	169.44
2013-02-09	169.43
2013-02-10	169.73
2013-02-11	169.79
2013-02-12	169.83
2013-02-13	169.82
2013-02-14	169.84
2013-02-15	169.81
2013-02-16	169.79
2013-02-17	169.77
2013-02-18	169.7
2013-02-19	169.64
2013-02-20	169.57
2013-02-21	169.53
2013-02-22	169.46
2013-02-23	169.34
2013-02-24	169.27
2013-02-25	169.21
2013-02-26	169.17
2013-02-27	169.1
2013-02-28	169.06
2013-03-01	169.02
2013-03-02	168.96
2013-03-03	168.91
2013-03-04	168.88
2013-03-05	168.84
2013-03-06	168.78
2013-03-07	168.7
2013-03-08	168.59
2013-03-09	168.48
2013-03-10	168.39
2013-03-11	168.28
2013-03-12	168.2
2013-03-13	168.08
2013-03-14	167.94
2013-03-15	167.82
2013-03-16	167.76
2013-03-17	167.73
2013-03-18	167.68
2013-03-19	167.74
2013-03-20	167.77
2013-03-21	167.76
2013-03-22	167.81
2013-03-23	167.8
2013-03-24	167.8
2013-03-25	167.75
2013-03-26	167.73
2013-03-27	167.7
2013-03-28	167.64
2013-03-29	167.6
2013-03-30	167.57
2013-03-31	167.52
2013-04-01	167.52
2013-04-02	167.44
2013-04-03	167.37
2013-04-04	167.33
2013-04-05	167.24
2013-04-06	167.14
2013-04-07	167.07
2013-04-08	167.05
2013-04-09	166.99
2013-04-10	166.91
2013-04-11	166.88
2013-04-12	167.04
2013-04-13	167.11
2013-04-14	167.2
2013-04-15	167.25
2013-04-16	167.28
2013-04-17	167.32
2013-04-18	167.3
2013-04-19	167.3
2013-04-20	167.3
2013-04-21	167.31
2013-04-22	167.29
2013-04-23	167.25
2013-04-24	167.2
2013-04-25	167.16
2013-04-26	167.13
2013-04-27	167.09
2013-04-28	167.0
2013-04-29	166.92
2013-04-30	166.87
2013-05-01	166.82
2013-05-02	166.81
2013-05-03	166.82
2013-05-04	166.81
2013-05-05	166.78
2013-05-06	166.74
2013-05-07	166.71
2013-05-08	166.66
2013-05-09	166.6
2013-05-10	166.55
2013-05-11	166.52
2013-05-12	166.48
2013-05-13	166.46
2013-05-14	166.47
2013-05-15	166.46
2013-05-16	166.43
2013-05-17	166.39
2013-05-18	166.36
2013-05-19	166.33
2013-05-20	166.34
2013-05-21	166.6
2013-05-22	166.89
2013-05-23	167.0
2013-05-24	167.04
2013-05-25	167.07
2013-05-26	167.08
2013-05-27	167.12
2013-05-28	167.14
2013-05-29	167.13
2013-05-30	167.11
2013-05-31	167.55
2013-06-01	167.54
2013-06-02	167.54
2013-06-03	167.52
2013-06-04	167.53
2013-06-05	167.53
2013-06-06	167.5
2013-06-07	167.47
2013-06-08	167.46
2013-06-09	167.43
2013-06-10	167.36
2013-06-11	167.32
2013-06-12	167.28
2013-06-13	167.23
2013-06-14	167.21
2013-06-15	167.14
2013-06-16	167.09
2013-06-17	167.03
2013-06-18	167.21
2013-06-19	167.7
2013-06-20	167.81
2013-06-21	167.75
2013-06-22	167.72
2013-06-23	167.68
2013-06-24	167.65
2013-06-25	167.63
2013-06-26	167.6
2013-06-27	167.58
2013-06-28	167.54
2013-06-29	167.5
2013-06-30	167.47
2013-07-01	167.45
2013-07-02	167.39
2013-07-03	167.33
2013-07-04	167.24
2013-07-05	167.18
2013-07-06	167.1
2013-07-07	167.01
2013-07-08	166.93
2013-07-09	166.87
2013-07-10	166.8
2013-07-11	166.74
2013-07-12	166.67
2013-07-13	166.61
2013-07-14	166.56
2013-07-15	166.51
2013-07-16	166.03
2013-07-17	164.57
2013-07-18	163.8
2013-07-19	163.11
2013-07-20	162.58
2013-07-21	162.07
2013-07-22	161.61
2013-07-23	161.26
2013-07-24	160.91
2013-07-25	160.55
2013-07-26	161.33
2013-07-27	163.24
2013-07-28	162.55
2013-07-29	161.08
2013-07-30	160.04
2013-07-31	158.76
2013-08-01	157.51
2013-08-02	156.31
2013-08-03	158.43
2013-08-04	156.12
2013-08-05	154.37
2013-08-06	152.84
2013-08-07	151.67
2013-08-08	150.76
2013-08-09	150.24
2013-08-10	151.25
2013-08-11	155.32
2013-08-12	151.33
2013-08-13	148.76
2013-08-14	147.32
2013-08-15	146.12
2013-08-16	145.33
2013-08-17	144.75
2013-08-18	144.01
2013-08-19	143.26
2013-08-20	142.57
2013-08-23	142.52
2013-08-24	142.52
2013-08-25	142.52
2013-08-26	149.48
2013-08-27	146.49
2013-09-04	142.78
2013-09-05	146.48
2013-09-06	147.65
2013-09-07	148.15
2013-09-08	148.62
2013-09-09	149.18
2013-09-10	149.56
2013-09-11	150.0
2013-09-12	150.11
2013-09-13	150.39
2013-09-14	150.79
2013-09-15	151.17
2013-09-16	152.28
2013-09-17	154.8
2013-09-18	155.94
2013-09-19	156.71
2013-09-20	157.34
2013-09-21	157.86
2013-09-22	158.31
2013-09-23	158.71
2013-09-24	159.06
2013-09-25	159.34
2013-09-26	159.59
2013-09-27	159.82
2013-09-28	160.06
2013-09-29	160.23
2013-09-30	160.63
2013-10-01	161.56
2013-10-02	162.14
2013-10-03	162.55
2013-10-04	162.81
2013-10-05	163.6
2013-10-06	164.06
2013-10-07	164.53
2013-10-08	164.66
2013-10-09	164.42
2013-10-10	164.42
2013-10-11	164.42
2013-10-12	164.45
2013-10-13	164.45
2013-10-14	164.48
2013-10-15	164.51
2013-10-16	164.54
2013-10-17	164.55
2013-10-18	164.65
2013-10-19	164.74
2013-10-20	164.76
2013-10-21	164.78
2013-10-22	164.84
2013-10-23	164.88
2013-10-24	164.86
2013-10-25	164.89
2013-10-26	164.89
2013-10-27	164.9
2013-10-28	164.94
2013-10-29	164.97
2013-10-30	164.93
2013-10-31	164.93
2013-11-01	164.95
2013-11-02	165.01
2013-11-03	165.33
2013-11-04	165.88
2013-11-05	166.53
2013-11-06	166.88
2013-11-07	167.19
2013-11-08	167.29
2013-11-09	167.35
2013-11-10	167.54
2013-11-11	168.06
2013-11-12	167.84
2013-11-13	167.8
2013-11-14	167.79
2013-11-15	167.79
2013-11-16	167.8
2013-11-17	167.77
2013-11-18	167.78
2013-11-19	167.8
2013-11-20	167.78
2013-11-21	167.75
2013-11-22	167.76
2013-11-23	167.72
2013-11-24	167.7
2013-11-25	167.67
2013-11-26	167.62
2013-11-27	167.48
2013-11-28	167.32
2013-11-29	167.15
2013-11-30	167.01
2013-12-01	166.9
2013-12-02	166.78
2013-12-03	166.67
2013-12-04	166.57
2013-12-05	166.49
2013-12-06	166.43
2013-12-07	166.34
2013-12-08	166.26
2013-12-09	166.2
2013-12-10	166.11
2013-12-11	166.03
2013-12-12	165.97
2013-12-13	165.92
2013-12-14	165.88
2013-12-15	165.8
2013-12-16	165.76
2013-12-17	165.73
2013-12-18	165.71
2013-12-19	165.69
2013-12-20	165.69
2013-12-21	165.65
2013-12-22	165.6
2013-12-23	165.59
2013-12-24	165.62
2013-12-25	165.72
2013-12-26	166.71
2013-12-27	166.9
2013-12-28	167.09
2013-12-29	167.5
2013-12-30	167.55
2013-12-31	167.64
2014-01-01	167.69
2014-01-02	167.76
2014-01-03	167.82
2014-01-04	167.87
2014-01-05	167.96
2014-01-06	167.99
2014-01-07	168.03
2014-01-08	168.03
2014-01-09	168.03
2014-01-10	168.04
2014-01-11	168.03
2014-01-12	168.01
2014-01-13	167.98
2014-01-14	167.99
2014-01-15	167.99
2014-01-16	167.95
2014-01-17	167.96
2014-01-18	167.96
2014-01-19	167.96
2014-01-20	167.94
2014-01-21	167.88
2014-01-22	167.85
2014-01-23	167.85
2014-01-24	167.79
2014-01-25	168.44
2014-01-26	168.51
2014-01-27	168.91
2014-01-28	168.93
2014-01-29	169.15
2014-01-30	169.24
2014-01-31	169.0
2014-02-01	168.93
2014-02-02	169.18
2014-02-03	169.06
2014-02-04	168.99
2014-02-05	168.92
2014-02-06	169.21
2014-02-07	169.09
2014-02-08	169.06
2014-02-09	169.31
2014-02-10	169.33
2014-02-11	169.39
2014-02-12	169.31
2014-02-13	169.29
2014-02-14	169.53
2014-02-15	169.43
2014-02-16	169.42
2014-02-17	169.38
2014-02-18	169.34
2014-02-19	169.28
2014-02-20	169.21
2014-02-21	169.2
2014-02-22	169.25
2014-02-23	169.21
2014-02-24	169.17
2014-02-25	169.15
2014-02-26	169.1
2014-02-27	169.1
2014-02-28	169.04
2014-03-01	169.43
2014-03-02	169.34
2014-03-03	169.25
2014-03-04	169.48
2014-03-05	169.48
2014-03-06	169.33
2014-03-07	169.22
2014-03-08	169.19
2014-03-09	169.13
2014-03-10	169.09
2014-03-11	169.03
2014-03-12	168.99
2014-03-13	168.92
2014-03-14	168.86
2014-03-15	168.82
2014-03-16	168.77
2014-03-17	168.71
2014-03-18	168.69
2014-03-19	168.66
2014-03-20	168.56
2014-03-21	168.56
2014-03-22	168.51
2014-03-23	168.48
2014-03-24	168.46
2014-03-25	168.4
2014-03-26	168.61
2014-03-27	168.62
2014-03-28	168.56
2014-03-29	168.52
2014-03-30	168.47
2014-03-31	168.43
2014-04-01	168.38
2014-04-02	168.35
2014-04-03	168.33
2014-04-04	169.04
2014-04-05	169.07
2014-04-06	168.82
2014-04-07	168.69
2014-04-08	168.63
2014-04-09	168.54
2014-04-10	168.46
2014-04-11	168.44
2014-04-12	168.41
2014-04-13	168.36
2014-04-14	168.28
2014-04-15	168.23
2014-04-16	168.18
2014-04-17	168.13
2014-04-18	168.07
