Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date           	Date           	Entr_Limit     	Sort_Limit     	Entr_Intern_fix	Sort_Intern_fix	Dénoy_Pompage  	Désaturation   	Débordement    	Recharge_nappe 	Évaporat_Nappe 	Excès_Irrigat  	Stockage_Posit 	Stockage_Négat 	Rivière->Nappe 	Nappe->Rivière 	Éch_Phas_Posit 	Éch_Phas_Négat 	Drains->Nappe  	Nappe->Drains  	Lacs->Nappe    	Nappe->Lacs    	Transpir_Racin 	Écart_Volume   	%_Écart_Volum  	Glob_Limites   	Glob_Intern_fix	Glob_Stock     	Glob_Riv_Nappe 	Glob_Drain_Nap 	Glob_Lacs_Napp 	
31/10/2005 00:00	   3957.000    	   1855882.    	  -31306.34    	   0.000000    	  -126213.9    	   0.000000    	   0.000000    	  -1236402.    	   296943.0    	   0.000000    	   0.000000    	   45.59496    	  -246089.8    	   3343141.    	  -4348426.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -337.3803    	      0.0077587	   1824576.    	  -126213.9    	  -246044.2    	  -1005285.    	   0.000000    	   0.000000    	
30/11/2005 00:00	   3987.000    	   1817211.    	  -29155.92    	   0.000000    	  -120229.7    	   0.000000    	   0.000000    	  -1172461.    	   247877.6    	   0.000000    	   0.000000    	   6.561336    	  -215991.0    	   3195919.    	  -4155009.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   137.1122    	      0.0032999	   1788055.    	  -120229.7    	  -215984.4    	  -959089.8    	   0.000000    	   0.000000    	
31/12/2005 00:00	   4018.000    	   1890465.    	  -30137.88    	   0.000000    	  -121911.5    	   0.000000    	   0.000000    	  -1201092.    	   261591.8    	   0.000000    	   0.000000    	   1775.491    	  -182699.1    	   3269707.    	  -4247940.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1606.005    	      0.0378067	   1860327.    	  -121911.5    	  -180923.6    	  -978232.5    	   0.000000    	   0.000000    	
31/01/2006 00:00	   4049.000    	   1867228.    	  -37066.37    	   0.000000    	  -119737.1    	   0.000000    	   0.000000    	  -1194101.    	   311858.4    	   0.000000    	   0.000000    	   11289.77    	  -149656.8    	   3250782.    	  -4216654.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   677.3744    	      0.0160643	   1830161.    	  -119737.1    	  -138367.1    	  -965871.8    	   0.000000    	   0.000000    	
28/02/2006 00:00	   4077.000    	   1617438.    	  -39295.29    	   0.000000    	  -108168.2    	   0.000000    	   0.000000    	  -1108392.    	   689989.1    	   0.000000    	   0.000000    	   195113.2    	  -7172.266    	   3051996.    	  -3883415.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   32211.82    	  0.8294717    	   1578143.    	  -108168.2    	   187940.9    	  -831418.7    	   0.000000    	   0.000000    	
31/03/2006 00:00	   4108.000    	   1503409.    	  -91048.63    	   0.000000    	  -135989.0    	   0.000000    	   0.000000    	  -1502455.    	   2971277.    	   0.000000    	   0.000000    	   1706237.    	   0.000000    	   4108231.    	  -5141513.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   5675.921    	  0.1103940    	   1412361.    	  -135989.0    	   1706237.    	  -1033282.    	   0.000000    	   0.000000    	
30/04/2006 00:00	   4138.000    	   1386420.    	  -121310.4    	   0.000000    	  -139235.9    	   0.000000    	   0.000000    	  -1599515.    	   2715715.    	   0.000000    	   0.000000    	   998561.2    	   0.000000    	   4116788.    	  -5371011.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10710.67    	  0.1994163    	   1265109.    	  -139235.9    	   998561.2    	  -1254223.    	   0.000000    	   0.000000    	
31/05/2006 00:00	   4169.000    	   1457053.    	  -112681.6    	   0.000000    	  -148561.1    	   0.000000    	   0.000000    	  -1685929.    	   2185306.    	   0.000000    	   0.000000    	   325301.9    	  -7476.894    	   4182387.    	  -5566119.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -6369.594    	  0.1144351    	   1344371.    	  -148561.1    	   317825.0    	  -1383732.    	   0.000000    	   0.000000    	
30/06/2006 00:00	   4199.000    	   1434350.    	  -100186.9    	   0.000000    	  -145818.4    	   0.000000    	   0.000000    	  -1623031.    	   1704697.    	   0.000000    	   0.000000    	   64614.70    	  -71970.79    	   4064716.    	  -5345606.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3522.081    	      0.0658874	   1334163.    	  -145818.4    	  -7356.088    	  -1280889.    	   0.000000    	   0.000000    	
31/07/2006 00:00	   4230.000    	   1539659.    	  -74511.00    	   0.000000    	  -158222.6    	   0.000000    	   0.000000    	  -1611054.    	   1359639.    	   0.000000    	   0.000000    	   6215.672    	  -236154.9    	   4094020.    	  -5381872.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2401.670    	      0.0446252	   1465148.    	  -158222.6    	  -229939.2    	  -1287852.    	   0.000000    	   0.000000    	
31/08/2006 00:00	   4261.000    	   1598474.    	  -50710.42    	   0.000000    	  -156810.7    	   0.000000    	   0.000000    	  -1544264.    	   1074483.    	   0.000000    	   0.000000    	   0.000000    	  -327498.8    	   3955221.    	  -5204521.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -628.9072    	      0.0120839	   1547764.    	  -156810.7    	  -327498.8    	  -1249300.    	   0.000000    	   0.000000    	
30/09/2006 00:00	   4291.000    	   1602442.    	  -38240.79    	   0.000000    	  -138280.3    	   0.000000    	   0.000000    	  -1456917.    	   895135.4    	   0.000000    	   0.000000    	   2875.463    	  -311983.5    	   3708401.    	  -4882548.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -899.2605    	      0.0184179	   1564201.    	  -138280.3    	  -309108.0    	  -1174147.    	   0.000000    	   0.000000    	
31/10/2006 00:00	   4322.000    	   1712481.    	  -36541.42    	   0.000000    	  -137092.6    	   0.000000    	   0.000000    	  -1449976.    	   728830.6    	   0.000000    	   0.000000    	   13.86676    	  -343146.7    	   3711209.    	  -4872574.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -531.2319    	      0.0109025	   1675939.    	  -137092.6    	  -343132.8    	  -1161365.    	   0.000000    	   0.000000    	
30/11/2006 00:00	   4352.000    	   1700092.    	  -33609.01    	   0.000000    	  -129468.5    	   0.000000    	   0.000000    	  -1363161.    	   578945.4    	   0.000000    	   0.000000    	   32.11417    	  -326653.0    	   3495451.    	  -4575027.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -155.7126    	      0.0034035	   1666483.    	  -129468.5    	  -326620.9    	  -1079576.    	   0.000000    	   0.000000    	
31/12/2006 00:00	   4383.000    	   1652303.    	  -46955.28    	   0.000000    	  -131980.9    	   0.000000    	   0.000000    	  -1430330.    	   1152159.    	   0.000000    	   0.000000    	   126617.5    	  -22427.22    	   3709693.    	  -4793772.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   6925.799    	  0.1444749    	   1605348.    	  -131980.9    	   104190.3    	  -1084080.    	   0.000000    	   0.000000    	
31/01/2007 00:00	   4414.000    	   1513682.    	  -86083.03    	   0.000000    	  -137509.2    	   0.000000    	   0.000000    	  -1542340.    	   2137126.    	   0.000000    	   0.000000    	   722074.2    	   0.000000    	   4049876.    	  -5209370.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   3306.743    	      0.0634768	   1427598.    	  -137509.2    	   722074.2    	  -1159494.    	   0.000000    	   0.000000    	
28/02/2007 00:00	   4442.000    	   1181460.    	  -157418.5    	   0.000000    	  -140189.9    	   0.000000    	   0.000000    	  -1580595.    	   3660913.    	   0.000000    	   0.000000    	   1504352.    	   0.000000    	   3850927.    	  -5224813.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   85933.13    	   1.644712    	   1024042.    	  -140189.9    	   1504352.    	  -1373885.    	   0.000000    	   0.000000    	
31/03/2007 00:00	   4473.000    	   1037812.    	  -291620.2    	   0.000000    	  -181544.8    	   0.000000    	   0.000000    	  -1930561.    	   5984393.    	   0.000000    	   0.000000    	   2207039.    	   0.000000    	   3881297.    	  -6341444.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -48706.28    	  0.7680629    	   746192.1    	  -181544.8    	   2207039.    	  -2460147.    	   0.000000    	   0.000000    	
30/04/2007 00:00	   4503.000    	   1033160.    	  -267897.2    	   0.000000    	  -179502.8    	   0.000000    	   0.000000    	  -1875432.    	   4450794.    	   0.000000    	   0.000000    	   741701.0    	  -12043.27    	   3678102.    	  -6139963.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -30395.75    	  0.4950478    	   765262.9    	  -179502.8    	   729657.7    	  -2461861.    	   0.000000    	   0.000000    	
31/05/2007 00:00	   4534.000    	   1164034.    	  -228912.7    	   0.000000    	  -184518.4    	   0.000000    	   0.000000    	  -1889394.    	   3468199.    	   0.000000    	   0.000000    	   173495.2    	  -209514.0    	   3825910.    	  -6209159.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -17823.10    	  0.2870454    	   935121.4    	  -184518.4    	  -36018.74    	  -2383249.    	   0.000000    	   0.000000    	
30/06/2007 00:00	   4564.000    	   1229597.    	  -172325.6    	   0.000000    	  -175416.4    	   0.000000    	   0.000000    	  -1773184.    	   2561626.    	   0.000000    	   0.000000    	   32633.86    	  -441972.5    	   3766374.    	  -5855389.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -9380.311    	  0.1601996    	   1057271.    	  -175416.4    	  -409338.6    	  -2089015.    	   0.000000    	   0.000000    	
31/07/2007 00:00	   4595.000    	   1369054.    	  -133861.2    	   0.000000    	  -184273.6    	   0.000000    	   0.000000    	  -1793386.    	   2095855.    	   0.000000    	   0.000000    	   1751.814    	  -572572.8    	   3968143.    	  -5898051.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -5698.087    	      0.0966097	   1235193.    	  -184273.6    	  -570821.0    	  -1929907.    	   0.000000    	   0.000000    	
31/08/2007 00:00	   4626.000    	   1450776.    	  -99500.81    	   0.000000    	  -178368.4    	   0.000000    	   0.000000    	  -1748667.    	   1662523.    	   0.000000    	   0.000000    	   0.000000    	  -623276.0    	   4043818.    	  -5757111.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3253.336    	      0.0565099	   1351275.    	  -178368.4    	  -623276.0    	  -1713293.    	   0.000000    	   0.000000    	
30/09/2007 00:00	   4656.000    	   1477024.    	  -64002.90    	   0.000000    	  -154756.4    	   0.000000    	   0.000000    	  -1642530.    	   1250287.    	   0.000000    	   0.000000    	   112.7318    	  -605693.1    	   3980277.    	  -5453651.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1772.616    	      0.0325033	   1413021.    	  -154756.4    	  -605580.4    	  -1473374.    	   0.000000    	   0.000000    	
31/10/2007 00:00	   4687.000    	   1598505.    	  -45430.08    	   0.000000    	  -151069.8    	   0.000000    	   0.000000    	  -1651353.    	   1015642.    	   0.000000    	   0.000000    	   0.000000    	  -599016.4    	   4133847.    	  -5500341.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1183.719    	      0.0215208	   1553075.    	  -151069.8    	  -599016.4    	  -1366494.    	   0.000000    	   0.000000    	
30/11/2007 00:00	   4717.000    	   1609073.    	  -33900.35    	   0.000000    	  -141342.2    	   0.000000    	   0.000000    	  -1520038.    	   782272.0    	   0.000000    	   0.000000    	   0.000000    	  -577650.3    	   3836413.    	  -5110761.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -633.6401    	      0.0123982	   1575172.    	  -141342.2    	  -577650.3    	  -1274348.    	   0.000000    	   0.000000    	
31/12/2007 00:00	   4748.000    	   1624983.    	  -48860.89    	   0.000000    	  -142021.1    	   0.000000    	   0.000000    	  -1553430.    	   990241.1    	   0.000000    	   0.000000    	   23232.88    	  -402655.0    	   3889815.    	  -5140187.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -38.01040    	  7.3947511E-04	   1576122.    	  -142021.1    	  -379422.1    	  -1250372.    	   0.000000    	   0.000000    	
31/01/2008 00:00	   4779.000    	   1519303.    	  -85336.53    	   0.000000    	  -143833.0    	   0.000000    	   0.000000    	  -1637765.    	   1909163.    	   0.000000    	   0.000000    	   324234.3    	  -14044.75    	   4134007.    	  -5379918.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   5431.042    	  0.1009503    	   1433966.    	  -143833.0    	   310189.6    	  -1245911.    	   0.000000    	   0.000000    	
29/02/2008 00:00	   4808.000    	   1374129.    	  -101412.3    	   0.000000    	  -137213.8    	   0.000000    	   0.000000    	  -1582382.    	   2077371.    	   0.000000    	   0.000000    	   357380.8    	   0.000000    	   3917213.    	  -5195127.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -4802.538    	      0.0924431	   1272717.    	  -137213.8    	   357380.8    	  -1277914.    	   0.000000    	   0.000000    	
31/03/2008 00:00	   4839.000    	   1249306.    	  -199909.3    	   0.000000    	  -165274.0    	   0.000000    	   0.000000    	  -1819035.    	   4346825.    	   0.000000    	   0.000000    	   1469210.    	   0.000000    	   4136023.    	  -5971807.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   106918.9    	   1.790395    	   1049397.    	  -165274.0    	   1469210.    	  -1835784.    	   0.000000    	   0.000000    	
30/04/2008 00:00	   4869.000    	   1007865.    	  -275915.7    	   0.000000    	  -181259.7    	   0.000000    	   0.000000    	  -1889315.    	   5630702.    	   0.000000    	   0.000000    	   1814141.    	   0.000000    	   3692973.    	  -6216315.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -45406.13    	  0.7304348    	   731949.6    	  -181259.7    	   1814141.    	  -2523342.    	   0.000000    	   0.000000    	
31/05/2008 00:00	   4900.000    	   1086821.    	  -262100.9    	   0.000000    	  -193190.3    	   0.000000    	   0.000000    	  -1942713.    	   4436284.    	   0.000000    	   0.000000    	   546259.7    	  -24294.31    	   3759369.    	  -6392834.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -30329.14    	  0.4744240    	   824720.4    	  -193190.3    	   521965.4    	  -2633465.    	   0.000000    	   0.000000    	
30/06/2008 00:00	   4930.000    	   1144873.    	  -208643.6    	   0.000000    	  -185437.6    	   0.000000    	   0.000000    	  -1834923.    	   3258771.    	   0.000000    	   0.000000    	   84542.98    	  -262076.2    	   3674090.    	  -6041945.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -15682.63    	  0.2595626    	   936229.0    	  -185437.6    	  -177533.2    	  -2367855.    	   0.000000    	   0.000000    	
31/07/2008 00:00	   4961.000    	   1289266.    	  -165714.1    	   0.000000    	  -193907.4    	   0.000000    	   0.000000    	  -1829482.    	   2558397.    	   0.000000    	   0.000000    	   1075.382    	  -531853.3    	   3872865.    	  -6071604.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -9401.895    	  0.1548503    	   1123552.    	  -193907.4    	  -530777.9    	  -2198739.    	   0.000000    	   0.000000    	
31/08/2008 00:00	   4992.000    	   1388563.    	  -121268.3    	   0.000000    	  -187078.6    	   0.000000    	   0.000000    	  -1790017.    	   2016372.    	   0.000000    	   0.000000    	   5.543714    	  -646848.0    	   3954390.    	  -5913118.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -5314.830    	      0.0898820	   1267295.    	  -187078.6    	  -646842.5    	  -1958728.    	   0.000000    	   0.000000    	
30/09/2008 00:00	   5022.000    	   1425807.    	  -81402.11    	   0.000000    	  -163124.3    	   0.000000    	   0.000000    	  -1682159.    	   1520927.    	   0.000000    	   0.000000    	   69.18492    	  -661227.1    	   3902098.    	  -5586179.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2874.641    	      0.0514599	   1344405.    	  -163124.3    	  -661157.9    	  -1684080.    	   0.000000    	   0.000000    	
31/10/2008 00:00	   5053.000    	   1547329.    	  -54212.55    	   0.000000    	  -159451.8    	   0.000000    	   0.000000    	  -1695468.    	   1248741.    	   0.000000    	   0.000000    	   0.000000    	  -656208.2    	   4102362.    	  -5647290.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1782.582    	      0.0315653	   1493116.    	  -159451.8    	  -656208.2    	  -1544928.    	   0.000000    	   0.000000    	
30/11/2008 00:00	   5083.000    	   1528039.    	  -50252.28    	   0.000000    	  -148882.7    	   0.000000    	   0.000000    	  -1621386.    	   1069157.    	   0.000000    	   0.000000    	   3502.540    	  -575526.8    	   3997677.    	  -5347319.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -943.2775    	      0.0176402	   1477786.    	  -148882.7    	  -572024.2    	  -1349642.    	   0.000000    	   0.000000    	
31/12/2008 00:00	   5114.000    	   1462652.    	  -98731.76    	   0.000000    	  -152892.7    	   0.000000    	   0.000000    	  -1714493.    	   2169990.    	   0.000000    	   0.000000    	   233583.8    	  -41850.33    	   4149214.    	  -5625328.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1322.641    	      0.0235122	   1363920.    	  -152892.7    	   191733.5    	  -1476113.    	   0.000000    	   0.000000    	
31/01/2009 00:00	   5145.000    	   1396934.    	  -127333.7    	   0.000000    	  -156164.6    	   0.000000    	   0.000000    	  -1741108.    	   2656960.    	   0.000000    	   0.000000    	   387603.1    	 -0.1984324    	   4135816.    	  -5740034.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   37466.67    	  0.6527255    	   1269601.    	  -156164.6    	   387602.9    	  -1604218.    	   0.000000    	   0.000000    	
28/02/2009 00:00	   5173.000    	   1087894.    	  -189200.3    	   0.000000    	  -155297.7    	   0.000000    	   0.000000    	  -1666005.    	   4059235.    	   0.000000    	   0.000000    	   1216709.    	   0.000000    	   3573628.    	  -5498994.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -5449.602    	      0.0991018	   898693.4    	  -155297.7    	   1216709.    	  -1925366.    	   0.000000    	   0.000000    	
31/03/2009 00:00	   5204.000    	   1193065.    	  -215449.9    	   0.000000    	  -176272.9    	   0.000000    	   0.000000    	  -1860079.    	   3860827.    	   0.000000    	   0.000000    	   550163.3    	  -579.4147    	   3870196.    	  -6145833.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -23130.83    	  0.3763661    	   977615.0    	  -176272.9    	   549583.9    	  -2275637.    	   0.000000    	   0.000000    	
30/04/2009 00:00	   5234.000    	   1220280.    	  -178745.7    	   0.000000    	  -166609.2    	   0.000000    	   0.000000    	  -1768464.    	   2861536.    	   0.000000    	   0.000000    	   41835.16    	  -146781.5    	   3771285.    	  -5856304.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -12074.67    	  0.2061824    	   1041534.    	  -166609.2    	  -104946.4    	  -2085018.    	   0.000000    	   0.000000    	
31/05/2009 00:00	   5265.000    	   1350600.    	  -142595.4    	   0.000000    	  -168701.5    	   0.000000    	   0.000000    	  -1776600.    	   2260284.    	   0.000000    	   0.000000    	   0.000000    	  -433106.1    	   3959494.    	  -5922877.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -7290.459    	  0.1230898    	   1208004.    	  -168701.5    	  -433106.1    	  -1963383.    	   0.000000    	   0.000000    	
30/06/2009 00:00	   5295.000    	   1389473.    	  -100011.5    	   0.000000    	  -160046.0    	   0.000000    	   0.000000    	  -1670354.    	   1683069.    	   0.000000    	   0.000000    	   0.000000    	  -561028.0    	   3900242.    	  -5607321.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3920.455    	      0.0699167	   1289462.    	  -160046.0    	  -561028.0    	  -1707079.    	   0.000000    	   0.000000    	
31/07/2009 00:00	   5326.000    	   1512822.    	  -68395.46    	   0.000000    	  -169503.0    	   0.000000    	   0.000000    	  -1675908.    	   1337373.    	   0.000000    	   0.000000    	   0.000000    	  -628215.5    	   4102756.    	  -5669781.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2420.512    	      0.0426915	   1444427.    	  -169503.0    	  -628215.5    	  -1567025.    	   0.000000    	   0.000000    	
31/08/2009 00:00	   5357.000    	   1586174.    	  -46373.47    	   0.000000    	  -165060.9    	   0.000000    	   0.000000    	  -1632913.    	   1028503.    	   0.000000    	   0.000000    	   0.000000    	  -624010.5    	   4142458.    	  -5538290.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1491.579    	      0.0269321	   1539800.    	  -165060.9    	  -624010.5    	  -1395831.    	   0.000000    	   0.000000    	
30/09/2009 00:00	   5387.000    	   1598679.    	  -33636.55    	   0.000000    	  -143596.5    	   0.000000    	   0.000000    	  -1505288.    	   766129.8    	   0.000000    	   0.000000    	   57.71137    	  -601216.0    	   3871265.    	  -5155540.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -828.5655    	      0.0160714	   1565042.    	  -143596.5    	  -601158.3    	  -1284275.    	   0.000000    	   0.000000    	
31/10/2009 00:00	   5418.000    	   1714364.    	  -32808.25    	   0.000000    	  -141437.2    	   0.000000    	   0.000000    	  -1472381.    	   624283.1    	   0.000000    	   0.000000    	   0.000000    	  -573785.8    	   3831049.    	  -5097357.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -501.6172    	      0.0098407	   1681555.    	  -141437.2    	  -573785.8    	  -1266307.    	   0.000000    	   0.000000    	
30/11/2009 00:00	   5448.000    	   1693881.    	  -32633.85    	   0.000000    	  -133987.7    	   0.000000    	   0.000000    	  -1403482.    	   577618.1    	   0.000000    	   0.000000    	   4621.065    	  -464286.4    	   3597520.    	  -4758693.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -112.2063    	      0.0023579	   1661247.    	  -133987.7    	  -459665.3    	  -1161173.    	   0.000000    	   0.000000    	
31/12/2009 00:00	   5479.000    	   1587057.    	  -53964.56    	   0.000000    	  -142026.5    	   0.000000    	   0.000000    	  -1529839.    	   1648290.    	   0.000000    	   0.000000    	   330879.8    	  -31269.41    	   3999262.    	  -5166767.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   42400.46    	  0.8206380    	   1533092.    	  -142026.5    	   299610.4    	  -1167505.    	   0.000000    	   0.000000    	
31/01/2010 00:00	   5510.000    	   1399399.    	  -130537.2    	   0.000000    	  -157685.2    	   0.000000    	   0.000000    	  -1714200.    	   3402813.    	   0.000000    	   0.000000    	   1243046.    	   0.000000    	   4201415.    	  -5711297.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   46862.27    	  0.8205189    	   1268862.    	  -157685.2    	   1243046.    	  -1509882.    	   0.000000    	   0.000000    	
28/02/2010 00:00	   5538.000    	   1036741.    	  -215062.1    	   0.000000    	  -163835.8    	   0.000000    	   0.000000    	  -1696710.    	   4962015.    	   0.000000    	   0.000000    	   1859542.    	   0.000000    	   3683383.    	  -5617959.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   129031.3    	   2.296766    	   821679.3    	  -163835.8    	   1859542.    	  -1934576.    	   0.000000    	   0.000000    	
31/03/2010 00:00	   5569.000    	   944416.9    	  -322156.8    	   0.000000    	  -204460.3    	   0.000000    	   0.000000    	  -2019121.    	   6551756.    	   0.000000    	   0.000000    	   2027679.    	   0.000000    	   3777635.    	  -6700706.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -314.8075    	      0.0046981	   622260.1    	  -204460.3    	   2027679.    	  -2923071.    	   0.000000    	   0.000000    	
30/04/2010 00:00	   5599.000    	   954734.5    	  -291824.3    	   0.000000    	  -198193.1    	   0.000000    	   0.000000    	  -1967492.    	   4888071.    	   0.000000    	   0.000000    	   572028.6    	  -28939.57    	   3544024.    	  -6422170.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -35939.17    	  0.5596110    	   662910.1    	  -198193.1    	   543089.0    	  -2878147.    	   0.000000    	   0.000000    	
31/05/2010 00:00	   5630.000    	   1095999.    	  -249129.3    	   0.000000    	  -200457.3    	   0.000000    	   0.000000    	  -1952372.    	   3808748.    	   0.000000    	   0.000000    	   103022.7    	  -325700.3    	   3701849.    	  -6449175.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -21859.17    	  0.3389452    	   846869.3    	  -200457.3    	  -222677.6    	  -2747325.    	   0.000000    	   0.000000    	
30/06/2010 00:00	   5660.000    	   1176214.    	  -187675.9    	   0.000000    	  -187813.2    	   0.000000    	   0.000000    	  -1813284.    	   2792024.    	   0.000000    	   0.000000    	   1149.910    	  -593631.0    	   3658666.    	  -6042046.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -11432.33    	  0.1892129    	   988538.3    	  -187813.2    	  -592481.0    	  -2383379.    	   0.000000    	   0.000000    	
31/07/2010 00:00	   5691.000    	   1328906.    	  -142780.9    	   0.000000    	  -194086.8    	   0.000000    	   0.000000    	  -1800497.    	   2197266.    	   0.000000    	   0.000000    	   0.000000    	  -775432.6    	   3879802.    	  -6050954.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -6912.003    	  0.1142300    	   1186125.    	  -194086.8    	  -775432.6    	  -2171152.    	   0.000000    	   0.000000    	
31/08/2010 00:00	   5722.000    	   1428379.    	  -98964.78    	   0.000000    	  -185949.4    	   0.000000    	   0.000000    	  -1735565.    	   1679291.    	   0.000000    	   0.000000    	   0.000000    	  -811126.7    	   3977415.    	  -5879664.    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3932.366    	      0.0668808	   1329414.    	  -185949.4    	  -811126.7    	  -1902249.    	   0.000000    	   0.000000    	
