Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date           	Date           	Entr_Limit     	Sort_Limit     	Entr_Intern_fix	Sort_Intern_fix	Dénoy_Pompage  	Désaturation   	Débordement    	Recharge_nappe 	Évaporat_Nappe 	Excès_Irrigat  	Stockage_Posit 	Stockage_Négat 	Rivière->Nappe 	Nappe->Rivière 	Éch_Phas_Posit 	Éch_Phas_Négat 	Drains->Nappe  	Nappe->Drains  	Lacs->Nappe    	Nappe->Lacs    	Transpir_Racin 	Écart_Volume   	%_Écart_Volum  	Glob_Limites   	Glob_Intern_fix	Glob_Stock     	Glob_Riv_Nappe 	Glob_Drain_Nap 	Glob_Lacs_Napp 	
31/03/2001 00:00	   2282.000    	  9.5180862E+07	 -1.0851353E+07	   0.000000    	  -9898299.    	   0.000000    	   0.000000    	 -1.0948352E+08	  1.7777175E+08	   0.000000    	   0.000000    	  3.1160430E+07	 -1.4487160E+07	  2.4233611E+08	 -3.6793835E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   443933.9    	  0.1206544    	  8.4329509E+07	  -9898299.    	  1.6673269E+07	 -1.2560224E+08	   0.000000    	   0.000000    	
30/04/2001 00:00	   2312.000    	  9.5506483E+07	 -1.1910274E+07	   0.000000    	 -1.0206675E+07	   0.000000    	   0.000000    	 -1.1241312E+08	  1.8992019E+08	   0.000000    	   0.000000    	  3.3473993E+07	 -1.4491063E+07	  2.4500719E+08	 -3.7647692E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   443934.1    	  0.1179180    	  8.3596209E+07	 -1.0206675E+07	  1.8982929E+07	 -1.3146973E+08	   0.000000    	   0.000000    	
31/05/2001 00:00	   2343.000    	  9.5868315E+07	 -1.3002343E+07	   0.000000    	 -1.0537606E+07	   0.000000    	   0.000000    	 -1.1541958E+08	  2.0111753E+08	   0.000000    	   0.000000    	  3.4432618E+07	 -1.4501281E+07	  2.4776240E+08	 -3.8541344E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   443934.1    	  0.1151839    	  8.2865972E+07	 -1.0537606E+07	  1.9931337E+07	 -1.3765104E+08	   0.000000    	   0.000000    	
30/06/2001 00:00	   2373.000    	  9.6313900E+07	 -1.3765408E+07	   0.000000    	 -1.0844268E+07	   0.000000    	   0.000000    	 -1.1804943E+08	  2.0900424E+08	   0.000000    	   0.000000    	  3.4500026E+07	 -1.5326571E+07	  2.5058460E+08	 -3.9362625E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   443934.1    	  0.1127806    	  8.2548492E+07	 -1.0844268E+07	  1.9173455E+07	 -1.4304165E+08	   0.000000    	   0.000000    	
31/07/2001 00:00	   2404.000    	  9.6902203E+07	 -1.4262958E+07	   0.000000    	 -1.1145625E+07	   0.000000    	   0.000000    	 -1.2047690E+08	  2.1503668E+08	   0.000000    	   0.000000    	  3.4500026E+07	 -1.6772140E+07	  2.5369216E+08	 -4.0157374E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   443934.1    	  0.1105486    	  8.2639244E+07	 -1.1145625E+07	  1.7727886E+07	 -1.4788158E+08	   0.000000    	   0.000000    	
31/08/2001 00:00	   2435.000    	  9.7698990E+07	 -1.4604733E+07	   0.000000    	 -1.1422125E+07	   0.000000    	   0.000000    	 -1.2266382E+08	  2.1955466E+08	   0.000000    	   0.000000    	  3.4500026E+07	 -1.8410968E+07	  2.5705352E+08	 -4.0908350E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   443934.1    	  0.1085192    	  8.3094258E+07	 -1.1422125E+07	  1.6089058E+07	 -1.5202998E+08	   0.000000    	   0.000000    	
30/09/2001 00:00	   2465.000    	  9.8667378E+07	 -1.4853321E+07	   0.000000    	 -1.1656709E+07	   0.000000    	   0.000000    	 -1.2461123E+08	  2.2288827E+08	   0.000000    	   0.000000    	  3.4500026E+07	 -2.0013803E+07	  2.6042033E+08	 -4.1594002E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   428473.9    	  0.1030134    	  8.3814057E+07	 -1.1656709E+07	  1.4486224E+07	 -1.5551969E+08	   0.000000    	   0.000000    	
31/10/2001 00:00	   2496.000    	  9.9815328E+07	 -1.5059794E+07	   0.000000    	 -1.1876677E+07	   0.000000    	   0.000000    	 -1.2654071E+08	  2.2564373E+08	   0.000000    	   0.000000    	  3.4500026E+07	 -2.1565577E+07	  2.6401505E+08	 -4.2264327E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   419201.4    	      0.0991856	  8.4755534E+07	 -1.1876677E+07	  1.2934450E+07	 -1.5862823E+08	   0.000000    	   0.000000    	
30/11/2001 00:00	   2526.000    	  1.0096033E+08	 -1.5255852E+07	   0.000000    	 -1.2076346E+07	   0.000000    	   0.000000    	 -1.2839149E+08	  2.2840794E+08	   0.000000    	   0.000000    	  3.4503509E+07	 -2.2612974E+07	  2.6764927E+08	 -4.2891894E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   484383.6    	  0.1129313    	  8.5704483E+07	 -1.2076346E+07	  1.1890535E+07	 -1.6126967E+08	   0.000000    	   0.000000    	
31/12/2001 00:00	   2557.000    	  1.0200216E+08	 -1.5522073E+07	   0.000000    	 -1.2288511E+07	   0.000000    	   0.000000    	 -1.3037442E+08	  2.3313841E+08	   0.000000    	   0.000000    	  3.4907097E+07	 -2.2743511E+07	  2.7138759E+08	 -4.3562994E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   549635.4    	  0.1261703    	  8.6480090E+07	 -1.2288511E+07	  1.2163586E+07	 -1.6424235E+08	   0.000000    	   0.000000    	
31/01/2002 00:00	   2588.000    	  1.0294060E+08	 -1.5834993E+07	   0.000000    	 -1.2509194E+07	   0.000000    	   0.000000    	 -1.3243433E+08	  2.3862739E+08	   0.000000    	   0.000000    	  3.5451846E+07	 -2.2751114E+07	  2.7507665E+08	 -4.4255811E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   607276.3    	  0.1372196    	  8.7105610E+07	 -1.2509194E+07	  1.2700732E+07	 -1.6748146E+08	   0.000000    	   0.000000    	
28/02/2002 00:00	   2616.000    	  1.0353544E+08	 -1.6262893E+07	   0.000000    	 -1.2730839E+07	   0.000000    	   0.000000    	 -1.3455165E+08	  2.4602815E+08	   0.000000    	   0.000000    	  3.7012578E+07	 -2.2751114E+07	  2.7812120E+08	 -4.4927067E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   607276.3    	  0.1351694    	  8.7272547E+07	 -1.2730839E+07	  1.4261464E+07	 -1.7114947E+08	   0.000000    	   0.000000    	
31/03/2002 00:00	   2647.000    	  1.0399148E+08	 -1.6912552E+07	   0.000000    	 -1.3003780E+07	   0.000000    	   0.000000    	 -1.3716398E+08	  2.5578665E+08	   0.000000    	   0.000000    	  3.8872605E+07	 -2.2751114E+07	  2.8120907E+08	 -4.5717812E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   607276.3    	  0.1328314    	  8.7078928E+07	 -1.3003780E+07	  1.6121491E+07	 -1.7596905E+08	   0.000000    	   0.000000    	
30/04/2002 00:00	   2677.000    	  1.0446642E+08	 -1.7511648E+07	   0.000000    	 -1.3272304E+07	   0.000000    	   0.000000    	 -1.3964918E+08	  2.6385981E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.2770909E+07	  2.8419339E+08	 -4.6484169E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   607276.3    	  0.1306415    	  8.6954772E+07	 -1.3272304E+07	  1.6637516E+07	 -1.8064831E+08	   0.000000    	   0.000000    	
31/05/2002 00:00	   2708.000    	  1.0511730E+08	 -1.7986347E+07	   0.000000    	 -1.3539883E+07	   0.000000    	   0.000000    	 -1.4200529E+08	  2.7001189E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.3442642E+07	  2.8744449E+08	 -4.7246911E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   607276.3    	  0.1285325    	  8.7130952E+07	 -1.3539883E+07	  1.5965783E+07	 -1.8502462E+08	   0.000000    	   0.000000    	
30/06/2002 00:00	   2738.000    	  1.0591833E+08	 -1.8319776E+07	   0.000000    	 -1.3785159E+07	   0.000000    	   0.000000    	 -1.4408471E+08	  2.7446804E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.4567737E+07	  2.9078846E+08	 -4.7953736E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   607138.1    	  0.1266091    	  8.7598554E+07	 -1.3785159E+07	  1.4840688E+07	 -1.8874890E+08	   0.000000    	   0.000000    	
31/07/2002 00:00	   2769.000    	  1.0693737E+08	 -1.8580884E+07	   0.000000    	 -1.4029595E+07	   0.000000    	   0.000000    	 -1.4606995E+08	  2.7795971E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.5917621E+07	  2.9432056E+08	 -4.8645664E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   589764.6    	  0.1212368    	  8.8356489E+07	 -1.4029595E+07	  1.3490804E+07	 -1.9213609E+08	   0.000000    	   0.000000    	
31/08/2002 00:00	   2800.000    	  1.0811983E+08	 -1.8773533E+07	   0.000000    	 -1.4258212E+07	   0.000000    	   0.000000    	 -1.4795014E+08	  2.8060312E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.7308137E+07	  2.9796399E+08	 -4.9302467E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   580097.6    	  0.1176610    	  8.9346296E+07	 -1.4258212E+07	  1.2100288E+07	 -1.9506068E+08	   0.000000    	   0.000000    	
30/09/2002 00:00	   2830.000    	  1.0939174E+08	 -1.8907243E+07	   0.000000    	 -1.4453790E+07	   0.000000    	   0.000000    	 -1.4969637E+08	  2.8255879E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.8599643E+07	  3.0159126E+08	 -4.9910067E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   574929.3    	  0.1151930    	  9.0484494E+07	 -1.4453790E+07	  1.0808782E+07	 -1.9750941E+08	   0.000000    	   0.000000    	
31/10/2002 00:00	   2861.000    	  1.1081557E+08	 -1.9000583E+07	   0.000000    	 -1.4640029E+07	   0.000000    	   0.000000    	 -1.5143303E+08	  2.8411504E+08	   0.000000    	   0.000000    	  3.9408425E+07	 -2.9819449E+07	  3.0544909E+08	 -5.0514533E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   571752.4    	  0.1131857    	  9.1814982E+07	 -1.4640029E+07	   9588976.    	 -1.9969624E+08	   0.000000    	   0.000000    	
30/11/2002 00:00	   2891.000    	  1.1214151E+08	 -1.9116065E+07	   0.000000    	 -1.4820949E+07	   0.000000    	   0.000000    	 -1.5319045E+08	  2.8679241E+08	   0.000000    	   0.000000    	  3.9494571E+07	 -3.0127448E+07	  3.0920715E+08	 -5.1104168E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   604816.2    	  0.1183497    	  9.3025449E+07	 -1.4820949E+07	   9367123.    	 -2.0183452E+08	   0.000000    	   0.000000    	
31/12/2002 00:00	   2922.000    	  1.1322466E+08	 -1.9363397E+07	   0.000000    	 -1.5030327E+07	   0.000000    	   0.000000    	 -1.5517210E+08	  2.9244390E+08	   0.000000    	   0.000000    	  4.0907778E+07	 -3.0127448E+07	  3.1309997E+08	 -5.1765382E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   768570.2    	  0.1484718    	  9.3861265E+07	 -1.5030327E+07	  1.0780330E+07	 -2.0455384E+08	   0.000000    	   0.000000    	
31/01/2003 00:00	   2953.000    	  1.1388638E+08	 -1.9847008E+07	   0.000000    	 -1.5280805E+07	   0.000000    	   0.000000    	 -1.5753771E+08	  3.0175997E+08	   0.000000    	   0.000000    	  4.3692965E+07	 -3.0127448E+07	  3.1644051E+08	 -5.2508726E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   768570.2    	  0.1463700    	  9.4039375E+07	 -1.5280805E+07	  1.3565518E+07	 -2.0864675E+08	   0.000000    	   0.000000    	
28/02/2003 00:00	   2981.000    	  1.1440249E+08	 -2.0355338E+07	   0.000000    	 -1.5522548E+07	   0.000000    	   0.000000    	 -1.5983433E+08	  3.0981137E+08	   0.000000    	   0.000000    	  4.5130555E+07	 -3.0127449E+07	  3.1930173E+08	 -5.3203169E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   768570.2    	  0.1444595    	  9.4047154E+07	 -1.5522548E+07	  1.5003107E+07	 -2.1272996E+08	   0.000000    	   0.000000    	
31/03/2003 00:00	   3012.000    	  1.1507329E+08	 -2.0831107E+07	   0.000000    	 -1.5783820E+07	   0.000000    	   0.000000    	 -1.6223788E+08	  3.1654824E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.0324774E+07	  3.2256916E+08	 -5.3956324E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   768570.2    	  0.1424430    	  9.4242180E+07	 -1.5783820E+07	  1.5006080E+07	 -2.1699408E+08	   0.000000    	   0.000000    	
30/04/2003 00:00	   3042.000    	  1.1586735E+08	 -2.1176467E+07	   0.000000    	 -1.6021806E+07	   0.000000    	   0.000000    	 -1.6436795E+08	  3.2140170E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.1082313E+07	  3.2590366E+08	 -5.4658938E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   768570.1    	  0.1406120    	  9.4690887E+07	 -1.6021806E+07	  1.4248541E+07	 -2.2068572E+08	   0.000000    	   0.000000    	
31/05/2003 00:00	   3073.000    	  1.1686660E+08	 -2.1449321E+07	   0.000000    	 -1.6253746E+07	   0.000000    	   0.000000    	 -1.6638978E+08	  3.2518625E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.2194236E+07	  3.2942417E+08	 -5.5349960E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   747961.7    	  0.1351332    	  9.5417281E+07	 -1.6253746E+07	  1.3136617E+07	 -2.2407543E+08	   0.000000    	   0.000000    	
30/06/2003 00:00	   3103.000    	  1.1798637E+08	 -2.1648233E+07	   0.000000    	 -1.6466281E+07	   0.000000    	   0.000000    	 -1.6823860E+08	  3.2797642E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.3397958E+07	  3.3293157E+08	 -5.5987118E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   737163.1    	  0.1316666    	  9.6338136E+07	 -1.6466281E+07	  1.1932896E+07	 -2.2693961E+08	   0.000000    	   0.000000    	
31/07/2003 00:00	   3134.000    	  1.1927926E+08	 -2.1796996E+07	   0.000000    	 -1.6681124E+07	   0.000000    	   0.000000    	 -1.7007169E+08	  3.3018416E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.4647602E+07	  3.3665912E+08	 -5.6615885E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   730625.0    	  0.1290495    	  9.7482261E+07	 -1.6681124E+07	  1.0683252E+07	 -2.2949974E+08	   0.000000    	   0.000000    	
31/08/2003 00:00	   3165.000    	  1.2068464E+08	 -2.1899132E+07	   0.000000    	 -1.6883399E+07	   0.000000    	   0.000000    	 -1.7183059E+08	  3.3186817E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.5828583E+07	  3.4050783E+08	 -5.7221834E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   726901.4    	  0.1270322    	  9.8785506E+07	 -1.6883399E+07	   9502271.    	 -2.3171051E+08	   0.000000    	   0.000000    	
30/09/2003 00:00	   3195.000    	  1.2213135E+08	 -2.1962177E+07	   0.000000    	 -1.7057424E+07	   0.000000    	   0.000000    	 -1.7347209E+08	  3.3311766E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.6868995E+07	  3.4433778E+08	 -5.7790836E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   724876.2    	  0.1254310    	  1.0016917E+08	 -1.7057424E+07	   8461859.    	 -2.3357058E+08	   0.000000    	   0.000000    	
31/10/2003 00:00	   3226.000    	  1.2370942E+08	 -2.2006295E+07	   0.000000    	 -1.7224984E+07	   0.000000    	   0.000000    	 -1.7511740E+08	  3.3411423E+08	   0.000000    	   0.000000    	  4.5330854E+07	 -3.7825048E+07	  3.4838608E+08	 -5.8363169E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   723551.8    	  0.1239740    	  1.0170312E+08	 -1.7224984E+07	   7505806.    	 -2.3524561E+08	   0.000000    	   0.000000    	
30/11/2003 00:00	   3256.000    	  1.2530447E+08	 -2.2038178E+07	   0.000000    	 -1.7379336E+07	   0.000000    	   0.000000    	 -1.7667196E+08	  3.3487184E+08	   0.000000    	   0.000000    	  4.5330859E+07	 -3.8662851E+07	  3.5230579E+08	 -5.8900175E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   722856.8    	  0.1227257    	  1.0326629E+08	 -1.7379336E+07	   6668009.    	 -2.3669596E+08	   0.000000    	   0.000000    	
31/12/2003 00:00	   3287.000    	  1.2701612E+08	 -2.2069635E+07	   0.000000    	 -1.7531662E+07	   0.000000    	   0.000000    	 -1.7823388E+08	  3.3552369E+08	   0.000000    	   0.000000    	  4.5330912E+07	 -3.9423309E+07	  3.5627238E+08	 -5.9434683E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   722587.5    	  0.1215767    	  1.0494649E+08	 -1.7531662E+07	   5907604.    	 -2.3807444E+08	   0.000000    	   0.000000    	
31/01/2004 00:00	   3318.000    	  1.2859554E+08	 -2.2120794E+07	   0.000000    	 -1.7684363E+07	   0.000000    	   0.000000    	 -1.7987573E+08	  3.3718721E+08	   0.000000    	   0.000000    	  4.5544316E+07	 -3.9615353E+07	  3.6041727E+08	 -5.9983055E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   759614.9    	  0.1266383    	  1.0647474E+08	 -1.7684363E+07	   5928962.    	 -2.3941328E+08	   0.000000    	   0.000000    	
29/02/2004 00:00	   3347.000    	  1.2993172E+08	 -2.2228566E+07	   0.000000    	 -1.7834879E+07	   0.000000    	   0.000000    	 -1.8149027E+08	  3.3990075E+08	   0.000000    	   0.000000    	  4.6183677E+07	 -3.9625775E+07	  3.6422654E+08	 -6.0519803E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   749363.7    	  0.1238212    	  1.0770316E+08	 -1.7834879E+07	   6557901.    	 -2.4097149E+08	   0.000000    	   0.000000    	
31/03/2004 00:00	   3378.000    	  1.3137268E+08	 -2.2341777E+07	   0.000000    	 -1.7995340E+07	   0.000000    	   0.000000    	 -1.8320980E+08	  3.4216033E+08	   0.000000    	   0.000000    	  4.6294217E+07	 -3.9695882E+07	  3.6828001E+08	 -6.1092511E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   742650.9    	  0.1215617    	  1.0903090E+08	 -1.7995340E+07	   6598335.    	 -2.4264510E+08	   0.000000    	   0.000000    	
30/04/2004 00:00	   3408.000    	  1.3281174E+08	 -2.2430754E+07	   0.000000    	 -1.8147248E+07	   0.000000    	   0.000000    	 -1.8484533E+08	  3.4385072E+08	   0.000000    	   0.000000    	  4.6294217E+07	 -3.9958355E+07	  3.7223881E+08	 -6.1640304E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   739035.3    	  0.1198948    	  1.1038099E+08	 -1.8147248E+07	   6335862.    	 -2.4416423E+08	   0.000000    	   0.000000    	
31/05/2004 00:00	   3439.000    	  1.3435560E+08	 -2.2495225E+07	   0.000000    	 -1.8303427E+07	   0.000000    	   0.000000    	 -1.8650260E+08	  3.4520646E+08	   0.000000    	   0.000000    	  4.6294217E+07	 -4.0375424E+07	  3.7636498E+08	 -6.2197037E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   736626.2    	  0.1184343    	  1.1186038E+08	 -1.8303427E+07	   5918793.    	 -2.4560539E+08	   0.000000    	   0.000000    	
30/06/2004 00:00	   3469.000    	  1.3590799E+08	 -2.2539951E+07	   0.000000    	 -1.8454159E+07	   0.000000    	   0.000000    	 -1.8805515E+08	  3.4621739E+08	   0.000000    	   0.000000    	  4.6294217E+07	 -4.0868864E+07	  3.8029410E+08	 -6.2720959E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   735276.6    	  0.1172298    	  1.1336804E+08	 -1.8454159E+07	   5425354.    	 -2.4691549E+08	   0.000000    	   0.000000    	
31/07/2004 00:00	   3500.000    	  1.3757317E+08	 -2.2577036E+07	   0.000000    	 -1.8616069E+07	   0.000000    	   0.000000    	 -1.8957759E+08	  3.4702621E+08	   0.000000    	   0.000000    	  4.6294217E+07	 -4.1413964E+07	  3.8419825E+08	 -6.3241223E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   734444.9    	  0.1161339    	  1.1499613E+08	 -1.8616069E+07	   4880253.    	 -2.4821398E+08	   0.000000    	   0.000000    	
31/08/2004 00:00	   3531.000    	  1.3929514E+08	 -2.2611633E+07	   0.000000    	 -1.8775245E+07	   0.000000    	   0.000000    	 -1.9103658E+08	  3.4766687E+08	   0.000000    	   0.000000    	  4.6294217E+07	 -4.1932332E+07	  3.8796077E+08	 -6.3740340E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   734043.9    	  0.1151616    	  1.1668351E+08	 -1.8775245E+07	   4361885.    	 -2.4944263E+08	   0.000000    	   0.000000    	
30/09/2004 00:00	   3561.000    	  1.4100585E+08	 -2.2643298E+07	   0.000000    	 -1.8914769E+07	   0.000000    	   0.000000    	 -1.9240473E+08	  3.4817212E+08	   0.000000    	   0.000000    	  4.6294314E+07	 -4.2383551E+07	  3.9149443E+08	 -6.4206510E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   733746.8    	  0.1142792    	  1.1836256E+08	 -1.8914769E+07	   3910763.    	 -2.5057067E+08	   0.000000    	   0.000000    	
31/10/2004 00:00	   3592.000    	  1.4281236E+08	 -2.2674543E+07	   0.000000    	 -1.9052812E+07	   0.000000    	   0.000000    	 -1.9377219E+08	  3.4858342E+08	   0.000000    	   0.000000    	  4.6294314E+07	 -4.2816437E+07	  3.9505005E+08	 -6.4673513E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   733277.6    	  0.1133814    	  1.2013782E+08	 -1.9052812E+07	   3477877.    	 -2.5168508E+08	   0.000000    	   0.000000    	
30/11/2004 00:00	   3622.000    	  1.4459068E+08	 -2.2703677E+07	   0.000000    	 -1.9183272E+07	   0.000000    	   0.000000    	 -1.9505845E+08	  3.4890698E+08	   0.000000    	   0.000000    	  4.6294335E+07	 -4.3206443E+07	  3.9841912E+08	 -6.5115031E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   733176.9    	  0.1125972    	  1.2188700E+08	 -1.9183272E+07	   3087892.    	 -2.5273119E+08	   0.000000    	   0.000000    	
31/12/2004 00:00	   3653.000    	  1.4644135E+08	 -2.2735384E+07	   0.000000    	 -1.9314769E+07	   0.000000    	   0.000000    	 -1.9636480E+08	  3.4923824E+08	   0.000000    	   0.000000    	  4.6296691E+07	 -4.3546643E+07	  4.0184747E+08	 -6.5562289E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   739166.2    	  0.1127426    	  1.2370596E+08	 -1.9314769E+07	   2750047.    	 -2.5377542E+08	   0.000000    	   0.000000    	
31/01/2005 00:00	   3684.000    	  1.4826308E+08	 -2.2776144E+07	   0.000000    	 -1.9443333E+07	   0.000000    	   0.000000    	 -1.9766899E+08	  3.4966285E+08	   0.000000    	   0.000000    	  4.6318839E+07	 -4.3818619E+07	  4.0524549E+08	 -6.6003936E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   743377.9    	  0.1126263    	  1.2548694E+08	 -1.9443333E+07	   2500220.    	 -2.5479387E+08	   0.000000    	   0.000000    	
28/02/2005 00:00	   3712.000    	  1.4983763E+08	 -2.2821046E+07	   0.000000    	 -1.9557884E+07	   0.000000    	   0.000000    	 -1.9885957E+08	  3.5036308E+08	   0.000000    	   0.000000    	  4.6419709E+07	 -4.3900007E+07	  4.0837486E+08	 -6.6406770E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   749661.7    	  0.1128894    	  1.2701658E+08	 -1.9557884E+07	   2519701.    	 -2.5569284E+08	   0.000000    	   0.000000    	
31/03/2005 00:00	   3743.000    	  1.5147294E+08	 -2.2873370E+07	   0.000000    	 -1.9686829E+07	   0.000000    	   0.000000    	 -2.0024131E+08	  3.5178386E+08	   0.000000    	   0.000000    	  4.6882964E+07	 -4.3907068E+07	  4.1201252E+08	 -6.6874470E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   747215.6    	  0.1117341    	  1.2859957E+08	 -1.9686829E+07	   2975896.    	 -2.5673218E+08	   0.000000    	   0.000000    	
30/04/2005 00:00	   3773.000    	  1.5306268E+08	 -2.2920345E+07	   0.000000    	 -1.9811631E+07	   0.000000    	   0.000000    	 -2.0159815E+08	  3.5289653E+08	   0.000000    	   0.000000    	  4.7031234E+07	 -4.3926149E+07	  4.1554025E+08	 -6.7331867E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   745581.5    	  0.1107323    	  1.3014233E+08	 -1.9811631E+07	   3105085.    	 -2.5777842E+08	   0.000000    	   0.000000    	
31/05/2005 00:00	   3804.000    	  1.5473818E+08	 -2.2965174E+07	   0.000000    	 -1.9943290E+07	   0.000000    	   0.000000    	 -2.0298816E+08	  3.5380529E+08	   0.000000    	   0.000000    	  4.7038875E+07	 -4.4004089E+07	  4.1915064E+08	 -6.7801817E+08	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   744535.9    	  0.1098106    	  1.3177301E+08	 -1.9943290E+07	   3034786.    	 -2.5886752E+08	   0.000000    	   0.000000    	
