<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8a]
Date	Date	Entr_Limit	Sort_Limit	Entr_Inject_fix	Sort_Pompag_fix	Réduct_Pompage	Désaturation	Débord/Suintem	Recharge_Maill	Évaporat_Maill	Excès_Irrigat	Stockage_Posit	Stockage_Négat	Rivière->Nappe	Nappe->Rivière	Éch_Phas_Posit	Éch_Phas_Négat	Drains->Nappe	Nappe->Drains	Lacs->Nappe	Nappe->Lacs	Transpir_Racin	Glob_Limites	Glob_Intern_fix	Glob_Stock	Glob_Riv_Nappe	Abs_Déb_Résid	Déb_Résid_Maxi	%_Non_Converg	d_BilQ_Global	d_BilQ<->QFixé	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas	%_Non_CV_Gl_Pas	Nombre_Désatur	Nombre_Suintem	Nombre_Itérat	Nombre_Sous-pas	Nbre_Réduc_Pomp	
31/07/2003	  1.8316800E+07	  7.6907883E-04	 -0.1543699    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.7075680    	   1.829282    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0645490	  -1.032875    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	   0.000000    	   0.000000    	 -0.9683260    	      0.0135933	      0.0011073	  0.7173963    	 -2.1245990E-04	 -2.1245990E-04	   0.000000    	   0.000000    	 -2.1245990E-04	      0.0116144	   881.0000    	   722.0000    	   200.0000    	   1.000000    	   0.000000    	
01/08/2003	  1.8403200E+07	  7.6907884E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0033622	   0.000000    	 -0.3625267    	   0.000000    	   0.000000    	   0.000000    	      0.0040516	  -1.683957    	      0.0564538	 -0.9540072    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	  -1.679905    	 -0.8975535    	  1.4702547E-04	  4.4507338E-05	      0.0084466	 -1.4680961E-04	 -1.4680966E-04	   0.000000    	   0.000000    	  -12.68435    	      0.0087181	   883.0000    	   703.0000    	   32.00000    	   1.000000    	   1.000000    	
07/08/2003	  1.8921600E+07	  7.6907885E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0033737	   0.000000    	 -0.3607196    	   0.000000    	   0.000000    	   0.000000    	      0.0032243	  -1.661259    	      0.0552099	 -0.9326286    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	  -1.658034    	 -0.8774187    	  6.9233722E-05	  3.1873099E-05	      0.0040312	 -6.4600150E-05	 -6.4156234E-05	   0.000000    	   0.000000    	   0.000000    	      0.0038619	   884.0000    	   685.0000    	   17.00000    	   1.000000    	   1.000000    	
14/08/2003	  1.9526400E+07	  7.6907888E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0034203	   0.000000    	 -0.3532558    	   0.000000    	   0.000000    	   0.000000    	      0.0021494	  -1.609127    	      0.0517994	 -0.8856267    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	  -1.606978    	 -0.8338273    	  2.0520790E-05	  4.6046119E-06	      0.0012340	 -1.9012121E-05	 -1.9012623E-05	   0.000000    	   0.000000    	   0.000000    	      0.0011815	   895.0000    	   521.0000    	   31.00000    	   1.000000    	   1.000000    	
21/08/2003	  2.0131200E+07	  7.6907892E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0034616	   0.000000    	 -0.3456887    	   0.000000    	   0.000000    	   0.000000    	      0.0014936	  -1.573587    	      0.0495425	 -0.8561096    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	  -1.572093    	 -0.8065672    	  3.9146577E-05	  1.2225456E-05	      0.0024077	 -3.4934370E-05	 -3.4953127E-05	   0.000000    	   0.000000    	   0.000000    	      0.0022212	   905.0000    	   478.0000    	   31.00000    	   1.000000    	   1.000000    	
28/08/2003	  2.0736000E+07	  7.6907896E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0034950	   0.000000    	 -0.3614436    	  0.2319875    	   0.000000    	   0.000000    	      0.0235730	  -1.363847    	      0.0598316	 -0.8508321    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	  -1.340274    	 -0.7910005    	  2.6245163E-05	  9.0242582E-06	      0.0016039	 -2.1323105E-05	 -2.1323166E-05	   0.000000    	   0.000000    	   0.000000    	      0.0015635	   915.0000    	   471.0000    	   71.00000    	   1.000000    	   1.000000    	
04/09/2003	  2.1340800E+07	  7.6907900E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0035232	   0.000000    	 -0.3735948    	  0.3493952    	   0.000000    	   0.000000    	      0.0309959	  -1.256217    	      0.0661655	 -0.8473884    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	  -1.225221    	 -0.7812229    	  1.2467619E-05	  4.8124874E-06	  7.5787030E-04	 -1.2359234E-05	 -1.2370021E-05	   0.000000    	   0.000000    	   0.000000    	  9.8470441E-04	   921.0000    	   472.0000    	   29.00000    	   1.000000    	   1.000000    	
11/09/2003	  2.1945600E+07	  7.6907906E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0035472	   0.000000    	 -0.4156962    	  0.7352594    	   0.000000    	   0.000000    	  0.1011347    	 -0.9661370    	      0.0967287	 -0.8613607    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	 -0.8650023    	 -0.7646320    	  6.5905238E-04	  4.0291320E-04	      0.0387414	  1.5279741E-04	  1.4691528E-04	   0.000000    	   0.000000    	   0.000000    	      0.0152065	   928.0000    	   487.0000    	   100.0000    	   1.000000    	   1.000000    	
18/09/2003	  2.2550400E+07	  7.6907912E-04	 -0.1543699    	   0.000000    	 -0.2697330    	      0.0035681	   0.000000    	 -0.4233100    	  0.7487903    	   0.000000    	   0.000000    	  0.1223670    	 -0.9332107    	  0.1012251    	 -0.8634441    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	 -0.8108437    	 -0.7622190    	      0.0491322	      0.0405813	   2.871787    	     -0.0456575	     -0.0456606	   0.000000    	   0.000000    	   0.000000    	   4.892855    	   927.0000    	   495.0000    	   100.0000    	   1.000000    	   1.000000    	
25/09/2003	  2.3155200E+07	  7.6907921E-04	 -0.1543698    	   0.000000    	 -0.2697330    	      0.0035870	   0.000000    	 -0.4206457    	  0.6995159    	   0.000000    	   0.000000    	  0.1725076    	 -0.9403397    	      0.0979296	 -0.8605760    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536008    	 -0.2697330    	 -0.7678321    	 -0.7626465    	  0.1383742    	  0.1122438    	   8.114244    	 -0.1356909    	 -0.1356910    	   0.000000    	   0.000000    	   0.000000    	   14.42999    	   926.0000    	   501.0000    	   100.0000    	   1.000000    	   1.000000    	
02/10/2003	  2.3760000E+07	  7.6907933E-04	 -0.1543698    	   0.000000    	 -0.2697330    	      0.0036047	   0.000000    	 -0.4114164    	  0.6067592    	   0.000000    	   0.000000    	      0.0150987	  -1.002242    	      0.0909952	 -0.8537481    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536007    	 -0.2697330    	 -0.9871435    	 -0.7627528    	  2.2491004E-05	  4.5055188E-06	      0.0013314	  3.9432276E-06	  4.5400142E-06	   0.000000    	   0.000000    	   0.000000    	  4.5298570E-04	   929.0000    	   508.0000    	   29.00000    	   1.000000    	   1.000000    	
09/10/2003	  2.4364800E+07	  7.6907948E-04	 -0.1543698    	   0.000000    	 -0.2697330    	      0.0036217	   0.000000    	 -0.4066487    	  0.5652581    	   0.000000    	   0.000000    	      0.0095181	  -1.028803    	      0.0895071	 -0.8477123    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536007    	 -0.2697330    	  -1.019285    	 -0.7582052    	  2.4067866E-05	  2.6088667E-06	      0.0014339	 -2.0290118E-05	 -2.2569699E-05	   0.000000    	   0.000000    	   0.000000    	      0.0021938	   929.0000    	   508.0000    	   19.00000    	   1.000000    	   1.000000    	
16/10/2003	  2.4969600E+07	  7.6907968E-04	 -0.1543697    	   0.000000    	 -0.2697330    	      0.0036374	   0.000000    	 -0.4416889    	  0.8810934    	   0.000000    	   0.000000    	      0.0912862	 -0.8052912    	  0.1239030    	 -0.8587946    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536007    	 -0.2697330    	 -0.7140051    	 -0.7348915    	      0.0018856	      0.0010892	  0.1093355    	     -0.0011781	     -0.0011781	   0.000000    	   0.000000    	   0.000000    	  0.1337097    	   928.0000    	   513.0000    	   100.0000    	   1.000000    	   1.000000    	
23/10/2003	  2.5574400E+07	  7.6907993E-04	 -0.1543697    	   0.000000    	 -0.2697330    	      0.0036519	   0.000000    	 -0.4468164    	  0.9134341    	   0.000000    	   0.000000    	      0.0912911	 -0.7775042    	  0.1285056    	 -0.8623310    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536006    	 -0.2697330    	 -0.6862131    	 -0.7338254    	  8.2495722E-04	  5.8705875E-04	      0.0475960	 -6.7619273E-04	 -6.7619359E-04	   0.000000    	   0.000000    	   0.000000    	      0.0740276	   926.0000    	   517.0000    	   100.0000    	   1.000000    	   1.000000    	
30/10/2003	  2.6179200E+07	  7.6908025E-04	 -0.1543696    	   0.000000    	 -0.2697330    	      0.0036658	   0.000000    	 -0.4426904    	  0.8811899    	   0.000000    	   0.000000    	      0.0527004	 -0.7688860    	  0.1256044    	 -0.8607218    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536005    	 -0.2697330    	 -0.7161856    	 -0.7351174    	  5.6271422E-04	  6.1860147E-05	      0.0325736	 -1.0005951E-04	 -1.0005958E-04	   0.000000    	   0.000000    	   0.000000    	      0.0113551	   927.0000    	   521.0000    	   100.0000    	   1.000000    	   1.000000    	
06/11/2003	  2.6784000E+07	  7.6908064E-04	 -0.1543695    	   0.000000    	 -0.2697330    	      0.0036792	   0.000000    	 -0.4655928    	   1.107455    	   0.000000    	   0.000000    	  0.1962184    	 -0.6923685    	  0.1491397    	 -0.8686106    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536005    	 -0.2697330    	 -0.4961501    	 -0.7194709    	      0.0013561	  8.1396131E-04	      0.0771277	     -0.0011128	     -0.0011128	   0.000000    	   0.000000    	   0.000000    	  0.1004848    	   916.0000    	   527.0000    	   100.0000    	   1.000000    	   1.000000    	
13/11/2003	  2.7388800E+07	  7.6908112E-04	 -0.1543695    	   0.000000    	 -0.2697330    	      0.0036915	   0.000000    	 -0.5079301    	   1.504600    	   0.000000    	   0.000000    	  0.4548211    	 -0.5627186    	  0.1993789    	 -0.8913623    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536004    	 -0.2697330    	 -0.1078975    	 -0.6919833    	      0.0109097	      0.0066583	  0.5983200    	     -0.0070577	     -0.0070577	   0.000000    	   0.000000    	   0.000000    	  0.4690732    	   911.0000    	   533.0000    	   100.0000    	   1.000000    	   1.000000    	
20/11/2003	  2.7993600E+07	  7.6908170E-04	 -0.1543693    	   0.000000    	 -0.2697330    	      0.0037032	   0.000000    	 -0.4970474    	   1.362246    	   0.000000    	   0.000000    	  0.3058808    	 -0.5739306    	  0.1827690    	 -0.8964408    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536003    	 -0.2697330    	 -0.2680498    	 -0.7136718    	  3.0839898E-04	  1.2637518E-04	      0.0169675	 -5.3437921E-05	 -5.2927304E-05	   0.000000    	   0.000000    	   0.000000    	      0.0038853	   908.0000    	   535.0000    	   100.0000    	   1.000000    	   1.000000    	
27/11/2003	  2.8598400E+07	  7.6908239E-04	 -0.1543692    	   0.000000    	 -0.2697330    	      0.0037136	   0.000000    	 -0.5203617    	   1.569991    	   0.000000    	   0.000000    	  0.4368518    	 -0.5103811    	  0.2134815    	 -0.9183697    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536001    	 -0.2697330    	     -0.0735293	 -0.7048882    	      0.0015640	  9.3393350E-04	      0.0839565	     -0.0013491	     -0.0013490	   0.000000    	   0.000000    	   0.000000    	      0.0859264	   905.0000    	   536.0000    	   100.0000    	   1.000000    	   1.000000    	
04/12/2003	  2.9203200E+07	  7.6908321E-04	 -0.1543691    	   0.000000    	 -0.2697330    	      0.0037228	   0.000000    	 -0.5567398    	   1.919394    	   0.000000    	   0.000000    	  0.6800584    	 -0.4520948    	  0.2320514    	 -0.9470699    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1536000    	 -0.2697330    	  0.2279636    	 -0.7150186    	  1.9330062E-04	  5.9143326E-05	      0.0089815	  6.2110225E-05	  6.2110221E-05	   0.000000    	   0.000000    	   0.000000    	      0.0032359	   902.0000    	   538.0000    	   100.0000    	   1.000000    	   1.000000    	
11/12/2003	  2.9808000E+07	  7.6908415E-04	 -0.1543689    	   0.000000    	 -0.2697330    	      0.0037301	   0.000000    	 -0.5964013    	   2.264224    	   0.000000    	   0.000000    	  0.9031537    	 -0.3994056    	  0.2366163    	 -0.9825071    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535998    	 -0.2697330    	  0.5037482    	 -0.7458908    	      0.0031122	      0.0018660	  0.1244060    	     -0.0014186	     -0.0014186	   0.000000    	   0.000000    	   0.000000    	      0.0626546	   899.0000    	   544.0000    	   100.0000    	   1.000000    	   1.000000    	
18/12/2003	  3.0412800E+07	  7.6908525E-04	 -0.1543687    	   0.000000    	 -0.2697330    	      0.0037362	   0.000000    	 -0.5804944    	   2.036860    	   0.000000    	   0.000000    	  0.6833441    	 -0.4161737    	  0.2213112    	 -0.9915320    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535996    	 -0.2697330    	  0.2671704    	 -0.7702207    	      0.0013186	  7.6925930E-04	      0.0583708	 -6.2241206E-04	 -6.2240365E-04	   0.000000    	   0.000000    	   0.000000    	      0.0305570	   897.0000    	   550.0000    	   100.0000    	   1.000000    	   1.000000    	
25/12/2003	  3.1017600E+07	  7.6908650E-04	 -0.1543685    	   0.000000    	 -0.2697330    	      0.0037404	   0.000000    	 -0.6486711    	   2.648701    	   0.000000    	   0.000000    	   1.133002    	 -0.3530701    	  0.2348200    	  -1.035357    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535994    	 -0.2697330    	  0.7799317    	 -0.8005371    	  7.7877516E-05	  2.2824807E-05	      0.0027001	 -3.0865712E-05	 -3.0868011E-05	   0.000000    	   0.000000    	   0.000000    	      0.0011654	   895.0000    	   554.0000    	   100.0000    	   1.000000    	   1.000000    	
01/01/2004	  3.1622400E+07	  7.6908792E-04	 -0.1543683    	   0.000000    	 -0.2697330    	      0.0037422	   0.000000    	 -0.6930966    	   2.993916    	   0.000000    	   0.000000    	   1.371218    	 -0.3159103    	  0.2458441    	  -1.078140    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535992    	 -0.2697330    	   1.055307    	 -0.8322956    	      0.0069943	      0.0041463	  0.2158386    	     -0.0063737	     -0.0063737	   0.000000    	   0.000000    	   0.000000    	  0.2128878    	   892.0000    	   558.0000    	   100.0000    	   1.000000    	   1.000000    	
08/01/2004	  3.2227200E+07	  7.6908952E-04	 -0.1543680    	   0.000000    	 -0.2990886    	      0.0050083	   0.000000    	 -0.8306683    	   4.187554    	   0.000000    	   0.000000    	   2.318836    	 -0.2618360    	  0.3173102    	  -1.171700    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535989    	 -0.2990886    	   2.057000    	 -0.8543893    	      0.0041482	      0.0014713	      0.0920675	     -0.0021825	     -0.0021825	   0.000000    	   0.000000    	   0.000000    	      0.0521190	   884.0000    	   566.0000    	   100.0000    	   1.000000    	   2.000000    	
15/01/2004	  3.2832000E+07	  7.6909131E-04	 -0.1543677    	   0.000000    	 -0.2990886    	      0.0050018	   0.000000    	 -0.8528548    	   4.183752    	   0.000000    	   0.000000    	   2.248874    	 -0.2567866    	  0.3200685    	  -1.220964    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535986    	 -0.2990886    	   1.992087    	 -0.9008954    	      0.0110095	      0.0091725	  0.2444060    	     -0.0097691	     -0.0097704	   0.000000    	   0.000000    	   0.000000    	  0.2335323    	   878.0000    	   568.0000    	   100.0000    	   1.000000    	   2.000000    	
22/01/2004	  3.3436800E+07	  7.6909330E-04	 -0.1543674    	   0.000000    	 -0.2990886    	      0.0049899	   0.000000    	  -1.144192    	   6.657199    	   0.000000    	   0.000000    	   4.522798    	 -0.1890455    	  0.3214200    	  -1.396887    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535983    	 -0.2990886    	   4.333753    	  -1.075467    	  0.3679539    	      0.0709115	   5.272007    	 -0.3439087    	 -0.3439097    	   0.000000    	   0.000000    	   0.000000    	   5.165983    	   848.0000    	   584.0000    	   100.0000    	   1.000000    	   2.000000    	
29/01/2004	  3.4041600E+07	  7.6909551E-04	 -0.1543671    	   0.000000    	 -0.2990886    	      0.0049703	   0.000000    	  -1.288687    	   7.300660    	   0.000000    	   0.000000    	   4.658036    	 -0.1903717    	  0.3030423    	  -1.531923    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535980    	 -0.2990886    	   4.467664    	  -1.228881    	  0.1345720    	      0.0282985	   1.769643    	 -0.1322876    	 -0.1322884    	   0.000000    	   0.000000    	   0.000000    	   1.812006    	   819.0000    	   605.0000    	   100.0000    	   1.000000    	   2.000000    	
05/02/2004	  3.4646400E+07	  7.6909793E-04	 -0.1543667    	   0.000000    	 -0.2990886    	      0.0049481	   0.000000    	  -1.265546    	   6.628676    	   0.000000    	   0.000000    	   3.839504    	 -0.2111890    	  0.2905732    	  -1.577993    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535976    	 -0.2990886    	   3.628315    	  -1.287419    	  3.5478098E-04	  1.6248693E-04	      0.0051269	 -3.4314874E-04	 -3.4314801E-04	   0.000000    	   0.000000    	   0.000000    	      0.0051767	   816.0000    	   611.0000    	   85.00000    	   1.000000    	   2.000000    	
12/02/2004	  3.5251200E+07	  7.6910057E-04	 -0.1543663    	   0.000000    	 -0.2990886    	      0.0049244	   0.000000    	  -1.223743    	   6.013098    	   0.000000    	   0.000000    	   3.260381    	 -0.2289306    	  0.2821490    	  -1.592751    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535972    	 -0.2990886    	   3.031450    	  -1.310602    	  4.7136919E-04	  3.0876427E-04	      0.0074868	 -4.5879195E-04	 -4.5879135E-04	   0.000000    	   0.000000    	   0.000000    	      0.0076299	   818.0000    	   614.0000    	   94.00000    	   1.000000    	   2.000000    	
19/02/2004	  3.5856000E+07	  7.6910346E-04	 -0.1543658    	   0.000000    	 -0.2990886    	      0.0049001	   0.000000    	  -1.136501    	   5.101316    	   0.000000    	   0.000000    	   2.507415    	 -0.2892181    	  0.2768317    	  -1.576061    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535967    	 -0.2990886    	   2.218197    	  -1.299229    	  4.1138000E-04	  2.8868811E-04	      0.0076480	 -3.9600088E-04	 -3.9600053E-04	   0.000000    	   0.000000    	   0.000000    	      0.0077627	   815.0000    	   617.0000    	   97.00000    	   1.000000    	   2.000000    	
26/02/2004	  3.6460800E+07	  7.6910658E-04	 -0.1543654    	   0.000000    	 -0.2990886    	      0.0048766	   0.000000    	  -1.035411    	   4.172718    	   0.000000    	   0.000000    	   1.841018    	 -0.4182233    	  0.2715004    	  -1.538269    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535962    	 -0.2990886    	   1.422795    	  -1.266769    	  7.9576673E-05	  2.4046959E-05	      0.0017903	 -6.4477164E-05	 -6.4476831E-05	   0.000000    	   0.000000    	   0.000000    	      0.0015452	   816.0000    	   622.0000    	   100.0000    	   1.000000    	   2.000000    	
04/03/2004	  3.7065600E+07	  7.6910996E-04	 -0.1543648    	   0.000000    	 -0.2990886    	      0.0048547	   0.000000    	 -0.9662957    	   3.570847    	   0.000000    	   0.000000    	   1.398851    	 -0.5076222    	  0.2294331    	  -1.496387    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535957    	 -0.2990886    	  0.8912290    	  -1.266954    	      0.0014845	  9.1034655E-04	      0.0390549	     -0.0014610	     -0.0014611	   0.000000    	   0.000000    	   0.000000    	      0.0409161	   819.0000    	   624.0000    	   100.0000    	   1.000000    	   2.000000    	
11/03/2004	  3.7670400E+07	  7.6911358E-04	 -0.1543643    	   0.000000    	 -0.2990886    	      0.0048348	   0.000000    	 -0.9180199    	   3.186494    	   0.000000    	   0.000000    	   1.129680    	 -0.5585497    	  0.2077164    	  -1.457947    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535952    	 -0.2990886    	  0.5711299    	  -1.250231    	  7.8821388E-04	  6.5467378E-04	      0.0232170	 -7.3548232E-04	 -7.3548688E-04	   0.000000    	   0.000000    	   0.000000    	      0.0230814	   821.0000    	   624.0000    	   74.00000    	   1.000000    	   2.000000    	
18/03/2004	  3.8275200E+07	  7.6911747E-04	 -0.1543637    	   0.000000    	 -0.2990886    	      0.0048163	   0.000000    	 -0.9005373    	   3.079614    	   0.000000    	   0.000000    	   1.025703    	 -0.5264250    	  0.2027628    	  -1.434780    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535946    	 -0.2990886    	  0.4992778    	  -1.232017    	  1.7691593E-04	  9.8266630E-05	      0.0053886	 -8.5177080E-05	 -8.5181150E-05	   0.000000    	   0.000000    	   0.000000    	      0.0027660	   822.0000    	   622.0000    	   72.00000    	   1.000000    	   2.000000    	
25/03/2004	  3.8880000E+07	  7.6912162E-04	 -0.1543631    	   0.000000    	 -0.2990886    	      0.0047989	   0.000000    	 -0.8892817    	   3.023405    	   0.000000    	   0.000000    	  0.9486034    	 -0.4891567    	  0.1948467    	  -1.421787    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535940    	 -0.2990886    	  0.4594467    	  -1.226940    	  1.7817422E-04	  1.1636792E-04	      0.0055350	 -1.4664096E-04	 -1.4664664E-04	   0.000000    	   0.000000    	   0.000000    	      0.0048504	   828.0000    	   623.0000    	   74.00000    	   1.000000    	   2.000000    	
01/04/2004	  3.9484800E+07	  7.6912604E-04	 -0.1543624    	   0.000000    	 -0.2990886    	      0.0047812	   0.000000    	 -0.9586414    	   3.622590    	   0.000000    	   0.000000    	   1.307506    	 -0.3107990    	  0.2280532    	  -1.447543    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535933    	 -0.2990886    	  0.9967067    	  -1.219490    	  2.0009924E-04	  1.4256362E-04	      0.0051955	 -1.4901221E-04	 -1.4900715E-04	   0.000000    	   0.000000    	   0.000000    	      0.0041133	   826.0000    	   625.0000    	   73.00000    	   1.000000    	   2.000000    	
08/04/2004	  4.0089600E+07	  7.6913073E-04	 -0.1543617    	   0.000000    	 -0.2990886    	      0.0047643	   0.000000    	 -0.9048988    	   3.128797    	   0.000000    	   0.000000    	  0.9648263    	 -0.4112507    	  0.2033141    	  -1.425901    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535926    	 -0.2990886    	  0.5535756    	  -1.222587    	  2.1371025E-04	  1.2116915E-04	      0.0064122	 -1.8072273E-04	 -1.8081918E-04	   0.000000    	   0.000000    	   0.000000    	      0.0057792	   830.0000    	   625.0000    	   74.00000    	   1.000000    	   2.000000    	
15/04/2004	  4.0694400E+07	  7.6913568E-04	 -0.1543610    	   0.000000    	 -0.2990886    	      0.0047483	   0.000000    	 -0.9170230    	   3.234236    	   0.000000    	   0.000000    	   1.006208    	 -0.3504627    	  0.2101946    	  -1.423932    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535919    	 -0.2990886    	  0.6557448    	  -1.213737    	  2.4832624E-04	  1.8473905E-04	      0.0072079	 -2.0118119E-04	 -2.0117940E-04	   0.000000    	   0.000000    	   0.000000    	      0.0062203	   830.0000    	   626.0000    	   73.00000    	   1.000000    	   2.000000    	
22/04/2004	  4.1299200E+07	  7.6914091E-04	 -0.1543603    	   0.000000    	 -0.2990886    	      0.0047336	   0.000000    	 -0.8783042    	   2.902389    	   0.000000    	   0.000000    	  0.8009999    	 -0.4395209    	  0.1898276    	  -1.404675    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535911    	 -0.2990886    	  0.3614791    	  -1.214847    	  2.0894581E-04	  1.5819243E-04	      0.0067555	 -1.8746824E-04	 -1.8747843E-04	   0.000000    	   0.000000    	   0.000000    	      0.0064595	   832.0000    	   626.0000    	   75.00000    	   1.000000    	   2.000000    	
29/04/2004	  4.1904000E+07	  7.6914641E-04	 -0.1543594    	   0.000000    	 -0.2990886    	      0.0047204	   0.000000    	 -0.8849014    	   2.960241    	   0.000000    	   0.000000    	  0.8322803    	 -0.3996492    	  0.2024050    	  -1.397660    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535903    	 -0.2990886    	  0.4326310    	  -1.195255    	  5.4612051E-04	  2.4791590E-04	      0.0172636	 -5.0464199E-04	 -5.0464183E-04	   0.000000    	   0.000000    	   0.000000    	      0.0170473	   835.0000    	   627.0000    	   74.00000    	   1.000000    	   2.000000    	
06/05/2004	  4.2508800E+07	  7.6915218E-04	 -0.1543586    	   0.000000    	 -0.2990886    	      0.0047090	   0.000000    	 -0.8548172    	   2.712928    	   0.000000    	   0.000000    	  0.7006066    	 -0.4781929    	  0.1908773    	  -1.378841    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1535895    	 -0.2990886    	  0.2224137    	  -1.187963    	  2.5907993E-04	  2.0065805E-04	      0.0089197	 -2.3541668E-04	 -2.3542295E-04	   0.000000    	   0.000000    	   0.000000    	      0.0086778	   836.0000    	   627.0000    	   75.00000    	   1.000000    	   2.000000    	
