<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8a]
Date (Flux)	Date (Flux)	Température	Flux_Pluie	Flux_Neige	Flux_ETP	Flux_ETR	Fl_ETR_Sol	Transpiration	Stock_Neige	Fl_Fonte_Neige	Ruissellement	Infiltration	Défic_Évapotra	Déficit_Sol	Défic_Sol_Prog	Réser_Interm.	Cum_Pluie	Cum_Neige	Cum_ETP	Cum_ETR	Cum_ETRSol	Cum_Transpir	Cum_Font_Neig	Cum_Ruissel.	Cum_Infiltr	Cum_Défic_Evap	LAI_ou_CC	Profon_Racines	
31/07/2003	  1.8316800E+07	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	
01/08/2003	  1.8403200E+07	   0.000000    	   0.000000    	   0.000000    	   4.575229    	   4.574293    	   4.574293    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   4.574293    	   0.000000    	   0.000000    	   0.000000    	   4.575229    	   4.574293    	   4.574293    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	
07/08/2003	  1.8921600E+07	   0.000000    	   0.000000    	   0.000000    	   5.400127    	   4.245097    	   5.192009    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9469122    	   0.000000    	   38.45095    	   0.000000    	   0.000000    	   0.000000    	   39.02904    	   30.04487    	   38.45095    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -8.406077    	   0.000000    	   0.000000    	
14/08/2003	  1.9526400E+07	   0.000000    	   0.000000    	   0.000000    	   3.538532    	   5.430600    	   3.040367    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.390234    	   0.000000    	   71.28362    	   0.000000    	      0.0422651	   0.000000    	   75.20133    	   68.05907    	   71.32589    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3.266814    	   0.000000    	   0.000000    	
21/08/2003	  2.0131200E+07	   0.000000    	   0.000000    	   0.000000    	   3.395951    	   3.655945    	   2.780326    	   0.000000    	   0.000000    	   0.000000    	      0.0242232	      0.0353172	  0.8756198    	   0.000000    	   81.14733    	   3.820257    	   12.90860    	   0.000000    	   97.21835    	   93.65069    	   90.00184    	   0.000000    	   0.000000    	      0.0906401	  0.1431947    	   3.648853    	   0.000000    	   0.000000    	
28/08/2003	  2.0736000E+07	   0.000000    	   10.92097    	   0.000000    	   2.713319    	   2.167421    	   2.713319    	   0.000000    	   0.000000    	   0.000000    	      0.0223192	      0.0403810	 -0.5458980    	   0.000000    	   90.92193    	   5.561680    	   23.84597    	   0.000000    	   120.4270    	   108.8226    	   108.5863    	   0.000000    	   0.000000    	  0.2432696    	  0.3766803    	  0.2363721    	   0.000000    	   0.000000    	
04/09/2003	  2.1340800E+07	   0.000000    	   0.000000    	   0.000000    	   4.424170    	   1.303353    	   3.381676    	   0.000000    	   0.000000    	   0.000000    	      0.0622408	      0.0762478	  -2.078323    	   0.000000    	   93.44439    	   8.590924    	   40.51664    	   0.000000    	   138.7967    	   117.9461    	   123.7417    	   0.000000    	   0.000000    	  0.6950131    	  0.9333649    	  -5.795619    	   0.000000    	   0.000000    	
11/09/2003	  2.1945600E+07	   0.000000    	   2.199810    	   0.000000    	   1.956912    	   1.499514    	   1.880252    	   0.000000    	   0.000000    	   0.000000    	      0.0810908	      0.0854614	 -0.3807375    	   0.000000    	   93.04732    	   9.940243    	   54.84192    	   0.000000    	   152.2627    	   128.4427    	   135.2495    	   0.000000    	   0.000000    	   1.202915    	   1.496545    	  -6.806825    	   0.000000    	   0.000000    	
18/09/2003	  2.2550400E+07	   0.000000    	   0.000000    	   0.000000    	   3.656533    	   1.218912    	   2.504385    	   0.000000    	   0.000000    	   0.000000    	      0.0651054	      0.0728410	  -1.285473    	   0.000000    	   107.6455    	   8.900741    	   55.73512    	   0.000000    	   173.4782    	   136.9751    	   150.7283    	   0.000000    	   0.000000    	   1.706601    	   2.044895    	  -13.75325    	   0.000000    	   0.000000    	
25/09/2003	  2.3155200E+07	   0.000000    	   0.000000    	   0.000000    	   2.311705    	   2.399446    	   1.417659    	   0.000000    	   0.000000    	   0.000000    	      0.0544988	      0.0640893	  0.9817868    	   0.000000    	   118.9196    	   8.179907    	   60.01895    	   0.000000    	   195.5768    	   153.7712    	   166.1238    	   0.000000    	   0.000000    	   2.117185    	   2.517692    	  -12.35257    	   0.000000    	   0.000000    	
02/10/2003	  2.3760000E+07	   0.000000    	   3.178994    	   0.000000    	   1.448434    	   1.102299    	   1.370597    	   0.000000    	   0.000000    	   0.000000    	      0.0592006	      0.0656358	 -0.2682976    	   0.000000    	   116.8631    	   8.636506    	   71.38352    	   0.000000    	   207.2592    	   161.4873    	   174.1855    	   0.000000    	   0.000000    	   2.478723    	   2.945895    	  -12.69818    	   0.000000    	   0.000000    	
09/10/2003	  2.4364800E+07	   0.000000    	  0.2054730    	   0.000000    	   1.778899    	   1.151123    	   1.374302    	   0.000000    	   0.000000    	   0.000000    	  0.1298614    	  0.1127609    	 -0.2231788    	   0.000000    	   97.59193    	   12.87345    	   104.9908    	   0.000000    	   217.0274    	   169.5452    	   182.9977    	   0.000000    	   0.000000    	   3.134362    	   3.577210    	  -13.45257    	   0.000000    	   0.000000    	
16/10/2003	  2.4969600E+07	   0.000000    	   0.000000    	   0.000000    	   2.196362    	   1.316259    	   1.553676    	   0.000000    	   0.000000    	   0.000000    	  0.1008609    	      0.0948312	 -0.2374169    	   0.000000    	   104.6385    	   11.43298    	   106.9501    	   0.000000    	   228.7344    	   178.7590    	   191.9365    	   0.000000    	   0.000000    	   3.925269    	   4.293901    	  -13.17749    	   0.000000    	   0.000000    	
23/10/2003	  2.5574400E+07	   0.000000    	   0.000000    	   0.000000    	   1.288358    	   1.276000    	  0.9142230    	   0.000000    	   0.000000    	   0.000000    	  0.1040104    	  0.1007366    	  0.3617772    	   0.000000    	   103.4099    	   11.90823    	   116.6249    	   0.000000    	   237.6122    	   187.6910    	   198.5506    	   0.000000    	   0.000000    	   4.615695    	   4.960341    	  -10.85959    	   0.000000    	   0.000000    	
30/10/2003	  2.6179200E+07	   0.000000    	   7.917400    	   0.000000    	  0.9248655    	  0.6663597    	  0.9248655    	   0.000000    	   0.000000    	   0.000000    	  0.1509163    	  0.1315870    	 -0.2585058    	   0.000000    	   90.88887    	   15.38710    	   139.4898    	   0.000000    	   243.2879    	   192.3555    	   203.7402    	   0.000000    	   0.000000    	   5.487370    	   5.763959    	  -11.38472    	   0.000000    	   0.000000    	
06/11/2003	  2.6784000E+07	   0.000000    	  0.1009174    	   0.000000    	   1.264283    	  0.5171148    	   1.044043    	   0.000000    	   0.000000    	   0.000000    	  0.2056186    	  0.1635526    	 -0.5269280    	   0.000000    	   83.69812    	   17.22540    	   156.7185    	   0.000000    	   249.4560    	   195.9753    	   209.3676    	   0.000000    	   0.000000    	   6.922199    	   6.901363    	  -13.39232    	   0.000000    	   0.000000    	
13/11/2003	  2.7388800E+07	   0.000000    	  0.2047453    	   0.000000    	  0.5597596    	   1.529789    	  0.5023646    	   0.000000    	   0.000000    	   0.000000    	  0.1762987    	  0.1492805    	   1.027425    	   0.000000    	   83.81451    	   16.24255    	   162.7157    	   0.000000    	   254.9208    	   206.6838    	   214.1418    	   0.000000    	   0.000000    	   8.188365    	   7.957410    	  -7.458012    	   0.000000    	   0.000000    	
20/11/2003	  2.7993600E+07	   0.000000    	  0.1227776    	   0.000000    	  0.3229991    	  0.8390884    	  0.2989212    	   0.000000    	   0.000000    	   0.000000    	  0.2216979    	  0.1747787    	  0.5401673    	   0.000000    	   74.95584    	   18.62434    	   179.7922    	   0.000000    	   258.2618    	   212.5574    	   217.3638    	   0.000000    	   0.000000    	   9.637580    	   9.122235    	  -4.806385    	   0.000000    	   0.000000    	
27/11/2003	  2.8598400E+07	   0.000000    	  0.5467257    	   0.000000    	  0.2903512    	  0.4022900    	  0.2738248    	   0.000000    	   0.000000    	   0.000000    	  0.3311699    	  0.2295042    	  0.1284651    	   0.000000    	   65.26193    	   23.06470    	   201.2913    	   0.000000    	   262.3096    	   215.3735    	   221.3569    	   0.000000    	   0.000000    	   11.58156    	   10.55004    	  -5.983415    	   0.000000    	   0.000000    	
04/12/2003	  2.9203200E+07	   0.000000    	      0.0845302	   0.000000    	  0.3758621    	  0.4457272    	  0.3488330    	   0.000000    	   0.000000    	   0.000000    	  0.3636779    	  0.2440729    	      0.0968942	   0.000000    	   59.43040    	   24.74660    	   216.0276    	   0.000000    	   265.3477    	   218.4936    	   224.2723    	   0.000000    	   0.000000    	   14.16919    	   12.26992    	  -5.778707    	   0.000000    	   0.000000    	
11/12/2003	  2.9808000E+07	   0.000000    	   7.551471    	   0.000000    	  0.2494464    	  0.3394044    	  0.2494464    	   0.000000    	   0.000000    	   0.000000    	  0.3045110    	  0.2214136    	      0.0899580	   0.000000    	   58.66943    	   24.88220    	   224.4800    	   0.000000    	   269.5712    	   220.8694    	   228.1468    	   0.000000    	   0.000000    	   16.30960    	   13.81091    	  -7.277360    	   0.000000    	   0.000000    	
18/12/2003	  3.0412800E+07	   0.000000    	      0.0750395	   0.000000    	  0.7081303    	  0.3209111    	  0.6579827    	   0.000000    	   0.000000    	   0.000000    	  0.4238943    	  0.2729737    	 -0.3370716    	   0.000000    	   54.25288    	   27.47795    	   241.4019    	   0.000000    	   274.3996    	   223.1158    	   232.7720    	   0.000000    	   0.000000    	   19.57778    	   15.82703    	  -9.656243    	   0.000000    	   0.000000    	
25/12/2003	  3.1017600E+07	   0.000000    	  0.1227776    	   0.000000    	  0.2975008    	  0.3324267    	  0.2870059    	   0.000000    	   0.000000    	   0.000000    	  0.6080532    	  0.3386721    	      0.0454208	   0.000000    	   45.83663    	   33.27394    	   264.7145    	   0.000000    	   277.5450    	   225.4428    	   235.8783    	   0.000000    	   0.000000    	   23.36320    	   18.03564    	  -10.43557    	   0.000000    	   0.000000    	
01/01/2004	  3.1622400E+07	   0.000000    	   7.372540    	   0.000000    	  0.2862385    	  0.6339450    	  0.2862385    	   0.000000    	   0.000000    	   0.000000    	   1.075222    	  0.4759542    	  0.3477064    	   0.000000    	   34.24262    	   46.83973    	   302.9625    	   0.000000    	   280.9644    	   229.8804    	   239.2765    	   0.000000    	   0.000000    	   29.98691    	   21.10201    	  -9.396102    	   0.000000    	   0.000000    	
08/01/2004	  3.2227200E+07	   0.000000    	   10.85755    	   0.000000    	  0.4877887    	  0.3884200    	  0.4877887    	   0.000000    	   0.000000    	   0.000000    	   1.026572    	  0.4678130    	     -0.0993687	   0.000000    	   30.13412    	   48.40524    	   320.9064    	   0.000000    	   283.2740    	   232.5993    	   241.5686    	   0.000000    	   0.000000    	   36.79979    	   24.26693    	  -8.969231    	   0.000000    	   0.000000    	
15/01/2004	  3.2832000E+07	   0.000000    	   11.10465    	   0.000000    	  0.7393863    	  0.6421069    	  0.7393863    	   0.000000    	   0.000000    	   0.000000    	   2.960638    	  0.8232988    	     -0.0972793	   0.000000    	   16.89434    	   79.03483    	   389.1520    	   0.000000    	   287.9753    	   237.0941    	   246.2699    	   0.000000    	   0.000000    	   51.68668    	   29.05495    	  -9.175811    	   0.000000    	   0.000000    	
22/01/2004	  3.3436800E+07	   0.000000    	   3.889497    	   0.000000    	  0.5080354    	   1.035780    	  0.5080354    	   0.000000    	   0.000000    	   0.000000    	   2.694010    	  0.8019106    	  0.5277444    	   0.000000    	   14.06734    	   76.63225    	   418.5194    	   0.000000    	   291.8873    	   244.3445    	   250.1758    	   0.000000    	   0.000000    	   71.09487    	   34.68382    	  -5.831265    	   0.000000    	   0.000000    	
29/01/2004	  3.4041600E+07	   0.000000    	  0.2041443    	   0.000000    	  0.7593167    	  0.5532118    	  0.7574322    	   0.000000    	   0.000000    	   0.000000    	   2.170116    	  0.7294321    	 -0.2042204    	   0.000000    	   13.16641    	   70.01243    	   437.6479    	   0.000000    	   295.7926    	   248.2170    	   254.0771    	   0.000000    	   0.000000    	   86.87418    	   39.85057    	  -5.860121    	   0.000000    	   0.000000    	
05/02/2004	  3.4646400E+07	   0.000000    	   0.000000    	   0.000000    	   1.245618    	   1.402531    	   1.234671    	   0.000000    	   0.000000    	   0.000000    	   1.473314    	  0.6072346    	  0.1678596    	   0.000000    	   18.81659    	   60.09030    	   448.8003    	   0.000000    	   305.0973    	   258.0347    	   263.3402    	   0.000000    	   0.000000    	   99.62866    	   44.55778    	  -5.305473    	   0.000000    	   0.000000    	
12/02/2004	  3.5251200E+07	   0.000000    	      0.0477381	   0.000000    	  0.7685859    	   1.336602    	  0.7605342    	   0.000000    	   0.000000    	   0.000000    	   1.103366    	  0.5238839    	  0.5760681    	   0.000000    	   20.50569    	   53.16767    	   460.2588    	   0.000000    	   312.0952    	   267.3909    	   270.3088    	   0.000000    	   0.000000    	   108.7422    	   48.54590    	  -2.917846    	   0.000000    	   0.000000    	
19/02/2004	  3.5856000E+07	   0.000000    	      0.0586523	   0.000000    	   1.131825    	  0.7428236    	   1.116945    	   0.000000    	   0.000000    	   0.000000    	  0.7939983    	  0.4421628    	 -0.3741212    	   0.000000    	   23.38534    	   45.93181    	   465.1571    	   0.000000    	   317.6947    	   272.5907    	   275.8633    	   0.000000    	   0.000000    	   114.9309    	   51.81643    	  -3.272552    	   0.000000    	   0.000000    	
26/02/2004	  3.6460800E+07	   0.000000    	  0.3651060    	   0.000000    	  0.9437836    	  0.9475524    	  0.9330801    	   0.000000    	   0.000000    	   0.000000    	  0.5928041    	  0.3776689    	      0.0144722	   0.000000    	   26.94801    	   40.08114    	   469.3000    	   0.000000    	   323.9405    	   279.2236    	   282.0382    	   0.000000    	   0.000000    	   119.5198    	   54.60887    	  -2.814640    	   0.000000    	   0.000000    	
04/03/2004	  3.7065600E+07	   0.000000    	   4.334103    	   0.000000    	  0.9183803    	  0.7842156    	  0.9181079    	   0.000000    	   0.000000    	   0.000000    	  0.4811545    	  0.3392046    	 -0.1338923    	   0.000000    	   29.93359    	   37.48810    	   476.7407    	   0.000000    	   330.9871    	   284.7131    	   288.9874    	   0.000000    	   0.000000    	   123.1303    	   57.06849    	  -4.274305    	   0.000000    	   0.000000    	
11/03/2004	  3.7670400E+07	   0.000000    	  0.4738058    	   0.000000    	   1.049067    	  0.4332868    	   1.033191    	   0.000000    	   0.000000    	   0.000000    	  0.4333665    	  0.3184779    	 -0.5999046    	   0.000000    	   32.61055    	   34.24437    	   482.6006    	   0.000000    	   337.1171    	   287.7461    	   295.0234    	   0.000000    	   0.000000    	   126.5074    	   59.43596    	  -7.277333    	   0.000000    	   0.000000    	
18/03/2004	  3.8275200E+07	   0.000000    	  0.8285353    	   0.000000    	   1.241063    	  0.8379943    	   1.215693    	   0.000000    	   0.000000    	   0.000000    	  0.4245860    	  0.3106333    	 -0.3776988    	   0.000000    	   39.79835    	   33.50718    	   491.9927    	   0.000000    	   349.0518    	   293.6121    	   306.6389    	   0.000000    	   0.000000    	   129.8797    	   61.76526    	  -13.02690    	   0.000000    	   0.000000    	
25/03/2004	  3.8880000E+07	   0.000000    	  0.5594432    	   0.000000    	   1.359000    	   1.143657    	   1.330388    	   0.000000    	   0.000000    	   0.000000    	  0.6819196    	  0.3910392    	 -0.1867309    	   0.000000    	   34.54989    	   40.28301    	   520.6655    	   0.000000    	   358.3330    	   301.6176    	   315.8611    	   0.000000    	   0.000000    	   134.5903    	   64.48097    	  -14.24349    	   0.000000    	   0.000000    	
01/04/2004	  3.9484800E+07	   0.000000    	   3.399620    	   0.000000    	   2.506897    	   1.719819    	   2.411020    	   0.000000    	   0.000000    	   0.000000    	  0.4829663    	  0.3258618    	 -0.6912012    	   0.000000    	   48.39407    	   35.31715    	   524.6449    	   0.000000    	   375.5955    	   313.6564    	   332.3682    	   0.000000    	   0.000000    	   138.4359    	   66.91771    	  -18.71181    	   0.000000    	   0.000000    	
08/04/2004	  4.0089600E+07	   0.000000    	   2.816008    	   0.000000    	   1.582474    	   1.373047    	   1.580285    	   0.000000    	   0.000000    	   0.000000    	  0.6035627    	  0.3619331    	 -0.2072387    	   0.000000    	   43.19078    	   37.87959    	   550.0430    	   0.000000    	   386.8902    	   323.2677    	   343.6070    	   0.000000    	   0.000000    	   142.3730    	   69.37420    	  -20.33925    	   0.000000    	   0.000000    	
15/04/2004	  4.0694400E+07	   0.000000    	   0.000000    	   0.000000    	   2.751882    	   1.511244    	   2.530393    	   0.000000    	   0.000000    	   0.000000    	  0.4269555    	  0.3001480    	  -1.019149    	   0.000000    	   55.24044    	   32.22320    	   550.7411    	   0.000000    	   400.3848    	   333.8464    	   356.2244    	   0.000000    	   0.000000    	   145.8751    	   71.65888    	  -22.37799    	   0.000000    	   0.000000    	
22/04/2004	  4.1299200E+07	   0.000000    	  0.6493198    	   0.000000    	   1.820595    	   3.094282    	   1.729408    	   0.000000    	   0.000000    	   0.000000    	  0.4926246    	  0.3202558    	   1.364874    	   0.000000    	   55.41961    	   34.03078    	   570.7699    	   0.000000    	   413.7707    	   355.5064    	   368.9520    	   0.000000    	   0.000000    	   149.3013    	   73.90539    	  -13.44565    	   0.000000    	   0.000000    	
29/04/2004	  4.1904000E+07	   0.000000    	   5.778298    	   0.000000    	   1.410471    	   2.663116    	   1.410471    	   0.000000    	   0.000000    	   0.000000    	  0.4454817    	  0.3007041    	   1.252645    	   0.000000    	   62.59025    	   33.08441    	   583.5821    	   0.000000    	   430.9844    	   374.1482    	   384.8018    	   0.000000    	   0.000000    	   152.3049    	   75.98126    	  -10.65357    	   0.000000    	   0.000000    	
06/05/2004	  4.2508800E+07	   0.000000    	   1.698102    	   0.000000    	   2.315407    	   1.125511    	   2.106421    	   0.000000    	   0.000000    	   0.000000    	  0.5253510    	  0.3257776    	 -0.9809098    	   0.000000    	   63.25287    	   33.97504    	   603.7991    	   0.000000    	   446.5299    	   382.0268    	   399.2762    	   0.000000    	   0.000000    	   155.6483    	   78.15239    	  -17.24940    	   0.000000    	   0.000000    	
13/05/2004	  4.3113600E+07	   0.000000    	   0.000000    	   0.000000    	   2.547517    	   1.385985    	   2.314155    	   0.000000    	   0.000000    	   0.000000    	  0.8391973    	  0.4184192    	 -0.9281697    	   0.000000    	   56.22686    	   41.82188    	   640.0466    	   0.000000    	   459.1701    	   391.7287    	   411.1117    	   0.000000    	   0.000000    	   162.1243    	   81.21557    	  -19.38303    	   0.000000    	   0.000000    	
20/05/2004	  4.3718400E+07	   0.000000    	   0.000000    	   0.000000    	   3.752705    	   2.220777    	   3.105892    	   0.000000    	   0.000000    	   0.000000    	  0.5335621    	  0.3304056    	 -0.8851149    	   0.000000    	   78.70672    	   34.73686    	   640.2035    	   0.000000    	   485.2016    	   407.2741    	   433.7485    	   0.000000    	   0.000000    	   166.6552    	   83.76966    	  -26.47442    	   0.000000    	   0.000000    	
27/05/2004	  4.4323200E+07	   0.000000    	   0.000000    	   0.000000    	   3.805378    	   2.368453    	   2.842097    	   0.000000    	   0.000000    	   0.000000    	  0.3696728    	  0.2716298    	 -0.4736441    	   0.000000    	   97.54696    	   29.64284    	   640.2199    	   0.000000    	   509.2963    	   423.8533    	   452.6052    	   0.000000    	   0.000000    	   169.6834    	   85.83546    	  -28.75188    	   0.000000    	   0.000000    	
03/06/2004	  4.4928000E+07	   0.000000    	   1.210313    	   0.000000    	   3.175894    	   2.064539    	   2.700564    	   0.000000    	   0.000000    	   0.000000    	  0.3294376    	  0.2515484    	 -0.6360251    	   0.000000    	   96.11749    	   27.94407    	   657.6017    	   0.000000    	   525.2767    	   438.3051    	   466.0939    	   0.000000    	   0.000000    	   172.0486    	   87.63267    	  -27.78882    	   0.000000    	   0.000000    	
10/06/2004	  4.5532800E+07	   0.000000    	   10.57434    	   0.000000    	   1.682917    	   1.672922    	   1.682917    	   0.000000    	   0.000000    	   0.000000    	  0.2807868    	  0.2286784    	     -0.0099946	   0.000000    	   101.9823    	   26.66961    	   672.8697    	   0.000000    	   549.8211    	   450.0155    	   484.7954    	   0.000000    	   0.000000    	   174.1058    	   89.28120    	  -34.77985    	   0.000000    	   0.000000    	
17/06/2004	  4.6137600E+07	   0.000000    	   0.000000    	   0.000000    	   3.795413    	   2.040449    	   2.452022    	   0.000000    	   0.000000    	   0.000000    	  0.2326279    	  0.2050580    	 -0.4115733    	   0.000000    	   115.4541    	   23.47931    	   677.1623    	   0.000000    	   574.0609    	   464.2987    	   502.3675    	   0.000000    	   0.000000    	   175.9521    	   90.81741    	  -38.06889    	   0.000000    	   0.000000    	
24/06/2004	  4.6742400E+07	   0.000000    	  0.4825372    	   0.000000    	   3.779785    	   2.107211    	   2.569519    	   0.000000    	   0.000000    	   0.000000    	  0.1921240    	  0.1840359    	 -0.4623075    	   0.000000    	   117.6212    	   21.37337    	   693.2706    	   0.000000    	   594.7767    	   479.0491    	   519.9650    	   0.000000    	   0.000000    	   177.3948    	   92.15863    	  -40.91588    	   0.000000    	   0.000000    	
01/07/2004	  4.7347200E+07	   0.000000    	   1.459823    	   0.000000    	   3.498766    	   2.324297    	   2.585095    	   0.000000    	   0.000000    	   0.000000    	  0.1521821    	  0.1615960    	 -0.2607980    	   0.000000    	   128.9256    	   19.12509    	   696.7693    	   0.000000    	   617.8971    	   495.3192    	   534.6367    	   0.000000    	   0.000000    	   178.5765    	   93.35651    	  -39.31753    	   0.000000    	   0.000000    	
08/07/2004	  4.7952000E+07	   0.000000    	   12.00285    	   0.000000    	   2.786523    	   2.436379    	   2.786523    	   0.000000    	   0.000000    	   0.000000    	  0.1637201    	  0.1662274    	 -0.3501446    	   0.000000    	   115.8714    	   20.10461    	   728.4712    	   0.000000    	   638.7645    	   512.3739    	   550.1897    	   0.000000    	   0.000000    	   179.5949    	   94.45337    	  -37.81586    	   0.000000    	   0.000000    	
15/07/2004	  4.8556800E+07	   0.000000    	  0.4804176    	   0.000000    	   1.652325    	   1.589845    	   1.305340    	   0.000000    	   0.000000    	   0.000000    	  0.1982603    	  0.1831874    	  0.2845051    	   0.000000    	   104.9526    	   20.85604    	   755.5622    	   0.000000    	   653.1714    	   523.5028    	   562.8295    	   0.000000    	   0.000000    	   181.0555    	   95.77390    	  -39.32671    	   0.000000    	   0.000000    	
22/07/2004	  4.9161600E+07	   0.000000    	   5.902626    	   0.000000    	   4.336982    	   2.960591    	   3.967041    	   0.000000    	   0.000000    	   0.000000    	  0.1984497    	  0.1829520    	  -1.006451    	   0.000000    	   103.3157    	   20.93419    	   779.7637    	   0.000000    	   676.3988    	   544.2269    	   582.6688    	   0.000000    	   0.000000    	   182.4309    	   97.04554    	  -38.44186    	   0.000000    	   0.000000    	
29/07/2004	  4.9766400E+07	   0.000000    	   0.000000    	   0.000000    	   4.931382    	   2.217891    	   3.095624    	   0.000000    	   0.000000    	   0.000000    	  0.1565038    	  0.1597854    	 -0.8777331    	   0.000000    	   119.7954    	   18.50884    	   780.8063    	   0.000000    	   702.1686    	   559.7521    	   600.1911    	   0.000000    	   0.000000    	   183.6606    	   98.24116    	  -40.43894    	   0.000000    	   0.000000    	
05/08/2004	  5.0371200E+07	   0.000000    	  0.5683328    	   0.000000    	   1.708542    	   2.105483    	   1.187627    	   0.000000    	   0.000000    	   0.000000    	  0.1233450    	  0.1389787    	  0.9178562    	   0.000000    	   131.8394    	   16.54717    	   782.9715    	   0.000000    	   725.3955    	   574.4905    	   614.3746    	   0.000000    	   0.000000    	   184.6160    	   99.27311    	  -39.88407    	   0.000000    	   0.000000    	
12/08/2004	  5.0976000E+07	   0.000000    	   13.53708    	   0.000000    	   1.922525    	   1.862686    	   1.922525    	   0.000000    	   0.000000    	   0.000000    	  0.1531670    	  0.1534581    	     -0.0598382	   0.000000    	   111.4939    	   18.91902    	   823.4583    	   0.000000    	   746.5947    	   587.5293    	   630.2523    	   0.000000    	   0.000000    	   185.5210    	   100.2599    	  -42.72299    	   0.000000    	   0.000000    	
19/08/2004	  5.1580800E+07	   0.000000    	   5.847928    	   0.000000    	   3.236855    	   2.149257    	   2.948735    	   0.000000    	   0.000000    	   0.000000    	  0.2973908    	  0.2283262    	 -0.7994785    	   0.000000    	   87.74255    	   25.10127    	   873.2595    	   0.000000    	   765.1895    	   602.5741    	   647.1814    	   0.000000    	   0.000000    	   187.0996    	   101.6199    	  -44.60722    	   0.000000    	   0.000000    	
26/08/2004	  5.2185600E+07	   0.000000    	  0.1636191    	   0.000000    	   2.463239    	   2.764537    	   2.131760    	   0.000000    	   0.000000    	   0.000000    	  0.4612394    	  0.2953900    	  0.6327764    	   0.000000    	   75.62403    	   30.38511    	   911.2338    	   0.000000    	   782.2983    	   621.9259    	   663.0579    	   0.000000    	   0.000000    	   189.9012    	   103.5136    	  -41.13206    	   0.000000    	   0.000000    	
02/09/2004	  5.2790400E+07	   0.000000    	      0.0163872	   0.000000    	   1.436159    	   2.076526    	   1.250787    	   0.000000    	   0.000000    	   0.000000    	  0.5329175    	  0.3163643    	  0.8257399    	   0.000000    	   72.14023    	   32.90244    	   938.1075    	   0.000000    	   797.8956    	   636.4616    	   677.4538    	   0.000000    	   0.000000    	   194.0279    	   105.8636    	  -40.99227    	   0.000000    	   0.000000    	
09/09/2004	  5.3395200E+07	   0.000000    	   1.201202    	   0.000000    	   4.419140    	   2.602950    	   3.693499    	   0.000000    	   0.000000    	   0.000000    	  0.3634094    	  0.2570912    	  -1.090549    	   0.000000    	   93.05194    	   27.97985    	   939.5925    	   0.000000    	   824.8626    	   654.6822    	   699.8144    	   0.000000    	   0.000000    	   197.0230    	   107.8272    	  -45.13216    	   0.000000    	   0.000000    	
16/09/2004	  5.4000000E+07	   0.000000    	      0.0750395	   0.000000    	   2.197058    	   2.205318    	   1.687479    	   0.000000    	   0.000000    	   0.000000    	  0.3041338    	  0.2312482    	  0.5178395    	   0.000000    	   95.97454    	   25.78608    	   953.4624    	   0.000000    	   842.0068    	   670.1194    	   714.7643    	   0.000000    	   0.000000    	   199.3553    	   109.5313    	  -44.64481    	   0.000000    	   0.000000    	
23/09/2004	  5.4604800E+07	   0.000000    	   8.255963    	   0.000000    	  0.9649162    	   2.033583    	  0.9442409    	   0.000000    	   0.000000    	   0.000000    	  0.2775851    	  0.2159926    	   1.089342    	   0.000000    	   95.09699    	   25.49955    	   970.0631    	   0.000000    	   857.2561    	   684.3545    	   727.4186    	   0.000000    	   0.000000    	   201.2135    	   111.0285    	  -43.06404    	   0.000000    	   0.000000    	
30/09/2004	  5.5209600E+07	   0.000000    	  0.3408099    	   0.000000    	   1.105758    	   1.528623    	  0.8726213    	   0.000000    	   0.000000    	   0.000000    	  0.2471838    	  0.2022350    	  0.6560020    	   0.000000    	   94.45317    	   23.18390    	   980.1070    	   0.000000    	   866.4099    	   695.0549    	   735.7207    	   0.000000    	   0.000000    	   203.1329    	   112.5226    	  -40.66582    	   0.000000    	   0.000000    	
07/10/2004	  5.5814400E+07	   0.000000    	  0.1273015    	   0.000000    	   1.410123    	   1.474144    	   1.089462    	   0.000000    	   0.000000    	   0.000000    	  0.2316085    	  0.1899299    	  0.3846818    	   0.000000    	   97.33415    	   22.13138    	   988.7441    	   0.000000    	   878.3060    	   705.3739    	   745.3597    	   0.000000    	   0.000000    	   204.7252    	   113.8619    	  -39.98582    	   0.000000    	   0.000000    	
