1972-12-31	26.61911
1973-12-31	26.56418
1974-12-31	26.09401
1975-12-31	25.98413
1976-12-31	25.2642
1977-12-31	25.63364
1978-12-31	25.11405
1979-12-31	24.57997
1980-12-31	24.4096
1981-12-31	23.83824
1982-12-31	22.888289999999998
1983-12-31	22.31567
1984-12-31	21.80978
1985-12-31	20.43259
1986-12-31	19.2635
1987-12-31	18.43228
1988-12-31	17.87657
1989-12-31	16.57941
1990-12-31	15.25814
1991-12-31	14.483410000000001
1992-12-31	14.11731
1993-12-31	13.7548
1994-12-31	12.89149
1995-12-31	11.51453
1996-12-31	10.87988
1997-12-31	10.56795
1998-12-31	9.769663000000001
1999-12-31	9.315328
2000-12-31	8.486327000000001
2001-12-31	7.697184
2002-12-31	7.226816
2003-12-31	6.367017
2004-12-31	5.734935
2005-12-31	4.5978639999999995
2006-12-31	4.987933
2007-12-31	6.391129
2008-12-31	6.490286
2009-12-31	5.936242
2010-12-31	5.780493
2011-12-31	5.597804
