1972-12-31	99.92504	83.27849
1973-12-31	99.92669000000001	83.28219
1974-12-31	99.93956	83.30066
1975-12-31	99.958	83.31822
1976-12-31	99.97892	83.33622
1977-12-31	100.0123	83.39224
1978-12-31	100.0564	83.47124000000001
1979-12-31	100.1195	83.58140999999999
1980-12-31	100.1982	83.7061
1981-12-31	100.2898	83.83731999999999
1982-12-31	100.3939	83.98059
1983-12-31	100.5019	84.11654
1984-12-31	100.61	84.24016
1985-12-31	100.715	84.35228000000001
1986-12-31	100.8129	84.44788
1987-12-31	100.8996	84.52073
1988-12-31	100.9906	84.61627
1989-12-31	101.0578	84.62158000000001
1990-12-31	101.0972	84.57133
1991-12-31	101.1067	84.48347
1992-12-31	101.1131	84.46506
1993-12-31	100.1828	84.16667
1994-12-31	99.82491999999999	84.14725
1995-12-31	99.69901	84.12165999999999
1996-12-31	99.32189	83.97118
1997-12-31	99.14913	83.85895
1998-12-31	99.04151999999999	83.74113
1999-12-31	98.84255	83.60015
2000-12-31	98.76586	83.51525
2001-12-31	98.54839	83.36109
2002-12-31	98.60815	83.2429
2003-12-31	98.31303	82.96513
2004-12-31	98.05921	82.70583
2005-12-31	98.18769	82.5064
2006-12-31	98.15508	82.21679
2007-12-31	98.08068	82.00049
2008-12-31	97.75107	81.73589
2009-12-31	97.59244	81.56555
2010-12-31	97.48227	81.27683
2011-12-31	97.46781	81.06917
