1972-12-31	29.50163	29.498929999999998
1973-12-31	29.36075	29.358220000000003
1974-12-31	29.437459999999998	29.43485
1975-12-31	29.313959999999998	29.31151
1976-12-31	29.43298	29.43041
1977-12-31	29.36621	29.36379
1978-12-31	29.44616	29.443640000000002
1979-12-31	29.705640000000002	29.70256
1980-12-31	29.572090000000003	29.56922
1981-12-31	29.69081	29.6877
1982-12-31	29.74633	29.74305
1983-12-31	29.55017	29.54715
1984-12-31	29.73682	29.733520000000002
1985-12-31	29.567109999999996	29.563979999999997
1986-12-31	29.68137	29.67807
1987-12-31	29.454790000000003	29.451790000000003
1988-12-31	29.558690000000002	29.55558
1989-12-31	29.39071	29.38782
1990-12-31	29.440759999999997	29.437859999999997
1991-12-31	29.45055	29.44769
1992-12-31	29.54679	29.54379
1993-12-31	29.59532	29.592240000000004
1994-12-31	29.61171	29.60855
1995-12-31	29.65992	29.65665
1996-12-31	29.63138	29.628140000000002
1997-12-31	29.6492	29.64592
1998-12-31	29.65055	29.64725
1999-12-31	29.60608	29.602859999999996
2000-12-31	29.683590000000002	29.68021
2001-12-31	29.626620000000003	29.62329
2002-12-31	29.58108	29.577790000000004
2003-12-31	29.38901	29.38595
2004-12-31	29.40816	29.40512
2005-12-31	29.378220000000002	29.37524
2006-12-31	29.24492	29.242179999999998
2007-12-31	29.29565	29.29297
2008-12-31	29.1806	29.17812
2009-12-31	29.11291	29.110529999999997
2010-12-31	29.097579999999997	29.09528
2011-12-31	28.975720000000003	28.97358
