1972-12-31	122.9741
1973-12-31	120.859
1974-12-31	122.8239
1975-12-31	122.7147
1976-12-31	124.6564
1977-12-31	125.1536
1978-12-31	125.1887
1979-12-31	125.8443
1980-12-31	125.1011
1981-12-31	125.2081
1982-12-31	125.9052
1983-12-31	125.1667
1984-12-31	124.9639
1985-12-31	124.2418
1986-12-31	125.4226
1987-12-31	124.5824
1988-12-31	124.9957
1989-12-31	120.5651
1990-12-31	120.5882
1991-12-31	118.4206
1992-12-31	116.8471
1993-12-31	120.2529
1994-12-31	123.9254
1995-12-31	124.0289
1996-12-31	123.1734
1997-12-31	123.3739
1998-12-31	123.9327
1999-12-31	124.1028
2000-12-31	124.9134
2001-12-31	124.6025
2002-12-31	120.4095
2003-12-31	120.5396
2004-12-31	119.8329
2005-12-31	115.9297
2006-12-31	116.849
2007-12-31	117.7243
2008-12-31	115.8729
2009-12-31	116.6902
2010-12-31	119.4356
2011-12-31	118.0396
