1972-12-31	11.3799
1973-12-31	11.15242
1974-12-31	11.148819999999999
1975-12-31	10.84774
1976-12-31	10.903319999999999
1977-12-31	10.69718
1978-12-31	10.745439999999999
1979-12-31	11.20127
1980-12-31	10.862739999999999
1981-12-31	11.00159
1982-12-31	11.19866
1983-12-31	10.82019
1984-12-31	10.889710000000001
1985-12-31	10.37682
1986-12-31	10.38835
1987-12-31	10.15976
1988-12-31	10.01121
1989-12-31	9.594347
1990-12-31	9.835574000000001
1991-12-31	9.869917
1992-12-31	10.07388
1993-12-31	9.966899
1994-12-31	9.948532
1995-12-31	10.18849
1996-12-31	10.24202
1997-12-31	10.33945
1998-12-31	10.39433
1999-12-31	10.23302
2000-12-31	10.66819
2001-12-31	10.2959
2002-12-31	9.923999
2003-12-31	9.63773
2004-12-31	9.082336999999999
2005-12-31	9.027677
2006-12-31	9.220841
2007-12-31	9.456192
2008-12-31	9.668263
2009-12-31	9.740006
2010-12-31	9.865725
2011-12-31	9.654724
