0.00	14	113	2
-21.90	15	87	2
0.00	15	105	2
-76.76	15	107	2
-241.36	15	122	3
0.00	16	70	1
0.00	16	70	3
0.00	16	71	1
0.00	16	72	1
-15.70	16	72	4
0.00	16	73	1
0.00	16	74	5
-328.54	16	85	3
-27.05	16	107	2
-53.99	17	65	4
0.00	17	69	1
0.00	17	70	2
-102.77	17	70	4
0.00	17	78	1
-232.47	17	97	2
-232.47	17	97	3
-175.22	17	99	2
-365.48	18	68	4
-365.48	18	68	5
-365.48	18	68	6
0.00	18	69	4
0.00	18	69	6
0.00	18	73	1
-8.21	18	73	4
-280.33	18	73	6
-1713.86	18	74	4
0.00	18	75	4
0.00	18	78	1
-49.79	18	79	1
-1262.00	18	84	2
-309.81	18	96	2
-309.81	18	96	3
-168.29	19	54	4
0.00	19	67	1
0.00	19	67	4
-1045.45	19	67	6
-314.30	19	68	4
0.00	19	72	1
0.00	19	73	1
-1190.71	19	73	6
-219.02	19	74	1
-1766.90	19	74	6
0.00	19	79	1
-18.24	19	79	2
-18.24	19	79	3
-5194.25	19	80	1
0.00	19	97	2
-516.38	19	97	3
-1085.86	20	53	4
-429.84	20	54	1
0.00	20	65	1
-756.82	20	65	4
-503.97	20	73	1
-12.32	20	73	2
0.00	20	73	4
-27.37	20	74	1
0.00	20	74	2
0.00	20	74	4
0.00	20	77	1
0.00	20	79	1
-340.09	20	79	2
0.00	20	79	3
-349.73	20	79	4
0.00	20	80	1
0.00	20	80	3
-148.09	21	41	4
-10.42	21	46	4
-92.42	21	49	3
-92.42	21	49	4
-92.42	21	49	5
-92.42	21	49	6
0.00	21	50	4
-191.95	21	50	5
-191.95	21	50	6
0.00	21	54	4
-794.50	21	55	4
-344.66	21	60	4
0.00	21	62	1
0.00	21	65	1
0.00	21	66	4
-119.54	21	66	5
-1279.35	21	66	6
0.00	21	67	2
0.00	21	74	2
-12.37	21	75	1
0.00	21	76	1
0.00	21	76	5
0.00	21	76	6
0.00	21	76	7
0.00	21	77	1
0.00	21	79	1
0.00	21	80	1
-54.72	21	116	3
-630.56	21	122	3
-630.56	21	122	4
-532.98	21	123	3
-532.98	21	123	4
0.00	22	27	5
0.00	22	27	6
0.00	22	33	4
-819.65	22	33	6
0.00	22	41	4
-124.08	22	42	4
-174.34	22	48	6
0.00	22	52	1
0.00	22	63	1
0.00	22	68	2
0.00	22	68	4
-871.80	22	74	4
-1368.95	22	74	8
0.00	22	76	1
0.00	22	79	1
0.00	22	79	4
-202.77	23	25	11
-107.84	23	33	10
