1972-12-31	145.5475
1973-12-31	145.2846
1974-12-31	145.3776
1975-12-31	145.1543
1976-12-31	145.3353
1977-12-31	145.1949
1978-12-31	145.3248
1979-12-31	146.0365
1980-12-31	145.8582
1981-12-31	146.1391
1982-12-31	146.5196
1983-12-31	146.0749
1984-12-31	146.2292
1985-12-31	145.8461
1986-12-31	145.9286
1987-12-31	145.5263
1988-12-31	145.5543
1989-12-31	144.8835
1990-12-31	144.8601
1991-12-31	144.8741
1992-12-31	145.0048
1993-12-31	145.1993
1994-12-31	145.2237
1995-12-31	145.5348
1996-12-31	145.5319
1997-12-31	145.6105
1998-12-31	145.7044
1999-12-31	145.6127
2000-12-31	145.9989
2001-12-31	145.3275
2002-12-31	145.0084
2003-12-31	143.7329
2004-12-31	142.905
2005-12-31	142.7921
2006-12-31	142.718
2007-12-31	142.5004
2008-12-31	142.5747
2009-12-31	142.1844
2010-12-31	143.1133
2011-12-31	143.1136
