1972-12-31	26.14631	26.146320000000003
1973-12-31	26.05385	26.05385
1974-12-31	25.905379999999997	25.905379999999997
1975-12-31	25.72646	25.72646
1976-12-31	25.61984	25.61984
1977-12-31	25.72417	25.72418
1978-12-31	25.813	25.813
1979-12-31	25.86927	25.86928
1980-12-31	25.80511	25.805120000000002
1981-12-31	25.7843	25.7843
1982-12-31	25.795170000000002	25.795170000000002
1983-12-31	25.52996	25.52998
1984-12-31	24.55465	24.55467
1985-12-31	23.91881	23.91883
1986-12-31	23.30498	23.305
1987-12-31	23.13244	23.13247
1988-12-31	22.05552	22.05555
1989-12-31	21.43221	21.43224
1990-12-31	21.76408	21.7641
1991-12-31	20.92751	20.92754
1992-12-31	20.0137	20.013720000000003
1993-12-31	18.900479999999998	18.90051
1994-12-31	20.19274	20.19277
1995-12-31	18.65512	18.655160000000002
1996-12-31	18.384529999999998	18.38457
1997-12-31	18.40515	18.40519
1998-12-31	18.43086	18.430889999999998
1999-12-31	17.91345	17.91347
2000-12-31	18.25713	18.25715
2001-12-31	18.11339	18.113429999999997
2002-12-31	17.817	17.81703
2003-12-31	17.94995	17.94998
2004-12-31	18.76322	18.76325
2005-12-31	18.25616	18.25619
2006-12-31	19.39975	19.39978
2007-12-31	18.74835	18.748379999999997
2008-12-31	17.64416	17.64419
2009-12-31	17.58934	17.589370000000002
2010-12-31	17.00167	17.00169
2011-12-31	17.31785	17.317870000000003
