1972-12-31	12.14987
1973-12-31	10.35796
1974-12-31	10.02585
1975-12-31	9.732658
1976-12-31	8.182509
1977-12-31	10.3857
1978-12-31	9.009017
1979-12-31	8.424514
1980-12-31	7.567603
1981-12-31	6.435723
1982-12-31	6.445567
1983-12-31	6.534923
1984-12-31	6.566706
1985-12-31	3.943479
1986-12-31	3.098996
1987-12-31	1.8816419999999998
1988-12-31	2.024548
1989-12-31	-1.291505
1990-12-31	-2.194912
1991-12-31	-3.009543
1992-12-31	-2.5057150000000004
1993-12-31	-2.412389
1994-12-31	-2.4315029999999997
1995-12-31	-4.044731
1996-12-31	-2.926395
1997-12-31	-2.926462
1998-12-31	-3.177889
1999-12-31	-3.974296
2000-12-31	-4.107966
2001-12-31	-4.170999
2002-12-31	-5.7242
2003-12-31	-7.698632000000001
2004-12-31	-6.795255
2005-12-31	-8.08747
2006-12-31	-7.993203
2007-12-31	-6.169441
2008-12-31	-5.944362
2009-12-31	-7.277514999999999
2010-12-31	-6.707433
2011-12-31	-6.888185000000001
