1972-12-31	87.4456	97.06523
1973-12-31	87.39183	97.06401
1974-12-31	87.85158	97.07406
1975-12-31	87.52421	97.06667
1976-12-31	87.56275	97.0687
1977-12-31	89.05376	97.10031
1978-12-31	88.86157	97.09541
1979-12-31	89.64688000000001	97.11473000000001
1980-12-31	89.29725	97.10938
1981-12-31	89.15144000000001	97.11081999999999
1982-12-31	89.41518	97.11995999999999
1983-12-31	88.72363	97.10795
1984-12-31	88.49171	97.10708000000001
1985-12-31	88.51463000000001	97.10942
1986-12-31	88.21446	97.1043
1987-12-31	87.94323	97.09958
1988-12-31	89.99920999999999	97.13604000000001
1989-12-31	87.73404000000001	97.08691999999999
1990-12-31	87.13425	97.07696999999999
1991-12-31	86.8389	97.06979
1992-12-31	89.24316999999999	97.11671
1993-12-31	89.95773	97.1257
1994-12-31	89.69844	97.12161
1995-12-31	89.01373000000001	97.11048000000001
1996-12-31	88.32463	97.0883
1997-12-31	86.91149	97.05864
1998-12-31	87.20094	97.06514
1999-12-31	87.60074	97.07045
2000-12-31	87.43013	97.06316
2001-12-31	87.66721	97.06456
2002-12-31	86.53348000000001	97.03814
2003-12-31	87.07251	97.0482
2004-12-31	87.37988	97.05041
2005-12-31	86.43106	97.02156
2006-12-31	87.37213	97.04663000000001
2007-12-31	87.37602	97.04339
2008-12-31	89.09036	97.0828
2009-12-31	88.39335	97.06604
2010-12-31	87.64278	97.05287
2011-12-31	86.69176	97.0294
