1972-12-31	-19.88385
1973-12-31	-22.50714
1974-12-31	-20.1544
1975-12-31	-18.80588
1976-12-31	-17.30024
1977-12-31	-18.423270000000002
1978-12-31	-14.07138
1979-12-31	-16.17011
1980-12-31	-27.51084
1981-12-31	-12.4717
1982-12-31	-11.913219999999999
1983-12-31	-8.738033999999999
1984-12-31	-8.29635
1985-12-31	-12.08216
1986-12-31	-21.40811
1987-12-31	-26.867379999999997
1988-12-31	-24.819770000000002
1989-12-31	-10.584719999999999
1990-12-31	-1.291851
1991-12-31	-1.3076379999999999
1992-12-31	-0.574068
1993-12-31	-0.9713451999999999
1994-12-31	-3.189225
1995-12-31	-3.8641010000000002
1996-12-31	-3.046224
1997-12-31	-2.389111
1998-12-31	-1.9114919999999997
1999-12-31	-3.0074009999999998
2000-12-31	-2.801748
2001-12-31	-1.8121
2002-12-31	-3.2984430000000002
2003-12-31	-4.784342
2004-12-31	-3.7846019999999996
2005-12-31	-3.709539
2006-12-31	-3.2108689999999998
2007-12-31	-1.67887
2008-12-31	-1.198049
2009-12-31	-1.439668
2010-12-31	-0.9589234000000001
2011-12-31	-0.9694019
