1972-12-31	39.12017
1973-12-31	39.03063
1974-12-31	38.92989
1975-12-31	38.810829999999996
1976-12-31	38.59646
1977-12-31	38.55573
1978-12-31	38.43694
1979-12-31	38.15827
1980-12-31	38.224
1981-12-31	38.16809
1982-12-31	37.881240000000005
1983-12-31	37.314659999999996
1984-12-31	36.85242
1985-12-31	33.68282
1986-12-31	27.43836
1987-12-31	24.11434
1988-12-31	22.43775
1989-12-31	16.57131
1990-12-31	17.38676
1991-12-31	16.67042
1992-12-31	20.36854
1993-12-31	19.30422
1994-12-31	17.61506
1995-12-31	18.44802
1996-12-31	20.19624
1997-12-31	16.60399
1998-12-31	16.29818
1999-12-31	15.92423
2000-12-31	14.2427
2001-12-31	15.691720000000002
2002-12-31	14.11948
2003-12-31	14.36476
2004-12-31	12.587489999999999
2005-12-31	12.99824
2006-12-31	9.268478
2007-12-31	10.720460000000001
2008-12-31	11.817060000000001
2009-12-31	8.544518
2010-12-31	12.861239999999999
2011-12-31	11.25802
