-128.52	14	113	2
-21.90	15	87	2
-486.83	15	105	2
-363.53	15	107	2
0.00	15	122	3
0.00	16	70	1
0.00	16	70	3
0.00	16	71	1
0.00	16	72	1
0.00	16	72	4
0.00	16	73	1
-40.01	16	74	5
-328.54	16	85	3
-26.00	16	107	2
-53.30	17	65	4
0.00	17	69	1
0.00	17	70	2
-88.93	17	70	4
0.00	17	78	1
0.00	17	97	2
0.00	17	97	3
0.00	17	99	2
-357.57	18	68	4
-357.57	18	68	5
-357.57	18	68	6
0.00	18	69	4
0.00	18	69	6
0.00	18	73	1
0.00	18	73	4
-201.84	18	73	6
0.00	18	74	4
0.00	18	75	4
0.00	18	78	1
0.00	18	79	1
-889.24	18	84	2
0.00	18	96	2
0.00	18	96	3
-75.23	19	54	4
0.00	19	67	1
0.00	19	67	4
-640.57	19	67	6
-564.07	19	68	4
0.00	19	72	1
0.00	19	73	1
-771.55	19	73	6
-2572.17	19	74	1
-3356.13	19	74	6
0.00	19	79	1
-106.13	19	79	2
-106.13	19	79	3
-2183.53	19	80	1
0.00	19	97	2
0.00	19	97	3
-1259.96	20	53	4
-192.47	20	54	1
0.00	20	65	1
-637.15	20	65	4
0.00	20	73	1
0.00	20	73	2
0.00	20	73	4
-27.37	20	74	1
0.00	20	74	2
0.00	20	74	4
0.00	20	77	1
0.00	20	79	1
-135.54	20	79	2
0.00	20	79	3
-258.01	20	79	4
0.00	20	80	1
0.00	20	80	3
-207.74	21	41	4
-32.72	21	46	4
-103.82	21	49	3
-103.82	21	49	4
-103.82	21	49	5
-103.82	21	49	6
0.00	21	50	4
-197.38	21	50	5
-197.38	21	50	6
0.00	21	54	4
-589.10	21	55	4
-263.95	21	60	4
0.00	21	62	1
0.00	21	65	1
0.00	21	66	4
-549.78	21	66	5
-863.29	21	66	6
0.00	21	67	2
0.00	21	74	2
-6.84	21	75	1
0.00	21	76	1
0.00	21	76	5
0.00	21	76	6
0.00	21	76	7
0.00	21	77	1
0.00	21	79	1
0.00	21	80	1
-65.44	21	116	3
0.00	21	122	3
0.00	21	122	4
0.00	21	123	3
0.00	21	123	4
0.00	22	27	5
0.00	22	27	6
0.00	22	33	4
-784.12	22	33	6
0.00	22	41	4
-175.95	22	42	4
-178.36	22	48	6
0.00	22	52	1
0.00	22	63	1
0.00	22	68	2
0.00	22	68	4
-1840.25	22	74	4
-2100.87	22	74	8
0.00	22	76	1
0.00	22	79	1
0.00	22	79	4
-50.32	23	25	11
-103.44	23	33	10
-238.04	23	40	3
0.00	23	50	6
0.00	23	54	4
-317.20	23	61	4
0.00	23	67	1
-26.02	23	67	4
-26.02	23	67	5
0.00	23	69	4
-1760.55	23	74	4
0.00	23	76	2
0.00	23	77	1
0.00	23	79	1
0.00	23	80	1
-521.06	23	82	3
-1543.66	23	90	3
0.00	24	23	6
-263.60	24	29	5
0.00	24	29	10
0.00	24	29	11
-188.96	24	31	6
-409.87	24	32	6
0.00	24	40	1
-1848.59	24	40	3
0.00	24	41	1
-160.59	24	44	4
-160.59	24	44	5
0.00	24	51	1
-453.60	24	55	4
0.00	24	62	1
0.00	24	63	1
-1021.85	24	67	4
-1286.49	24	68	6
0.00	24	69	4
-139.71	24	69	5
-139.71	24	69	6
0.00	24	70	2
0.00	24	74	4
-207.43	24	74	8
-405.77	24	75	4
-405.77	24	75	5
-405.77	24	75	6
0.00	24	80	1
0.00	24	86	1
-124.08	24	100	3
0.00	24	101	2
0.00	24	117	4
-96.56	25	16	8
-50.13	25	17	8
-210.86	25	23	11
0.00	25	24	6
-737.55	25	26	11
0.00	25	30	5
-185.09	25	30	6
-355.39	25	32	6
-321.00	25	34	6
0.00	25	39	3
-184.44	25	43	4
0.00	25	43	5
-42.29	25	49	6
0.00	25	50	1
0.00	25	51	1
0.00	25	52	1
0.00	25	54	1
0.00	25	61	1
0.00	25	62	1
0.00	25	63	1
0.00	25	67	1
0.00	25	68	1
-694.12	25	70	4
0.00	25	71	2
0.00	25	74	4
0.00	25	75	4
0.00	25	81	1
0.00	25	85	1
0.00	25	86	1
-77.27	26	17	8
-19.23	26	18	8
-93.26	26	23	10
-93.26	26	23	11
-149.48	26	30	5
-149.48	26	30	6
0.00	26	40	3
-174.04	26	40	5
0.00	26	41	1
0.00	26	42	1
0.00	26	50	1
0.00	26	51	1
0.00	26	52	1
0.00	26	54	2
0.00	26	62	1
0.00	26	63	1
0.00	26	67	1
0.00	26	68	1
0.00	26	69	1
0.00	26	71	4
-20.94	26	73	4
0.00	26	75	4
0.00	26	80	1
0.00	26	81	1
0.00	26	84	1
0.00	26	85	1
0.00	26	86	1
-107.58	26	96	2
-10.02	27	18	8
-2096.58	27	19	10
-319.31	27	29	6
-109.51	27	41	1
-1724.84	27	42	1
-328.54	27	45	1
-914.32	27	46	1
0.00	27	48	1
0.00	27	51	1
0.00	27	58	1
0.00	27	59	3
-115.32	27	59	4
0.00	27	61	1
0.00	27	62	1
0.00	27	63	1
0.00	27	63	11
0.00	27	65	1
0.00	27	69	1
0.00	27	70	1
-1068.64	27	74	4
-1068.64	27	74	5
0.00	27	74	6
-1068.64	27	74	8
0.00	27	75	2
0.00	27	76	1
0.00	27	76	2
-1897.61	27	76	12
0.00	27	82	1
0.00	27	83	1
0.00	27	84	1
0.00	27	85	1
-230.44	27	91	3
-16.11	28	12	10
-436.05	28	19	8
-319.62	28	20	8
-32.85	28	31	5
-261.10	28	31	6
-163.22	28	31	11
-46.54	28	34	1
0.00	28	34	5
0.00	28	35	5
0.00	28	39	1
-280.62	28	46	1
0.00	28	46	4
-903.49	28	48	1
-800.82	28	49	1
-41.06	28	50	1
-59.36	28	52	4
0.00	28	61	1
0.00	28	63	1
