489950.0	6489600.0	-0.0016250634195839
496717.0	6491489.0	0.0
495012.0	6490787.0	-6.817605276509385e-05
492830.0	6488401.0	0.0
494338.0	6492443.0	0.0
493729.0	6489297.0	0.0
489032.0	6493881.0	-0.0010002536783358
488602.0	6492660.0	-4.972095383054288e-05
486881.0	6486146.0	-0.0008250887874175
487061.0	6484517.0	-0.0002384576357179
487791.0	6484894.0	-0.0010079274479959
485702.0	6474528.0	-0.0003237569761542
484752.0	6477299.0	-6.341958396752918e-07
494542.0	6494594.0	-1.5854895991882291e-06
486034.0	6472641.0	-0.0002562151192288
484908.0	6478696.0	-0.0004572552004058
485066.0	6469512.0	0.0
485707.0	6470125.0	0.0
491216.0	6473332.0	-3.475393201420599e-05
485893.0	6476606.0	0.0
486542.0	6477595.0	-0.0001495750887874
485906.0	6474812.0	-0.0016115550481988
485623.0	6474819.0	-9.772957889396246e-05
490593.0	6485397.0	-7.36935565702689e-05
491636.0	6486874.0	-0.0003113584474885
491636.0	6487732.0	0.0
492471.0	6480596.0	-0.0007328132927447
494818.0	6481572.0	-0.0005190892947742
494351.0	6478525.0	-0.0012182902080162
495815.0	6481722.0	0.0
494719.0	6482260.0	-9.585870116692034e-05
496302.0	6481483.0	-0.0002286276002029
497151.0	6481496.0	-0.009212709284627
500874.0	6491484.0	0.0
491107.0	6473288.0	0.0
490781.0	6472800.0	0.0
500421.0	6487554.0	0.0
507883.16	6483529.5	-0.0001219241501775
489014.0	6480023.0	-1.0464231354642314e-05
484959.0	6476875.0	0.0
489886.0	6480651.0	0.0
487739.3	6479316.5	-0.0005209918822932
489562.0	6480410.0	0.0
488272.0	6479194.0	-1.0464231354642314e-05
485438.0	6479601.0	0.0
484749.0	6478080.0	-0.0015911339421613
494414.0	6489613.0	-8.244545915778792e-06
495639.0	6489718.0	-0.0016880390664637
493171.0	6488533.0	-0.0003754439370877
498227.0	6490925.0	-9.195839675291732e-07
499164.0	6489773.0	0.0
492260.0	6475623.0	-0.0011839802130898
493566.0	6477500.0	-0.0008347285641806
493956.0	6478037.0	-0.0003552130898021
492790.0	6476501.0	0.0
491576.0	6473956.0	-0.0005121131405377
493601.0	6477609.0	-0.0007438165905631
502311.0	6486486.0	0.0
485651.0	6470494.0	-0.0418478881278538
485425.0	6489420.0	-0.0012152777777777
506978.0	6483460.0	-0.0001701388888888
504350.0	6484210.0	-0.0005011574074074
