MONAPAR (mona.rma) [V7.7]
Date           	Date           	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	Charge         	
mona           	mona           	X25_Y41_Z1     	X31_Y52_Z1     	X27_Y58_Z1     	X28_Y56_Z1     	X27_Y61_Z1     	X29_Y66_Z1     	X29_Y66_Z1     	X35_Y67_Z1     	X29_Y73_Z1     	X28_Y73_Z1     	X21_Y76_Z1     	X27_Y76_Z1     	X40_Y75_Z1     	X35_Y84_Z1     	X46_Y91_Z1     	X40_Y66_Z1     	X53_Y97_Z1     	X28_Y52_Z1     	X21_Y54_Z1     	X33_Y58_Z1     	X40_Y72_Z1     	X31_Y81_Z1     	X49_Y90_Z1     	X40_Y72_Z1     	X27_Y76_Z2     	X40_Y86_Z2     	X56_Y102_Z2    	X35_Y109_Z2    	X31_Y112_Z2    	X34_Y113_Z2    	X52_Y112_Z2    	X47_Y117_Z2    	X48_Y119_Z2    	X52_Y118_Z2    	X54_Y120_Z2    	X35_Y76_Z2     	X26_Y54_Z2     	X35_Y93_Z3     	X44_Y93_Z3     	X45_Y103_Z3    	X48_Y105_Z3    	X54_Y103_Z3    	X55_Y101_Z3    	X66_Y104_Z3    	X39_Y107_Z3    	X40_Y105_Z3    	X47_Y106_Z3    	X41_Y114_Z3    	X44_Y110_Z3    	X49_Y112_Z3    	X49_Y114_Z3    	X55_Y108_Z3    	X64_Y108_Z3    	X62_Y111_Z3    	X21_Y123_Z3    	X39_Y119_Z3    	X43_Y116_Z3    	X38_Y121_Z3    	X36_Y120_Z3    	X40_Y120_Z3    	X44_Y121_Z3    	X59_Y93_Z3     	X55_Y94_Z3     	X50_Y91_Z3     	X43_Y82_Z3     	X30_Y83_Z3     	X38_Y67_Z3     	X27_Y59_Z3     	X31_Y56_Z3     	X26_Y39_Z3     	X35_Y109_Z3    	X31_Y112_Z3    	X34_Y113_Z3    	X52_Y112_Z3    	X40_Y72_Z3     	X30_Y83_Z3     	X33_Y53_Z3     	X40_Y66_Z3     	X28_Y56_Z3     	X47_Y86_Z3     	X33_Y53_Z3     	X28_Y56_Z3     	X40_Y69_Z4     	X40_Y72_Z4     	X41_Y66_Z4     	X48_Y73_Z4     	X39_Y72_Z4     	X39_Y64_Z4     	X46_Y72_Z4     	X42_Y65_Z4     	X18_Y75_Z4     	X42_Y70_Z4     	X47_Y70_Z4     	X42_Y75_Z4     	X34_Y73_Z4     	X42_Y75_Z4     	X38_Y67_Z4     	X43_Y71_Z4     	X36_Y59_Z4     	X40_Y62_Z4     	X43_Y63_Z4     	X36_Y64_Z4     	X39_Y61_Z4     	X32_Y71_Z4     	X23_Y67_Z4     	X60_Y83_Z4     	X36_Y57_Z4     	X27_Y59_Z4     	X29_Y66_Z4     	X50_Y80_Z4     	X26_Y73_Z4     	X25_Y71_Z4     	X26_Y75_Z4     	X21_Y50_Z4     	X18_Y68_Z4     	X52_Y81_Z4     	X47_Y72_Z4     	X55_Y94_Z4     	X22_Y42_Z4     	X65_Y89_Z4     	X44_Y65_Z4     	X19_Y54_Z4     	X43_Y66_Z4     	X30_Y78_Z4     	X35_Y63_Z4     	X29_Y76_Z4     	X21_Y60_Z4     	X47_Y74_Z4     	X42_Y76_Z4     	X47_Y83_Z4     	X22_Y33_Z4     	X20_Y53_Z4     	X23_Y54_Z4     	X28_Y52_Z4     	X21_Y54_Z4     	X21_Y55_Z4     	X23_Y61_Z4     	X21_Y60_Z4     	X24_Y55_Z4     	X24_Y55_Z4     	X31_Y56_Z4     	X35_Y63_Z4     	X39_Y60_Z4     	X38_Y61_Z4     	X39_Y60_Z4     	X17_Y65_Z4     	X36_Y64_Z4     	X28_Y56_Z4     	X24_Y24_Z5     	X24_Y29_Z5     	X82_Y74_Z5     	X67_Y57_Z5     	X94_Y72_Z5     	X64_Y63_Z5     	X31_Y35_Z5     	X26_Y40_Z5     	X25_Y43_Z5     	X56_Y56_Z5     	X27_Y29_Z6     	X28_Y31_Z6     	X31_Y31_Z6     	X34_Y33_Z6     	X34_Y36_Z6     	X35_Y36_Z6     	X37_Y44_Z6     	X37_Y40_Z6     	X22_Y48_Z6     	X34_Y46_Z6     	X25_Y49_Z6     	X38_Y52_Z6     	X41_Y49_Z6     	X39_Y48_Z6     	X43_Y48_Z6     	X43_Y53_Z6     	X43_Y53_Z6     	X64_Y53_Z6     	X42_Y55_Z6     	X45_Y62_Z6     	X45_Y60_Z6     	X47_Y64_Z6     	X46_Y63_Z6     	X61_Y65_Z6     	X84_Y64_Z6     	X21_Y66_Z6     	X19_Y73_Z6     	X34_Y73_Z6     	X46_Y72_Z6     	X48_Y73_Z6     	X54_Y77_Z6     	X63_Y89_Z6     	X63_Y87_Z6     	X90_Y70_Z6     	X60_Y53_Z6     	X63_Y54_Z6     	X67_Y45_Z6     	X75_Y49_Z7     	X69_Y53_Z6     	X61_Y60_Z6     	X61_Y63_Z6     	X64_Y63_Z6     	X84_Y65_Z6     	X64_Y66_Z6     	X62_Y75_Z6     	X79_Y73_Z7     	X83_Y69_Z6     	X25_Y30_Z6     	X49_Y46_Z6     	X42_Y38_Z6     	X39_Y40_Z6     	X50_Y52_Z6     	X50_Y62_Z6     	X57_Y61_Z6     	X43_Y68_Z6     	X46_Y67_Z6     	X36_Y64_Z6     	X40_Y65_Z6     	X41_Y60_Z6     	X41_Y58_Z6     	X75_Y75_Z7     	X68_Y84_Z6     	X43_Y71_Z6     	X55_Y70_Z6     	X53_Y76_Z6     	X55_Y78_Z6     	X59_Y86_Z6     	X66_Y79_Z6     	X24_Y68_Z6     	X19_Y67_Z6     	X33_Y37_Z6     	X44_Y76_Z6     	X44_Y52_Z6     	X28_Y56_Z6     	X30_Y37_Z7     	X66_Y54_Z7     	X45_Y59_Z6     	X57_Y61_Z6     	X87_Y64_Z7     	X84_Y64_Z7     	X84_Y64_Z7     	X58_Y82_Z6     	X75_Y75_Z7     	X61_Y53_Z7     	X63_Y54_Z6     	X69_Y65_Z7     	X74_Y64_Z7     	X76_Y64_Z7     	X73_Y64_Z7     	X62_Y72_Z7     	X65_Y74_Z7     	X68_Y68_Z7     	X73_Y65_Z7     	X79_Y68_Z7     	X69_Y74_Z7     	X34_Y46_Z7     	X44_Y42_Z7     	X40_Y47_Z7     	X65_Y50_Z7     	X65_Y79_Z6     	X57_Y87_Z6     	X43_Y62_Z6     	X40_Y41_Z8     	X43_Y69_Z8     	X50_Y80_Z8     	X24_Y74_Z8     	X52_Y81_Z8     	X42_Y59_Z8     	X48_Y72_Z8     	X80_Y53_Z8     	X79_Y56_Z8     	X78_Y63_Z8     	X85_Y57_Z8     	X85_Y61_Z8     	X90_Y56_Z8     	X81_Y65_Z8     	X89_Y61_Z8     	X95_Y64_Z8     	X87_Y70_Z8     	X84_Y66_Z8     	X91_Y70_Z8     	X93_Y68_Z8     	X82_Y73_Z8     	X73_Y74_Z8     	X78_Y76_Z8     	X80_Y78_Z8     	X80_Y78_Z8     	X36_Y36_Z8     	X37_Y42_Z8     	X39_Y40_Z8     	X38_Y49_Z8     	X65_Y50_Z8     	X63_Y51_Z8     	X42_Y55_Z8     	X45_Y59_Z8     	X42_Y65_Z8     	X49_Y66_Z8     	X46_Y74_Z8     	X22_Y74_Z8     	X39_Y80_Z8     	X51_Y76_Z8     	X59_Y79_Z8     	X40_Y40_Z8     	X39_Y40_Z8     	X60_Y48_Z8     	X72_Y55_Z8     	X80_Y53_Z8     	X80_Y53_Z8     	X79_Y54_Z8     	X83_Y57_Z8     	X88_Y61_Z8     	X96_Y60_Z8     	X95_Y59_Z8     	X95_Y62_Z8     	X93_Y69_Z8     	X82_Y72_Z8     	X96_Y69_Z8     	X96_Y68_Z8     	X42_Y78_Z8     	X97_Y46_Z9     	X88_Y49_Z9     	X95_Y61_Z9     	X117_Y63_Z9    	X93_Y38_Z9     	X96_Y46_Z9     	X96_Y55_Z9     	X91_Y60_Z9     	X96_Y65_Z9     	X111_Y60_Z9    	X106_Y75_Z9    	X74_Y83_Z9     	X85_Y78_Z9     	X84_Y83_Z9     	X92_Y81_Z9     	X96_Y81_Z9     	X99_Y85_Z9     	X108_Y79_Z9    	X77_Y85_Z9     	X77_Y86_Z9     	X78_Y89_Z9     	X23_Y33_Z9     	X78_Y32_Z10    	X87_Y33_Z10    	X79_Y38_Z10    	X74_Y41_Z10    	X80_Y53_Z10    	X93_Y54_Z10    	X91_Y60_Z10    	X96_Y65_Z10    	X114_Y57_Z10   	X80_Y32_Z10    	X83_Y35_Z10    	X83_Y34_Z10    	X85_Y33_Z10    	X88_Y34_Z10    	X89_Y40_Z10    	X94_Y45_Z10    	X80_Y53_Z10    	X85_Y49_Z10    	X88_Y49_Z10    	X85_Y61_Z10    	X99_Y60_Z10    	X114_Y57_Z10   	X117_Y63_Z10   	X82_Y89_Z10    	X43_Y64_Z10    	X44_Y63_Z10    	X41_Y66_Z10    	X48_Y23_Z10    	X38_Y25_Z10    	X57_Y34_Z10    	X77_Y25_Z10    	X76_Y28_Z10    	X71_Y26_Z10    	X71_Y35_Z10    	X53_Y36_Z10    	X50_Y17_Z10    	X70_Y25_Z10    	X72_Y31_Z10    	X25_Y23_Z11    	X23_Y25_Z11    	X24_Y26_Z11    	X24_Y29_Z11    	X28_Y31_Z11    	X37_Y40_Z11    	X27_Y63_Z11    	X43_Y64_Z11    	X44_Y63_Z11    	X45_Y62_Z11    	X38_Y64_Z11    	X41_Y66_Z11    	X97_Y35_Z11    	X95_Y33_Z11    	X82_Y36_Z11    	X88_Y36_Z11    	X44_Y26_Z11    	X38_Y80_Z11    	X82_Y35_Z12    	X106_Y65_Z12   	X116_Y71_Z12   	X116_Y72_Z12   	X116_Y72_Z12   	X27_Y76_Z12    	X58_Y85_Z12    	X109_Y66_Z13   	X97_Y53_Z13    	X98_Y53_Z13    	X80_Y92_Z13    	X105_Y90_Z13   	X90_Y96_Z13    	X98_Y97_Z13    	X88_Y29_Z14    	X82_Y33_Z14    	X96_Y35_Z14    	X105_Y51_Z14   	X98_Y55_Z14    	X118_Y59_Z14   	X89_Y100_Z14   	X84_Y30_Z14    	X93_Y36_Z14    	X94_Y42_Z14    	X98_Y45_Z14    	X96_Y50_Z14    	X115_Y60_Z14   	X119_Y57_Z14   	X109_Y66_Z14   	X116_Y66_Z14   	X97_Y84_Z14    	X75_Y89_Z14    	X69_Y94_Z14    	X82_Y92_Z14    	X86_Y95_Z14    	X92_Y93_Z14    	X98_Y90_Z14    	X81_Y99_Z14    	X82_Y99_Z14    	X89_Y100_Z14   	X89_Y100_Z14   	X88_Y100_Z14   	X74_Y108_Z14   	X85_Y99_Z14    	X87_Y100_Z14   	X94_Y32_Z15    	X101_Y74_Z15   	X89_Y102_Z15   	X116_Y66_Z15   	X94_Y42_Z15    	X104_Y41_Z15   	X109_Y42_Z15   	X109_Y42_Z15   	X108_Y42_Z15   	X106_Y47_Z15   	X112_Y97_Z15   	X104_Y96_Z15   	X104_Y96_Z14   	
 <Date>        	 <Date>        	07545X0029     	07786X0087     	08022X0004     	08022X0013     	08025X0009     	08262X0023     	08262X0290     	08264X0086     	08266X0003     	08266X0136     	08494X0077     	08502X0104     	08511X0036     	08744X0005     	08757X0120     	08271X0299     	09001X0113     	07786X0051     	08014X0032     	08023X0044     	08275X0070     	08507X0132     	08754X0028     	08275X0085     	08502X0079     	08752X0055     	09006X0073     	09244X0025     	09247X0112     	09248X0050     	09265X0036     	09514X0035     	09514X0051     	09521X0013     	09526X0090     	08504X0004     	07785X0003     	08748X0014     	08757X0058     	08997X0016     	08998X0017     	09006X0041     	09006X0049     	09015X0003     	09251X0029     	09252X0018     	09254X0040     	09256X0015     	09257X0010     	09258X0004     	09258X0023     	09262X0021     	09264X0044     	09268X0211     	09505X0018     	09512X0028     	09513X0025     	09515X0031     	09515X0032     	09516X0029     	09517X0013     	08767X0002     	08766X0001     	08758X0008     	08516X0002     	08507X0013     	08271X0003     	08026X0001     	08023X0001     	07545X0002     	09244X0025     	09247X0112     	09248X0050     	09265X0036     	08275X0025     	08507X0013     	07787X0010     	08271X0298     	08022X0010     	08753X0010     	07787X0002     	08022X0010     	08271X0106     	08275X0067     	08272X0132     	08278X0128     	08275X0068     	08035X0444     	08277X0157     	08272X0487     	08493X0045     	08276X0006     	08277X0163     	08512X0022     	08268X0021     	08512X0019     	08271X0002     	08276X0091     	08024X0050     	08035X0442     	08036X2484     	08264X0012     	08035X0441     	08267X0014     	08254X0011     	08527X0001     	08024X0019     	08026X0034     	08262X0096     	08518X0026     	08266X0061     	08265X0001     	08501X0001     	07778X0002     	08253X0010     	08525X0028     	08277X0005     	08766X0018     	07538X0009     	08764X0004     	08272X0463     	08013X0001     	08272X0337     	08503X0010     	08028X0176     	08502X0105     	08018X0004     	08277X0124     	08512X0044     	08517X0018     	07298X0001     	07778X0033     	07778X0037     	07786X0001     	08014X0003     	08014X0004     	08018X0002     	08018X0004     	08021X0001     	08021X0002     	08023X0039     	08028X0176     	08035X0008     	08035X0013     	08035X0281     	08253X0011     	08264X0012     	08022X0009     	07294X0029     	07298X0017     	08305X0001     	08051X0001     	08308X0006     	08048X0044     	07542X0042     	07545X0021     	07545X0001     	08042X0034     	07305X0001     	07305X0036     	07306X0066     	07307X0087     	07543X0010     	07544X0091     	07548X0117     	07548X0234     	07774X0001     	07783X0008     	07785X0001     	07788X0037     	07791X0002     	07791X0204     	07792X0006     	07796X0001     	07796X0045     	07808X0196     	08032X0001     	08037X0015     	08037X0021     	08037X0169     	08037X0425     	08047X0042     	08066X0043     	08254X0012     	08258X0005     	08268X0020     	08277X0152     	08278X0127     	08521X0239     	08764X0003     	08764X0005     	08303X0001     	07807X0002     	07808X0002     	07811X0011     	07813X0006     	07815X0056     	08043X0008     	08047X0050     	08048X0048     	08066X0007     	08284X0011     	08287X0015     	08294X0014     	08301X0002     	07305X0052     	07794X0007     	07552X0012     	07555X0040     	07798X0004     	08038X0236     	08046X0005     	08272X0391     	08273X0288     	08264X0004     	08271X0213     	08035X0425     	08032X0222     	08297X0001     	08535X0020     	08276X0085     	08282X0029     	08521X0018     	08522X0017     	08763X0002     	08531X0002     	08261X0030     	08253X0012     	07543X0085     	08512X0001     	07796X0069     	08022X0008     	07542X0002     	07808X0008     	08033X0237     	08046X0005     	08066X0003     	08066X0049     	08066X0045     	08526X0003     	08297X0001     	07807X0004     	07808X0009     	08055X0015     	08057X0002     	08057X0013     	08057X0030     	08288X0003     	08288X0004     	08291X0001     	08293X0001     	08294X0001     	08296X0001     	07784X0031     	07556X0083     	07791X0004     	07804X0001     	08524X0018     	08762X0018     	08036X0015     	07555X0071     	08272X0136     	08518X0002     	08501X0004     	08525X0029     	08032X0214     	08278X0192     	07818X0008     	08054X0011     	08058X0013     	08062X0012     	08062X0020     	08063X0012     	08065X0025     	08067X0017     	08075X0013     	08302X0011     	08302X0012     	08304X0001     	08304X0018     	08305X0002     	08297X0004     	08534X0002     	08541X0001     	08541X0009     	07544X0001     	07548X0002     	07555X0030     	07791X0006     	07804X0003     	07808X0015     	08032X0211     	08033X0157     	08272X0056     	08274X0019     	08277X0223     	08494X0056     	08515X0049     	08521X0238     	08523X0095     	07555X0070     	07555X0072     	07803X0505     	07816X0032     	07818X0009     	07818X0012     	07818X0030     	08061X0007     	08067X0003     	08071X0020     	08071X0026     	08075X0001     	08304X0019     	08305X0030     	08311X0018     	08311X0020     	08512X0002     	07595X0009     	07823X0007     	08071X0024     	08087X0022     	07584X0002     	07595X0006     	07835X0003     	08063X0014     	08075X0014     	08081X0026     	08318X0010     	08537X0001     	08542X0002     	08546X0001     	08548X0001     	08555X0002     	08556X0004     	08561X0203     	08774X0001     	08774X0018     	08774X0021     	07298X0004     	07338X0016     	07346X0024     	07574X0014     	07577X0022     	07818X0033     	07828X0020     	08063X0014     	08075X0014     	08082X0009     	07338X0017     	07345X0020     	07345X0023     	07346X0017     	07347X0004     	07583X0018     	07588X0045     	07818X0033     	07822X0011     	07823X0007     	08062X0020     	08072X0011     	08082X0010     	08087X0022     	08781X0001     	08036X0948     	08036X0954     	08272X0500     	07077X0023     	07304X0007     	07326X0028     	07097X0067     	07333X0027     	07332X0530     	07336X0002     	07561X0006     	07074X0014     	07095X0117     	07336X0543     	07065X0002     	07294X0002     	07294X0012     	07298X0015     	07305X0022     	07548X0009     	08026X0036     	08036X0948     	08036X0954     	08037X0398     	08271X0255     	08272X0500     	07355X0005     	07355X0007     	07581X0009     	07583X0019     	07312X0034     	08515X0052     	07345X0021     	08078X0028     	08327X0203     	08327X0204     	08327X0205     	08502X0069     	08527X0002     	08085X0046     	07835X0014     	07836X0005     	08785X0002     	08794X0004     	09024X0002     	09032X0001     	07343X0007     	07345X0018     	07355X0006     	07833X0007     	07836X0009     	08083X0028     	09023X0016     	07341X0007     	07584X0007     	07588X0048     	07595X0016     	07831X0007     	08082X0008     	08083X0027     	08085X0046     	08087X0021     	08555X0006     	08773X0011     	08776X0003     	08785X0010     	08786X0003     	08788X0003     	08792X0015     	09021X0012     	09021X0013     	09023X0001     	09023X0017     	09023X0019     	09273X0205     	09022X0009     	09023X0018     	07348X0015     	08316X0017     	09027X0042     	08087X0021     	07588X0048     	07597X0006     	07598X0004     	07598X0005     	07598X0007     	07834X0012     	09042X0001     	08797X0205     	08797X0205     	
