Year	Mean	Weight
1972-12-31	33.93666666666667	2.5010874293170735
1973-12-31	33.189166666666665	7.680186995857293
1974-12-31	33.87875	5.454124403686715
1975-12-31	34.29666666666668	8.576089489629448
1976-12-31	34.31583333333332	8.87356377271137
1977-12-31	34.354583333333345	8.844054446210182
1978-12-31	34.31466666666667	8.158888526271586
1979-12-31	34.25	7.0607869568007935
1980-12-31	34.12111111111111	7.50156282558864
1981-12-31	32.73875000000001	0.2500834609433361
1982-12-31	33.19022222222222	6.161172539591723
1983-12-31	31.355303030303027	1.4267047982925851
1984-12-31	29.48592592592593	1.674278856935155
1985-12-31	29.28687499999999	1.7911700238126786
1986-12-31	29.231785714285714	2.4666667016250923
1987-12-31	28.917272727272735	3.8946367154656434
1988-12-31	28.459428571428568	2.0300048856588147
1989-12-31	27.4356	3.2966599425568397
1990-12-31	27.906511627906976	1.8747081405467703
1991-12-31	27.63416666666667	1.8846328166810398
1992-12-31	27.140000000000004	1.3314692763464435
1993-12-31	26.21230769230769	2.8473051688653213
1994-12-31	25.82425	1.7151715957028781
1995-12-31	25.533448275862067	2.824539572941327
1996-12-31	25.02837209302325	3.11599378967968
1997-12-31	24.770731707317072	2.801290243290214
1998-12-31	24.299750000000003	4.1818976707734885
1999-12-31	24.16744680851064	5.924176902099865
2000-12-31	24.52543478260869	3.0082383935097203
2001-12-31	24.668169014084512	7.962449425178045
2002-12-31	24.75558139534883	5.663541938783993
2003-12-31	24.895892857142858	4.768200503715846
2004-12-31	24.940508474576276	5.69259507284805
2005-12-31	24.632600000000004	5.29802710769086
2006-12-31	25.429382716049385	4.615611085697483
2007-12-31	25.60451219512194	7.3737676519698665
2008-12-31	24.58104395604397	8.54155846744055
2009-12-31	24.885444444444456	5.2479901099343715
2010-12-31	24.948600682593856	6.943639796540401
2011-12-31	25.21747023809526	5.6344337523836465
