Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date (Flux)    	Date (Flux)    	Température    	Fl_Pluie       	Fl_ETP         	Fl_ETR         	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissell.      	Infiltrat.     	Défic_Évapotra 	Déficit_Sol    	Défi_Sol_2     	Réser_Interm.  	Cum_Pluie      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infilt     	Cum_Défic_Evap 	
31/07/1995 00:00	   212.0000    	   0.000000    	   0.000000    	   5.276807    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	
01/08/1995 00:00	   213.0000    	   0.000000    	   0.000000    	   5.167745    	   0.000000    	   5.167299    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  1.0491428E-15	  -5.167299    	   4.855340    	  0.3119591    	   0.000000    	   0.000000    	   5.167745    	   0.000000    	   5.167299    	   0.000000    	   0.000000    	   0.000000    	  1.0491428E-15	  -5.167299    	
02/08/1995 00:00	   214.0000    	   0.000000    	   0.000000    	   6.400000    	   0.000000    	   6.395627    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  5.0128905E-15	  -6.395627    	   10.87562    	  0.6873057    	   0.000000    	   0.000000    	   11.56775    	   0.000000    	   11.56293    	   0.000000    	   0.000000    	   0.000000    	  6.0620333E-15	  -11.56293    	
03/08/1995 00:00	   215.0000    	   0.000000    	   0.000000    	   6.616828    	   0.000000    	   6.603142    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  3.2767748E-16	  -6.603142    	   17.09633    	   1.069736    	   0.000000    	   0.000000    	   18.18457    	   0.000000    	   18.16607    	   0.000000    	   0.000000    	   0.000000    	  6.3897108E-15	  -18.16607    	
04/08/1995 00:00	   216.0000    	   0.000000    	   0.000000    	   6.155663    	   0.000000    	   6.130233    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  9.7153497E-16	  -6.130233    	   22.88069    	   1.415610    	   0.000000    	   0.000000    	   24.34024    	   0.000000    	   24.29630    	   0.000000    	   0.000000    	   0.000000    	  7.3612457E-15	  -24.29630    	
05/08/1995 00:00	   217.0000    	   0.000000    	   0.000000    	   5.493528    	   0.000000    	   5.457868    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  6.6972677E-16	  -5.457868    	   28.04380    	   1.710372    	   0.000000    	   0.000000    	   29.83376    	   0.000000    	   29.75417    	   0.000000    	   0.000000    	   0.000000    	  8.0309725E-15	  -29.75417    	
06/08/1995 00:00	   218.0000    	   0.000000    	   24.87163    	   2.298382    	   0.000000    	   2.298382    	   0.000000    	   0.000000    	   0.000000    	  1.5601298E-05	      0.0026460	  -2.298382    	   6.792449    	   1.063776    	  0.6726412    	   24.87163    	   32.13215    	   0.000000    	   32.05255    	   0.000000    	   0.000000    	  1.5601298E-05	      0.0026460	  -32.05255    	
07/08/1995 00:00	   219.0000    	   0.000000    	   0.000000    	   2.209061    	   0.000000    	   2.201765    	   0.000000    	   0.000000    	   0.000000    	  4.6341916E-05	      0.0052640	  -2.201765    	   8.870658    	   1.187331    	  0.6673308    	   24.87163    	   34.34121    	   0.000000    	   34.25432    	   0.000000    	   0.000000    	  6.1943214E-05	      0.0079100	  -34.25432    	
08/08/1995 00:00	   220.0000    	   0.000000    	   0.000000    	   3.748004    	   0.000000    	   3.731478    	   0.000000    	   0.000000    	   0.000000    	  4.5611518E-05	      0.0052224	  -3.731478    	   12.39396    	   1.395508    	  0.6620628    	   24.87163    	   38.08921    	   0.000000    	   37.98579    	   0.000000    	   0.000000    	  1.0755473E-04	      0.0131325	  -37.98579    	
09/08/1995 00:00	   221.0000    	   0.000000    	   0.000000    	   4.788889    	   0.000000    	   4.759735    	   0.000000    	   0.000000    	   0.000000    	  4.4892700E-05	      0.0051811	  -4.759735    	   16.89806    	   1.651144    	  0.6568367    	   24.87163    	   42.87810    	   0.000000    	   42.74553    	   0.000000    	   0.000000    	  1.5244743E-04	      0.0183136	  -42.74553    	
10/08/1995 00:00	   222.0000    	   0.000000    	   0.000000    	   5.500000    	   0.000000    	   5.453816    	   0.000000    	   0.000000    	   0.000000    	  4.4185276E-05	      0.0051402	  -5.453816    	   22.07174    	   1.931281    	  0.6516524    	   24.87163    	   48.37810    	   0.000000    	   48.19934    	   0.000000    	   0.000000    	  1.9663271E-04	      0.0234538	  -48.19934    	
11/08/1995 00:00	   223.0000    	   0.000000    	   0.000000    	   4.278857    	   0.000000    	   4.232450    	   0.000000    	   0.000000    	   0.000000    	  4.3489064E-05	      0.0050996	  -4.232450    	   26.09622    	   2.139243    	  0.6465093    	   24.87163    	   52.65696    	   0.000000    	   52.43179    	   0.000000    	   0.000000    	  2.4012177E-04	      0.0285533	  -52.43179    	
12/08/1995 00:00	   224.0000    	   0.000000    	   0.000000    	   5.604639    	   0.000000    	   5.528295    	   0.000000    	   0.000000    	   0.000000    	  4.2803886E-05	      0.0050592	  -5.528295    	   31.36451    	   2.399253    	  0.6414073    	   24.87163    	   58.26160    	   0.000000    	   57.96009    	   0.000000    	   0.000000    	  2.8292566E-04	      0.0336126	  -57.96009    	
13/08/1995 00:00	   225.0000    	   0.000000    	   2.701726    	   2.801726    	   0.000000    	   2.798819    	   0.000000    	   0.000000    	   0.000000    	  4.2129564E-05	      0.0050193	  -2.798819    	   31.45307    	   2.407781    	  0.6363459    	   27.57335    	   61.06332    	   0.000000    	   60.75891    	   0.000000    	   0.000000    	  3.2505522E-04	      0.0386318	  -60.75891    	
14/08/1995 00:00	   226.0000    	   0.000000    	   0.000000    	   3.228803    	   0.000000    	   3.176122    	   0.000000    	   0.000000    	   0.000000    	  4.1465926E-05	      0.0049796	  -3.176122    	   34.48706    	   2.549923    	  0.6313248    	   27.57335    	   64.29213    	   0.000000    	   63.93503    	   0.000000    	   0.000000    	  3.6652115E-04	      0.0436114	  -63.93503    	
15/08/1995 00:00	   227.0000    	   0.000000    	   0.000000    	   4.135922    	   0.000000    	   4.060082    	   0.000000    	   0.000000    	   0.000000    	  4.0812802E-05	      0.0049403	  -4.060082    	   38.37497    	   2.722086    	  0.6263437    	   27.57335    	   68.42805    	   0.000000    	   67.99511    	   0.000000    	   0.000000    	  4.0733395E-04	      0.0485517	  -67.99511    	
16/08/1995 00:00	   228.0000    	   0.000000    	   0.000000    	   4.266775    	   0.000000    	   4.176933    	   0.000000    	   0.000000    	   0.000000    	  4.0170022E-05	      0.0049012	  -4.176933    	   42.38263    	   2.891360    	  0.6214024    	   27.57335    	   72.69482    	   0.000000    	   72.17204    	   0.000000    	   0.000000    	  4.4750397E-04	      0.0534529	  -72.17204    	
17/08/1995 00:00	   229.0000    	   0.000000    	   0.000000    	   4.247573    	   0.000000    	   4.147110    	   0.000000    	   0.000000    	   0.000000    	  3.9537423E-05	      0.0048625	  -4.147110    	   46.37152    	   3.049581    	  0.6165003    	   27.57335    	   76.94239    	   0.000000    	   76.31915    	   0.000000    	   0.000000    	  4.8704139E-04	      0.0583154	  -76.31915    	
18/08/1995 00:00	   230.0000    	   0.000000    	   0.000000    	   5.402589    	   0.000000    	   5.261489    	   0.000000    	   0.000000    	   0.000000    	  3.8914841E-05	      0.0048241	  -5.261489    	   51.44930    	   3.233292    	  0.6116373    	   27.57335    	   82.34498    	   0.000000    	   81.58064    	   0.000000    	   0.000000    	  5.2595623E-04	      0.0631395	  -81.58064    	
19/08/1995 00:00	   231.0000    	   0.000000    	   0.000000    	   4.962136    	   0.000000    	   4.819181    	   0.000000    	   0.000000    	   0.000000    	  3.8302117E-05	      0.0047860	  -4.819181    	   56.11489    	   3.386885    	  0.6068131    	   27.57335    	   87.30712    	   0.000000    	   86.39982    	   0.000000    	   0.000000    	  5.6425835E-04	      0.0679255	  -86.39982    	
20/08/1995 00:00	   232.0000    	   0.000000    	   0.000000    	   5.363862    	   0.000000    	   5.192688    	   0.000000    	   0.000000    	   0.000000    	  3.7699094E-05	      0.0047482	  -5.192688    	   61.15448    	   3.539983    	  0.6020272    	   27.57335    	   92.67098    	   0.000000    	   91.59251    	   0.000000    	   0.000000    	  6.0195745E-04	      0.0726736	  -91.59251    	
21/08/1995 00:00	   233.0000    	   0.000000    	   0.000000    	   4.705717    	   0.000000    	   4.544077    	   0.000000    	   0.000000    	   0.000000    	  3.7105616E-05	      0.0047107	  -4.544077    	   65.57681    	   3.661731    	  0.5972794    	   27.57335    	   97.37670    	   0.000000    	   96.13659    	   0.000000    	   0.000000    	  6.3906306E-04	      0.0773843	  -96.13659    	
22/08/1995 00:00	   234.0000    	   0.000000    	   0.000000    	   4.757066    	   0.000000    	   4.584224    	   0.000000    	   0.000000    	   0.000000    	  3.6521532E-05	      0.0046735	  -4.584224    	   70.04951    	   3.773247    	  0.5925694    	   27.57335    	   102.1338    	   0.000000    	   100.7208    	   0.000000    	   0.000000    	  6.7558459E-04	      0.0820577	  -100.7208    	
23/08/1995 00:00	   235.0000    	   0.000000    	   1.963754    	   4.293959    	   0.000000    	   4.206737    	   0.000000    	   0.000000    	   0.000000    	  3.5946692E-05	      0.0046366	  -4.206737    	   72.24218    	   3.823565    	  0.5878969    	   29.53711    	   106.4277    	   0.000000    	   104.9276    	   0.000000    	   0.000000    	  7.1153129E-04	      0.0866943	  -104.9276    	
24/08/1995 00:00	   236.0000    	   0.000000    	  0.3738943    	   3.973786    	   0.000000    	   3.829265    	   0.000000    	   0.000000    	   0.000000    	  3.5380948E-05	      0.0045999	  -3.829265    	   75.62179    	   3.899325    	  0.5832616    	   29.91100    	   110.4015    	   0.000000    	   108.7568    	   0.000000    	   0.000000    	  7.4691223E-04	      0.0912942	  -108.7568    	
25/08/1995 00:00	   237.0000    	   0.000000    	  0.1060410    	   3.272492    	   0.000000    	   3.138147    	   0.000000    	   0.000000    	   0.000000    	  3.4824156E-05	      0.0045636	  -3.138147    	   78.59061    	   3.962606    	  0.5786632    	   30.01704    	   113.6740    	   0.000000    	   111.8950    	   0.000000    	   0.000000    	  7.8173639E-04	      0.0958579	  -111.8950    	
26/08/1995 00:00	   238.0000    	   0.000000    	      0.0060410	   3.307767    	   0.000000    	   3.167718    	   0.000000    	   0.000000    	   0.000000    	  3.4276172E-05	      0.0045276	  -3.167718    	   81.69256    	   4.022341    	  0.5741013    	   30.02309    	   116.9818    	   0.000000    	   115.0627    	   0.000000    	   0.000000    	  8.1601256E-04	  0.1003854    	  -115.0627    	
27/08/1995 00:00	   239.0000    	   0.000000    	  0.5090615    	   3.738943    	   0.000000    	   3.598759    	   0.000000    	   0.000000    	   0.000000    	  3.3736857E-05	      0.0044918	  -3.598759    	   84.72805    	   4.076548    	  0.5695757    	   30.53215    	   120.7207    	   0.000000    	   118.6614    	   0.000000    	   0.000000    	  8.4974942E-04	  0.1048773    	  -118.6614    	
28/08/1995 00:00	   240.0000    	   0.000000    	   1.717799    	   2.889536    	   0.000000    	   2.830591    	   0.000000    	   0.000000    	   0.000000    	  3.3214576E-05	      0.0044569	  -2.830591    	   85.82330    	   4.094220    	  0.5652187    	   32.24995    	   123.6102    	   0.000000    	   121.4920    	   0.000000    	   0.000000    	  8.8296399E-04	  0.1093342    	  -121.4920    	
29/08/1995 00:00	   241.0000    	   0.000000    	      0.0969795	   1.748004    	   0.000000    	   1.673661    	   0.000000    	   0.000000    	   0.000000    	  3.2700508E-05	      0.0044223	  -1.673661    	   87.37411    	   4.120092    	  0.5607636    	   32.34693    	   125.3583    	   0.000000    	   123.1657    	   0.000000    	   0.000000    	  9.1566450E-04	  0.1137565    	  -123.1657    	
30/08/1995 00:00	   242.0000    	   0.000000    	  0.2453074    	   2.401726    	   0.000000    	   2.301484    	   0.000000    	   0.000000    	   0.000000    	  3.2186093E-05	      0.0043874	  -2.301484    	   89.39763    	   4.152752    	  0.5563440    	   32.59223    	   127.7600    	   0.000000    	   125.4672    	   0.000000    	   0.000000    	  9.4785060E-04	  0.1181440    	  -125.4672    	
31/08/1995 00:00	   243.0000    	   0.000000    	  0.8271845    	   3.001726    	   2.899500    	   2.899500    	   0.000000    	   0.000000    	   0.000000    	  3.1679812E-05	      0.0043528	   0.000000    	   91.43862    	   4.184075    	  0.5519596    	   33.41942    	   130.7617    	   2.899500    	   128.3667    	   0.000000    	   0.000000    	  9.7953041E-04	  0.1224967    	  -125.4672    	
01/09/1995 00:00	   244.0000    	   0.000000    	   0.000000    	   3.260734    	   2.899500    	   3.105382    	   0.000000    	   0.000000    	   0.000000    	  3.1181536E-05	      0.0043184	 -0.2058815    	   94.49978    	   4.228292    	  0.5476100    	   33.41942    	   134.0224    	   5.799001    	   131.4721    	   0.000000    	   0.000000    	      0.0010107	  0.1268152    	  -125.6731    	
02/09/1995 00:00	   245.0000    	   0.000000    	   9.163754    	   1.316721    	   2.899500    	   1.316721    	   0.000000    	   0.000000    	   0.000000    	  3.1373146E-05	      0.0043316	   1.582780    	   87.10431    	   3.788723    	  0.5552417    	   42.58317    	   135.3392    	   8.698501    	   132.7888    	   0.000000    	   0.000000    	      0.0010421	  0.1311467    	  -124.0903    	
03/09/1995 00:00	   246.0000    	   0.000000    	   2.040992    	   2.308630    	   2.899500    	   2.294526    	   0.000000    	   0.000000    	   0.000000    	  3.1561500E-05	      0.0043445	  0.6049738    	   87.34941    	   3.797165    	  0.5508657    	   44.62416    	   137.6478    	   11.59800    	   135.0833    	   0.000000    	   0.000000    	      0.0010736	  0.1354912    	  -123.4853    	
04/09/1995 00:00	   247.0000    	   0.000000    	      0.0271845	   3.255663    	   2.899500    	   3.127401    	   0.000000    	   0.000000    	   0.000000    	  3.1065012E-05	      0.0043102	 -0.2279012    	   90.37961    	   3.867177    	  0.5465244    	   44.65135    	   140.9035    	   14.49750    	   138.2107    	   0.000000    	   0.000000    	      0.0011047	  0.1398014    	  -123.7132    	
05/09/1995 00:00	   248.0000    	   0.000000    	      0.0483279	   2.946710    	   2.899500    	   2.826547    	   0.000000    	   0.000000    	   0.000000    	  3.0576374E-05	      0.0042762	      0.0729538	   93.09860    	   3.926410    	  0.5422177    	   44.69968    	   143.8502    	   17.39700    	   141.0373    	   0.000000    	   0.000000    	      0.0011353	  0.1440776    	  -123.6403    	
06/09/1995 00:00	   249.0000    	   0.000000    	   10.76580    	   3.461704    	   2.899500    	   3.461704    	   0.000000    	   0.000000    	   0.000000    	  3.1247604E-05	      0.0043225	 -0.5622041    	   86.21100    	   3.530250    	  0.5582086    	   55.46548    	   147.3119    	   20.29650    	   144.4990    	   0.000000    	   0.000000    	      0.0011665	  0.1484001    	  -124.2025    	
07/09/1995 00:00	   250.0000    	   0.000000    	   18.43970    	   1.468177    	   2.899500    	   1.468177    	   0.000000    	   0.000000    	   0.000000    	  3.9710763E-05	      0.0048612	   1.431323    	   70.22104    	   2.674117    	  0.6787283    	   73.90518    	   148.7800    	   23.19600    	   145.9671    	   0.000000    	   0.000000    	      0.0012062	  0.1532613    	  -122.7711    	
08/09/1995 00:00	   251.0000    	   0.000000    	   5.818554    	   2.118986    	   2.899500    	   2.118986    	   0.000000    	   0.000000    	   0.000000    	  5.0553938E-05	      0.0054878	  0.7805143    	   66.73225    	   2.507469    	  0.7173297    	   79.72373    	   150.8990    	   26.09550    	   148.0861    	   0.000000    	   0.000000    	      0.0012568	  0.1587491    	  -121.9906    	
09/09/1995 00:00	   252.0000    	   0.000000    	   1.205717    	   3.038943    	   2.899500    	   3.005456    	   0.000000    	   0.000000    	   0.000000    	  5.3056818E-05	      0.0056208	 -0.1059558    	   68.45167    	   2.588628    	  0.7124934    	   80.92945    	   153.9380    	   28.99500    	   151.0916    	   0.000000    	   0.000000    	      0.0013099	  0.1643699    	  -122.0966    	
10/09/1995 00:00	   253.0000    	   0.000000    	   9.092665    	  0.5540453    	   2.899500    	  0.5540453    	   0.000000    	   0.000000    	   0.000000    	  6.1905107E-05	      0.0060622	   2.345455    	   60.40852    	   2.216104    	  0.8293143    	   90.02211    	   154.4920    	   31.89450    	   151.6456    	   0.000000    	   0.000000    	      0.0013718	  0.1704321    	  -119.7511    	
11/09/1995 00:00	   254.0000    	   0.000000    	  0.3211435    	   3.011974    	   2.899500    	   2.973320    	   0.000000    	   0.000000    	   0.000000    	  7.0962700E-05	      0.0064954	     -0.0738194	   62.93150    	   2.345303    	  0.8227480    	   90.34326    	   157.5040    	   34.79400    	   154.6189    	   0.000000    	   0.000000    	      0.0014427	  0.1769275    	  -119.8249    	
12/09/1995 00:00	   255.0000    	   0.000000    	   1.169471    	   1.511758    	   2.899500    	   1.504892    	   0.000000    	   0.000000    	   0.000000    	  6.9948828E-05	      0.0064472	   1.394608    	   63.24779    	   2.365217    	  0.8170137    	   91.51273    	   159.0157    	   37.69350    	   156.1238    	   0.000000    	   0.000000    	      0.0015127	  0.1833747    	  -118.4303    	
13/09/1995 00:00	   256.0000    	   0.000000    	   0.000000    	   2.696548    	   2.899500    	   2.653817    	   0.000000    	   0.000000    	   0.000000    	  6.8951273E-05	      0.0063994	  0.2456835    	   65.77994    	   2.486887    	  0.8105454    	   91.51273    	   161.7123    	   40.59300    	   158.7777    	   0.000000    	   0.000000    	      0.0015816	  0.1897741    	  -118.1846    	
14/09/1995 00:00	   257.0000    	   0.000000    	   3.033873    	   2.248004    	   2.899500    	   2.248004    	   0.000000    	   0.000000    	   0.000000    	  6.8688218E-05	      0.0063873	  0.6514960    	   65.03646    	   2.454340    	  0.8139376    	   94.54660    	   163.9603    	   43.49250    	   161.0257    	   0.000000    	   0.000000    	      0.0016503	  0.1961614    	  -117.5332    	
15/09/1995 00:00	   258.0000    	   0.000000    	   5.771305    	   1.667745    	   2.899500    	   1.667745    	   0.000000    	   0.000000    	   0.000000    	  7.3480509E-05	      0.0066086	   1.231755    	   61.16926    	   2.277553    	  0.8668219    	   100.3179    	   165.6280    	   46.39200    	   162.6934    	   0.000000    	   0.000000    	      0.0017238	  0.2027700    	  -116.3014    	
16/09/1995 00:00	   259.0000    	   0.000000    	   2.236893    	  0.9000000    	   2.899500    	  0.9000000    	   0.000000    	   0.000000    	   0.000000    	  7.9394980E-05	      0.0068736	   1.999500    	   59.90971    	   2.221785    	  0.8814470    	   102.5548    	   166.5280    	   49.29150    	   163.5934    	   0.000000    	   0.000000    	      0.0018032	  0.2096436    	  -114.3019    	
17/09/1995 00:00	   260.0000    	   0.000000    	   2.264078    	   1.444984    	   2.899500    	   1.444984    	   0.000000    	   0.000000    	   0.000000    	  8.1274473E-05	      0.0069538	   1.454516    	   59.13420    	   2.190984    	  0.8871921    	   104.8189    	   167.9730    	   52.19101    	   165.0384    	   0.000000    	   0.000000    	      0.0018845	  0.2165974    	  -112.8474    	
18/09/1995 00:00	   261.0000    	   0.000000    	   7.186947    	  0.8909385    	   2.899500    	  0.8909385    	   0.000000    	   0.000000    	   0.000000    	  9.2492692E-05	      0.0074141	   2.008562    	   53.20680    	   1.941010    	  0.9983206    	   112.0058    	   168.8640    	   55.09051    	   165.9293    	   0.000000    	   0.000000    	      0.0019770	  0.2240115    	  -110.8388    	
19/09/1995 00:00	   262.0000    	   0.000000    	   0.000000    	   2.367745    	   2.899500    	   2.341895    	   0.000000    	   0.000000    	   0.000000    	  1.0273011E-04	      0.0078192	  0.5576049    	   55.42826    	   2.061438    	  0.9903987    	   112.0058    	   171.2317    	   57.99001    	   168.2712    	   0.000000    	   0.000000    	      0.0020797	  0.2318307    	  -110.2812    	
20/09/1995 00:00	   263.0000    	   0.000000    	   1.203020    	   2.387594    	   2.899500    	   2.373062    	   0.000000    	   0.000000    	   0.000000    	  1.0110062E-04	      0.0077570	  0.5264382    	   56.53786    	   2.121879    	  0.9825406    	   113.2088    	   173.6193    	   60.88951    	   170.6443    	   0.000000    	   0.000000    	      0.0021808	  0.2395877    	  -109.7548    	
21/09/1995 00:00	   264.0000    	   0.000000    	      0.0060410	   1.631499    	   2.899500    	   1.610927    	   0.000000    	   0.000000    	   0.000000    	  9.9497184E-05	      0.0076954	   1.288573    	   58.06354    	   2.201091    	  0.9747457    	   113.2149    	   175.2508    	   63.78901    	   172.2552    	   0.000000    	   0.000000    	      0.0022803	  0.2472831    	  -108.4662    	
22/09/1995 00:00	   265.0000    	   0.000000    	   0.000000    	   2.038943    	   2.899500    	   2.011353    	   0.000000    	   0.000000    	   0.000000    	  9.7919384E-05	      0.0076342	  0.8881472    	   59.97896    	   2.297018    	  0.9670135    	   113.2149    	   177.2898    	   66.68851    	   174.2666    	   0.000000    	   0.000000    	      0.0023782	  0.2549173    	  -107.5781    	
23/09/1995 00:00	   266.0000    	   0.000000    	   0.000000    	   1.966775    	   2.899500    	   1.937025    	   0.000000    	   0.000000    	   0.000000    	  9.6366806E-05	      0.0075736	  0.9624752    	   61.82309    	   2.389923    	  0.9593436    	   113.2149    	   179.2565    	   69.58801    	   176.2036    	   0.000000    	   0.000000    	      0.0024746	  0.2624909    	  -106.6156    	
24/09/1995 00:00	   267.0000    	   0.000000    	   5.895685    	  0.9586839    	   2.899500    	  0.9586839    	   0.000000    	   0.000000    	   0.000000    	  1.0268691E-04	      0.0078136	   1.940816    	   57.16570    	   2.186682    	   1.027799    	   119.1106    	   180.2152    	   72.48751    	   177.1623    	   0.000000    	   0.000000    	      0.0025773	  0.2703046    	  -104.6748    	
25/09/1995 00:00	   268.0000    	   0.000000    	      0.0362460	   2.193959    	   2.899500    	   2.165333    	   0.000000    	   0.000000    	   0.000000    	  1.0905055E-04	      0.0080509	  0.7341669    	   59.19439    	   2.287075    	   1.019639    	   119.1468    	   182.4092    	   75.38701    	   179.3276    	   0.000000    	   0.000000    	      0.0026863	  0.2783555    	  -103.9406    	
26/09/1995 00:00	   269.0000    	   0.000000    	   7.755232    	   1.378857    	   2.899500    	   1.378857    	   0.000000    	   0.000000    	   0.000000    	  1.2061012E-04	      0.0084316	   1.520644    	   53.17756    	   2.040038    	   1.123596    	   126.9020    	   183.7880    	   78.28651    	   180.7065    	   0.000000    	   0.000000    	      0.0028069	  0.2867871    	  -102.4200    	
27/09/1995 00:00	   270.0000    	   0.000000    	   3.496009    	   1.468177    	   2.899500    	   1.468154    	   0.000000    	   0.000000    	   0.000000    	  1.3705228E-04	      0.0089607	   1.431346    	   51.26656    	   1.962217    	   1.153529    	   130.3981    	   185.2562    	   81.18601    	   182.1746    	   0.000000    	   0.000000    	      0.0029440	  0.2957477    	  -100.9886    	
28/09/1995 00:00	   271.0000    	   0.000000    	  0.3939590    	   1.578857    	   2.899500    	   1.565537    	   0.000000    	   0.000000    	   0.000000    	  1.3934538E-04	      0.0090416	   1.333963    	   52.37562    	   2.024734    	   1.144348    	   130.7920    	   186.8351    	   84.08551    	   183.7402    	   0.000000    	   0.000000    	      0.0030833	  0.3047894    	  -99.65464    	
29/09/1995 00:00	   272.0000    	   0.000000    	      0.0060410	   2.028479    	   2.899500    	   2.004951    	   0.000000    	   0.000000    	   0.000000    	  1.3712349E-04	      0.0089696	  0.8945490    	   54.27465    	   2.124615    	   1.135241    	   130.7981    	   188.8635    	   86.98501    	   185.7451    	   0.000000    	   0.000000    	      0.0032204	  0.3137589    	  -98.76009    	
30/09/1995 00:00	   273.0000    	   0.000000    	   2.517152    	   1.675836    	   1.675836    	   1.675836    	   0.000000    	   0.000000    	   0.000000    	  1.3659801E-04	      0.0089518	   0.000000    	   53.47670    	   2.094900    	   1.139803    	   133.3152    	   190.5394    	   88.66084    	   187.4209    	   0.000000    	   0.000000    	      0.0033570	  0.3227107    	  -98.76009    	
01/10/1995 00:00	   274.0000    	   0.000000    	  0.5241640    	   1.266775    	   1.675836    	   1.256536    	   0.000000    	   0.000000    	   0.000000    	  1.3613632E-04	      0.0089351	  0.4193001    	   54.16872    	   2.135504    	   1.130982    	   133.8394    	   191.8061    	   90.33668    	   188.6775    	   0.000000    	   0.000000    	      0.0034932	  0.3316458    	  -98.34079    	
02/10/1995 00:00	   275.0000    	   0.000000    	   7.395361    	   1.767745    	   1.675836    	   1.767745    	   0.000000    	   0.000000    	   0.000000    	  1.4664814E-04	      0.0092832	     -0.0919094	   48.86624    	   1.917105    	   1.228288    	   141.2347    	   193.5739    	   92.01252    	   190.4452    	   0.000000    	   0.000000    	      0.0036398	  0.3409290    	  -98.43270    	
03/10/1995 00:00	   276.0000    	   0.000000    	  0.4204962    	   1.396548    	   1.675836    	   1.383918    	   0.000000    	   0.000000    	   0.000000    	  1.5828553E-04	      0.0096438	  0.2919179    	   49.77476    	   1.976155    	   1.222636    	   141.6552    	   194.9704    	   93.68835    	   191.8291    	   0.000000    	   0.000000    	      0.0037981	  0.3505727    	  -98.14078    	
04/10/1995 00:00	   277.0000    	   0.000000    	   5.487594    	   1.400000    	   1.675836    	   1.400000    	   0.000000    	   0.000000    	   0.000000    	  1.6894815E-04	      0.0101803	  0.2758360    	   45.98360    	   1.826946    	   1.359518    	   147.1428    	   196.3704    	   95.36419    	   193.2291    	   0.000000    	   0.000000    	      0.0039671	  0.3607530    	  -97.86495    	
05/10/1995 00:00	   278.0000    	   0.000000    	   0.000000    	   2.207659    	   1.675836    	   2.186447    	   0.000000    	   0.000000    	   0.000000    	  1.7911345E-04	      0.0106933	 -0.5106110    	   48.05653    	   1.940469    	   1.348645    	   147.1428    	   198.5781    	   97.04002    	   195.4156    	   0.000000    	   0.000000    	      0.0041462	  0.3714464    	  -98.37556    	
06/10/1995 00:00	   279.0000    	   0.000000    	   0.000000    	   1.814132    	   1.675836    	   1.795528    	   0.000000    	   0.000000    	   0.000000    	  1.7624793E-04	      0.0106077	 -0.1196922    	   49.76375    	   2.028770    	   1.337861    	   147.1428    	   200.3922    	   98.71586    	   197.2111    	   0.000000    	   0.000000    	      0.0043224	  0.3820540    	  -98.49525    	
07/10/1995 00:00	   280.0000    	   0.000000    	   0.000000    	   2.584574    	   1.675836    	   2.553864    	   0.000000    	   0.000000    	   0.000000    	  1.7342875E-04	      0.0105227	 -0.8780283    	   52.19029    	   2.156097    	   1.327165    	   147.1428    	   202.9768    	   100.3917    	   199.7650    	   0.000000    	   0.000000    	      0.0044958	  0.3925767    	  -99.37328    	
08/10/1995 00:00	   281.0000    	   0.000000    	   0.000000    	   2.759115    	   1.675836    	   2.722925    	   0.000000    	   0.000000    	   0.000000    	  1.7065515E-04	      0.0104384	  -1.047089    	   54.78350    	   2.285818    	   1.316556    	   147.1428    	   205.7359    	   102.0675    	   202.4879    	   0.000000    	   0.000000    	      0.0046665	  0.4030152    	  -100.4204    	
09/10/1995 00:00	   282.0000    	   0.000000    	   0.000000    	   2.861704    	   1.675836    	   2.818686    	   0.000000    	   0.000000    	   0.000000    	  1.6792638E-04	      0.0103549	  -1.142850    	   57.46947    	   2.418528    	   1.306033    	   147.1428    	   208.5976    	   103.7434    	   205.3066    	   0.000000    	   0.000000    	      0.0048344	  0.4133700    	  -101.5632    	
10/10/1995 00:00	   283.0000    	   0.000000    	      0.0060410	   1.844984    	   1.675836    	   1.815078    	   0.000000    	   0.000000    	   0.000000    	  1.6524170E-04	      0.0102720	 -0.1392422    	   59.19676    	   2.500272    	   1.295596    	   147.1489    	   210.4426    	   105.4192    	   207.1217    	   0.000000    	   0.000000    	      0.0049997	  0.4236420    	  -101.7025    	
11/10/1995 00:00	   284.0000    	   0.000000    	      0.0090615	  0.5510248    	   1.675836    	  0.5412905    	   0.000000    	   0.000000    	   0.000000    	  1.6260040E-04	      0.0101897	   1.134546    	   59.70410    	   2.525166    	   1.285244    	   147.1579    	   210.9936    	   107.0950    	   207.6630    	   0.000000    	   0.000000    	      0.0051623	  0.4338317    	  -100.5679    	
